,softdrink_male,softdrink_female,tuple,average_male,average_female,female-male
39,0.5379174,0.6277998,"('exploitative', 'cooperative')",0.5379174,0.6277998,0.0898824
40,-0.79016423,-0.8487032,"('stingy', 'generous')",-0.7901642,-0.8487032,-0.058539
41,-0.17671958,-0.1658822,"('unforgiving', 'forgiving')",-0.1767196,-0.1658822,0.0108374
42,-0.70876503,-0.6774694,"('unreliable', 'reliable')",-0.708765,-0.6774694,0.0312956
43,-0.54562986,-0.5501388,"('irresponsible', 'responsible')",-0.5456299,-0.5501388,-0.0045089
44,0.116711825,0.22221044,"('prejudiced', 'unprejudiced')",0.1167118,0.2222104,0.1054986
45,-0.15459135,-0.077843405,"('incompetent', 'competent')",-0.1545914,-0.0778434,0.076748
46,-0.7389168,-0.5949506,"('uncompetitive', 'competitive')",-0.7389168,-0.5949506,0.1439662
47,1.3723509,1.4146032,"('stupid', 'smart')",1.3723509,1.4146032,0.0422523
48,-0.18786862,-0.08087899,"('unintelligent', 'intelligent')",-0.1878686,-0.080879,0.1069896
49,-0.23258424,-0.038364597,"('unable', 'able')",-0.2325842,-0.0383646,0.1942196
50,0.099706136,0.034675997,"('clumsy', 'skillful')",0.0997061,0.034676,-0.0650301
51,-0.61782116,-0.61311954,"('uneducated', 'educated')",-0.6178212,-0.6131195,0.0047017
52,0.40180802,0.08094818,"('irrational', 'rational')",0.401808,0.0809482,-0.3208598
53,-0.9708022,-1.1200631,"('uncreative', 'creative')",-0.9708022,-1.1200631,-0.1492609
54,-0.2730997,-0.52295667,"('incapable', 'capable')",-0.2730997,-0.5229567,-0.249857
55,0.18429396,0.41145402,"('incompetent', 'clever')",0.184294,0.411454,0.22716
56,0.8689504,0.9395199,"('impractical', 'practical')",0.8689504,0.9395199,0.0705695
57,-1.2051994,-1.2856305,"('unimaginative', 'imaginative')",-1.2051994,-1.2856305,-0.0804311
58,-0.5318479,-0.53790456,"('undiscriminating', 'discriminating')",-0.5318479,-0.5379046,-0.0060567
59,0.15796727,-0.0024622492,"('foolish', 'wise')",0.1579673,-0.0024622,-0.1604295
60,0.78093845,1.0913639,"('inefficient', 'efficient')",0.7809384,1.0913639,0.3104255
61,-0.074337706,-0.20522283,"('illogical', 'logical')",-0.0743377,-0.2052228,-0.1308851
62,0.40578616,0.5502836,"('incompetent', 'brilliant')",0.4057862,0.5502836,0.1444974
63,-0.82907194,-0.7036304,"('unperceptive', 'insightful')",-0.8290719,-0.7036304,0.1254415
64,-1.1592847,-1.1517339,"('shy', 'confident')",-1.1592847,-1.1517339,0.0075508
65,-0.23355189,-0.05954014,"('insecure', 'secure')",-0.2335519,-0.0595401,0.1740118
66,-0.47256327,-0.8179874,"('inactive', 'active')",-0.4725633,-0.8179874,-0.3454241
67,1.0190936,0.929003,"('doubtful', 'determined')",1.0190936,0.929003,-0.0900906
68,-1.0872294,-0.93059933,"('dependent', 'independent')",-1.0872294,-0.9305993,0.1566301
69,0.5039268,0.34326017,"('lazy', 'industrious')",0.5039268,0.3432602,-0.1606666
70,-0.47838625,-0.3416165,"('lethargic', 'energetic')",-0.4783863,-0.3416165,0.1367698
71,-0.22149181,-0.2909341,"('diffident', 'self-confident')",-0.2214918,-0.2909341,-0.0694423
72,-0.9608673,-0.9673007,"('unambitious', 'ambitious')",-0.9608673,-0.9673007,-0.0064334
73,-0.29681075,-0.3377584,"('helpless', 'self-reliant')",-0.2968107,-0.3377584,-0.0409477
74,-0.29436985,-0.30912068,"('undedicated', 'dedicated')",-0.2943698,-0.3091207,-0.0147509
75,-0.30416185,-0.31991655,"('meek', 'impulsive')",-0.3041618,-0.3199165,-0.0157547
76,0.24532792,0.44560176,"('anxious', 'daring')",0.2453279,0.4456018,0.2002739
77,-0.29101452,-0.130006,"('unmotivated', 'motivated')",-0.2910145,-0.130006,0.1610085
78,-0.91028494,-0.80692583,"('nonresilient', 'resilient')",-0.9102849,-0.8069258,0.1033591
79,-0.9955324,-1.167705,"('wavering', 'unwavering')",-0.9955324,-1.1677051,-0.1721727
80,0.39568332,0.5094663,"('dominated', 'dominating')",0.3956833,0.5094663,0.113783
81,0.18098386,0.28128323,"('submissive', 'aggressive')",0.1809839,0.2812832,0.1002993
82,0.6217305,0.7100488,"('poor', 'rich')",0.6217305,0.7100488,0.0883183
83,0.0077454094,-0.021553442,"('powerless', 'powerful')",0.0077454,-0.0215534,-0.0292988
84,0.4141865,0.39264855,"('inferior', 'superior')",0.4141865,0.3926485,-0.021538
85,-0.1851456,-0.46648294,"('insignificant', 'prestigious')",-0.1851456,-0.4664829,-0.2813373
86,-0.96948254,-1.0943493,"('uninfluential', 'influential')",-0.9694825,-1.0943493,-0.1248668
87,0.65145713,0.51986194,"('unsuccessful', 'successful')",0.6514571,0.5198619,-0.1315952
88,-0.4617196,-0.53892946,"('low', 'eminent')",-0.4617196,-0.5389295,-0.0772099
