,siding_male,siding_female,tuple,average_male,average_female,female-male
72,0.2299648,0.4633395,"('unambitious', 'ambitious')",0.2299648,0.4633395,0.2333747
73,-3.3844957,-3.1675587,"('helpless', 'self-reliant')",-3.3844957,-3.1675587,0.216937
74,-0.38611937,-0.22553587,"('undedicated', 'dedicated')",-0.3861194,-0.2255359,0.1605835
75,-0.87638193,-0.7540762,"('meek', 'impulsive')",-0.8763819,-0.7540762,0.1223057
76,0.34297913,0.6244009,"('anxious', 'daring')",0.3429791,0.6244009,0.2814218
77,-1.0857049,-1.0531647,"('unmotivated', 'motivated')",-1.0857049,-1.0531647,0.0325402
78,-0.5420279,-0.5519059,"('nonresilient', 'resilient')",-0.5420279,-0.5519059,-0.009878
79,-0.40535304,-0.22907962,"('wavering', 'unwavering')",-0.405353,-0.2290796,0.1762734
80,-0.22217306,-0.32749802,"('dominated', 'dominating')",-0.2221731,-0.327498,-0.1053249
81,-0.18542325,0.0337022,"('submissive', 'aggressive')",-0.1854233,0.0337022,0.2191255
82,7.1847568,7.437409,"('poor', 'rich')",7.1847568,7.4374089,0.2526521
83,-0.40854305,-0.51010394,"('powerless', 'powerful')",-0.4085431,-0.5101039,-0.1015608
84,0.08483662,0.18741587,"('inferior', 'superior')",0.0848366,0.1874159,0.1025793
85,-0.84962773,-0.96732336,"('insignificant', 'prestigious')",-0.8496277,-0.9673234,-0.1176957
86,0.35509324,0.46967733,"('uninfluential', 'influential')",0.3550932,0.4696773,0.1145841
87,0.17212462,0.32722396,"('unsuccessful', 'successful')",0.1721246,0.327224,0.1550994
88,0.09847251,0.27087876,"('low', 'eminent')",0.0984725,0.2708788,0.1724063
