,bibliography_male,bibliography_female,tuple,average_male,average_female,female-male
31,-1.675459,-1.6983224,"('evil', 'good')",-1.675459,-1.6983224,-0.0228634
32,1.4707998,1.3710274,"('unkind', 'kind')",1.4707998,1.3710274,-0.0997724
33,-0.80559254,-0.76033664,"('wrong', 'right')",-0.8055925,-0.7603366,0.0452559
34,4.4460554,4.628678,"('mean', 'honorable')",4.4460554,4.6286778,0.1826224
35,-1.3069082,-1.344073,"('corrupt', 'incorrupt')",-1.3069082,-1.3440731,-0.0371649
36,-1.5993066,-1.641007,"('hostile', 'amicable')",-1.5993066,-1.6410069,-0.0417003
37,1.1225868,1.0955436,"('fake', 'genuine')",1.1225868,1.0955436,-0.0270432
38,0.4156215,0.37961847,"('untruthful', 'truthful')",0.4156215,0.3796185,-0.036003
39,0.22755508,0.27808338,"('exploitative', 'cooperative')",0.2275551,0.2780834,0.0505283
40,-1.0117599,-1.0253344,"('stingy', 'generous')",-1.0117599,-1.0253344,-0.0135745
41,0.1828836,0.11846367,"('unforgiving', 'forgiving')",0.1828836,0.1184637,-0.0644199
42,-1.204821,-1.1907722,"('unreliable', 'reliable')",-1.204821,-1.1907722,0.0140488
43,1.9885243,1.9333359,"('irresponsible', 'responsible')",1.9885243,1.9333359,-0.0551884
44,-1.3124195,-1.4697074,"('prejudiced', 'unprejudiced')",-1.3124195,-1.4697074,-0.1572879
45,1.0639807,1.1170526,"('incompetent', 'competent')",1.0639807,1.1170526,0.0530719
46,0.20688528,0.2711872,"('uncompetitive', 'competitive')",0.2068853,0.2711872,0.0643019
47,5.6146674,5.7174153,"('stupid', 'smart')",5.6146674,5.7174153,0.1027479
48,1.2614448,1.2532547,"('unintelligent', 'intelligent')",1.2614448,1.2532547,-0.0081901
49,0.28668192,0.4391821,"('unable', 'able')",0.2866819,0.4391821,0.1525002
50,0.19793154,0.29553235,"('clumsy', 'skillful')",0.1979315,0.2955323,0.0976008
51,1.0600001,1.0921277,"('uneducated', 'educated')",1.0600001,1.0921277,0.0321276
52,-0.8910505,-0.8395848,"('irrational', 'rational')",-0.8910505,-0.8395848,0.0514657
53,0.36039975,0.35801828,"('uncreative', 'creative')",0.3603998,0.3580183,-0.0023815
54,1.1740079,1.333831,"('incapable', 'capable')",1.1740079,1.333831,0.1598231
55,1.6974913,1.7038188,"('incompetent', 'clever')",1.6974913,1.7038188,0.0063275
56,1.3347293,1.384848,"('impractical', 'practical')",1.3347293,1.384848,0.0501187
57,-2.0368583,-1.9727564,"('unimaginative', 'imaginative')",-2.0368583,-1.9727564,0.0641019
58,0.0077513643,0.038740553,"('undiscriminating', 'discriminating')",0.0077514,0.0387406,0.0309892
59,-0.1301871,0.021188112,"('foolish', 'wise')",-0.1301871,0.0211881,0.1513752
60,1.4899933,1.5217905,"('inefficient', 'efficient')",1.4899933,1.5217905,0.0317972
61,0.66324747,0.6151857,"('illogical', 'logical')",0.6632475,0.6151857,-0.0480618
62,2.3221693,2.4051402,"('incompetent', 'brilliant')",2.3221693,2.4051402,0.0829709
63,1.7211939,1.8368068,"('unperceptive', 'insightful')",1.7211939,1.8368068,0.1156129
64,-4.8065133,-4.7489934,"('shy', 'confident')",-4.8065133,-4.7489934,0.0575199
65,1.7754024,1.7556974,"('insecure', 'secure')",1.7754024,1.7556974,-0.019705
66,-0.17302927,-0.11245477,"('inactive', 'active')",-0.1730293,-0.1124548,0.0605745
67,-0.67602473,-0.61837,"('doubtful', 'determined')",-0.6760247,-0.61837,0.0576547
68,0.029589929,0.13940391,"('dependent', 'independent')",0.0295899,0.1394039,0.109814
69,-1.9925313,-1.9926786,"('lazy', 'industrious')",-1.9925313,-1.9926786,-0.0001473
70,2.0974088,2.135325,"('lethargic', 'energetic')",2.0974088,2.135325,0.0379162
71,0.46354055,0.6148538,"('diffident', 'self-confident')",0.4635406,0.6148538,0.1513132
72,1.1069592,1.0962635,"('unambitious', 'ambitious')",1.1069592,1.0962635,-0.0106957
73,-2.971463,-2.9148567,"('helpless', 'self-reliant')",-2.971463,-2.9148567,0.0566063
74,0.5311222,0.4859028,"('undedicated', 'dedicated')",0.5311222,0.4859028,-0.0452194
75,-0.94150317,-0.90021294,"('meek', 'impulsive')",-0.9415032,-0.9002129,0.0412903
76,1.4616895,1.4313701,"('anxious', 'daring')",1.4616895,1.4313701,-0.0303194
77,-0.63665575,-0.60350865,"('unmotivated', 'motivated')",-0.6366557,-0.6035087,0.033147
78,-0.14420569,-0.14134666,"('nonresilient', 'resilient')",-0.1442057,-0.1413467,0.002859
79,-0.34783736,-0.2530976,"('wavering', 'unwavering')",-0.3478374,-0.2530976,0.0947398
80,0.6690706,0.6140445,"('dominated', 'dominating')",0.6690706,0.6140445,-0.0550261
81,0.877025,0.9359058,"('submissive', 'aggressive')",0.877025,0.9359058,0.0588808
82,6.215491,6.4726987,"('poor', 'rich')",6.2154908,6.4726987,0.2572079
83,-0.19687766,-0.17889947,"('powerless', 'powerful')",-0.1968777,-0.1788995,0.0179782
84,-0.09418619,-0.061956998,"('inferior', 'superior')",-0.0941862,-0.061957,0.0322292
85,-1.9705628,-1.9406716,"('insignificant', 'prestigious')",-1.9705628,-1.9406716,0.0298912
86,0.9904006,1.0367639,"('uninfluential', 'influential')",0.9904006,1.0367639,0.0463633
87,0.4000445,0.56990266,"('unsuccessful', 'successful')",0.4000445,0.5699027,0.1698582
88,0.23148781,0.34423864,"('low', 'eminent')",0.2314878,0.3442386,0.1127508
