,moai_male,moai_female,tuple,average_male,average_female,female-male
53,-0.19889715,-0.2594759,"('uncreative', 'creative')",-0.1988972,-0.2594759,-0.0605787
54,0.38185444,0.36218938,"('incapable', 'capable')",0.3818544,0.3621894,-0.019665
55,0.85269016,0.93790406,"('incompetent', 'clever')",0.8526902,0.9379041,0.0852139
56,0.59611994,0.54148215,"('impractical', 'practical')",0.5961199,0.5414822,-0.0546377
57,-0.97802496,-1.0209992,"('unimaginative', 'imaginative')",-0.978025,-1.0209992,-0.0429742
58,0.040201794,-0.0032989793,"('undiscriminating', 'discriminating')",0.0402018,-0.003299,-0.0435008
59,-0.11165095,-0.106651925,"('foolish', 'wise')",-0.111651,-0.1066519,0.0049991
60,1.0999455,1.1206766,"('inefficient', 'efficient')",1.0999455,1.1206766,0.0207311
61,1.1136501,1.0296777,"('illogical', 'logical')",1.1136501,1.0296777,-0.0839724
62,1.4187794,1.4695623,"('incompetent', 'brilliant')",1.4187794,1.4695623,0.0507829
63,1.1425699,1.190357,"('unperceptive', 'insightful')",1.1425699,1.190357,0.0477871
64,-2.12887,-2.2475636,"('shy', 'confident')",-2.12887,-2.2475636,-0.1186936
65,0.014090024,-0.007362202,"('insecure', 'secure')",0.01409,-0.0073622,-0.0214522
66,-1.1746318,-1.222713,"('inactive', 'active')",-1.1746318,-1.222713,-0.0480812
67,-0.38286504,-0.4913189,"('doubtful', 'determined')",-0.382865,-0.4913189,-0.1084539
68,-0.23670709,-0.22870299,"('dependent', 'independent')",-0.2367071,-0.228703,0.0080041
69,-1.1444871,-1.1099769,"('lazy', 'industrious')",-1.1444871,-1.1099769,0.0345102
70,0.5995489,0.5803541,"('lethargic', 'energetic')",0.5995489,0.5803541,-0.0191948
71,-0.028313449,-0.13426071,"('diffident', 'self-confident')",-0.0283134,-0.1342607,-0.1059473
72,0.365186,0.42802852,"('unambitious', 'ambitious')",0.365186,0.4280285,0.0628425
73,-1.3046446,-1.3263315,"('helpless', 'self-reliant')",-1.3046446,-1.3263315,-0.0216869
74,0.890078,0.7871893,"('undedicated', 'dedicated')",0.890078,0.7871893,-0.1028887
75,-0.8075113,-0.66816294,"('meek', 'impulsive')",-0.8075113,-0.6681629,0.1393484
76,0.3171367,0.4067398,"('anxious', 'daring')",0.3171367,0.4067398,0.0896031
77,-0.3797602,-0.24168976,"('unmotivated', 'motivated')",-0.3797602,-0.2416898,0.1380704
78,-0.12442413,-0.043690454,"('nonresilient', 'resilient')",-0.1244241,-0.0436905,0.0807336
79,-1.2025115,-1.1450062,"('wavering', 'unwavering')",-1.2025115,-1.1450062,0.0575053
80,0.19376269,0.12647918,"('dominated', 'dominating')",0.1937627,0.1264792,-0.0672835
81,0.13508917,0.121050194,"('submissive', 'aggressive')",0.1350892,0.1210502,-0.014039
82,3.0060847,3.0872264,"('poor', 'rich')",3.0060847,3.0872264,0.0811417
83,-0.68580216,-0.8423458,"('powerless', 'powerful')",-0.6858022,-0.8423458,-0.1565436
84,0.046786375,-0.0059948787,"('inferior', 'superior')",0.0467864,-0.0059949,-0.0527813
85,0.116069704,0.080589786,"('insignificant', 'prestigious')",0.1160697,0.0805898,-0.0354799
86,0.48120287,0.367928,"('uninfluential', 'influential')",0.4812029,0.367928,-0.1132749
87,-0.02871551,-0.20066327,"('unsuccessful', 'successful')",-0.0287155,-0.2006633,-0.1719478
88,-0.44318828,-0.7267039,"('low', 'eminent')",-0.4431883,-0.7267039,-0.2835156
