,bend_male,bend_female,tuple,average_male,average_female,female-male
21,0.40831986,0.35029063,"('immoral', 'moral')",0.4083199,0.3502906,-0.0580293
22,-0.13986441,-0.23342066,"('untrustworthy', 'trustworthy')",-0.1398644,-0.2334207,-0.0935563
23,6.7394533,6.86277,"('insincere', 'sincere')",6.7394533,6.8627701,0.1233168
24,2.164237,2.1742857,"('dishonest', 'honest')",2.164237,2.1742857,0.0100487
25,0.2096537,0.20523843,"('egoistic', 'altruistic')",0.2096537,0.2052384,-0.0044153
26,0.3002385,0.27141443,"('hardhearted', 'benevolent')",0.3002385,0.2714144,-0.0288241
27,1.5305883,1.4772958,"('hardhearted', 'softhearted')",1.5305883,1.4772958,-0.0532925
28,1.1738284,1.2553642,"('disloyal', 'loyal')",1.1738284,1.2553642,0.0815358
29,-0.12191786,-0.14081103,"('unfair', 'fair')",-0.1219179,-0.140811,-0.0188931
30,1.5425006,1.4163909,"('intolerant', 'tolerant')",1.5425006,1.4163909,-0.1261097
31,-2.2594843,-2.0883863,"('evil', 'good')",-2.2594843,-2.0883863,0.171098
32,1.3452332,1.1942673,"('unkind', 'kind')",1.3452332,1.1942673,-0.1509659
33,-0.56466633,-0.43884945,"('wrong', 'right')",-0.5646663,-0.4388494,0.1258169
34,4.3399353,4.615616,"('mean', 'honorable')",4.3399353,4.6156158,0.2756805
35,-1.0432237,-1.0176266,"('corrupt', 'incorrupt')",-1.0432237,-1.0176266,0.0255971
36,-1.2632303,-1.1169666,"('hostile', 'amicable')",-1.2632303,-1.1169666,0.1462637
37,1.0583049,0.9744234,"('fake', 'genuine')",1.0583049,0.9744234,-0.0838815
38,0.2776575,0.27276045,"('untruthful', 'truthful')",0.2776575,0.2727605,-0.004897
39,-0.004352496,-0.019900277,"('exploitative', 'cooperative')",-0.0043525,-0.0199003,-0.0155478
40,-1.2753402,-1.3587505,"('stingy', 'generous')",-1.2753402,-1.3587505,-0.0834103
41,0.15645672,0.06851879,"('unforgiving', 'forgiving')",0.1564567,0.0685188,-0.0879379
42,-1.4400004,-1.4628613,"('unreliable', 'reliable')",-1.4400004,-1.4628613,-0.0228609
43,1.8858906,1.7667208,"('irresponsible', 'responsible')",1.8858906,1.7667208,-0.1191698
44,-1.5729495,-1.7473357,"('prejudiced', 'unprejudiced')",-1.5729495,-1.7473357,-0.1743862
45,0.5483876,0.5368185,"('incompetent', 'competent')",0.5483876,0.5368185,-0.0115691
46,-0.055863965,-0.11263491,"('uncompetitive', 'competitive')",-0.055864,-0.1126349,-0.0567709
47,5.265748,5.479313,"('stupid', 'smart')",5.265748,5.4793129,0.2135649
48,1.4235375,1.3693242,"('unintelligent', 'intelligent')",1.4235375,1.3693242,-0.0542133
49,0.25141215,0.4621374,"('unable', 'able')",0.2514122,0.4621374,0.2107252
50,-0.13702878,0.06442179,"('clumsy', 'skillful')",-0.1370288,0.0644218,0.2014506
51,0.9626603,0.92484766,"('uneducated', 'educated')",0.9626603,0.9248477,-0.0378126
52,-1.0361043,-0.8559603,"('irrational', 'rational')",-1.0361043,-0.8559603,0.180144
53,0.13026129,0.23330186,"('uncreative', 'creative')",0.1302613,0.2333019,0.1030406
54,1.1622821,1.4624871,"('incapable', 'capable')",1.1622821,1.4624871,0.300205
55,1.5176249,1.3522022,"('incompetent', 'clever')",1.5176249,1.3522022,-0.1654227
56,1.5876012,1.516969,"('impractical', 'practical')",1.5876012,1.516969,-0.0706322
57,-2.216696,-2.2227402,"('unimaginative', 'imaginative')",-2.216696,-2.2227402,-0.0060442
58,-0.18955186,-0.23737656,"('undiscriminating', 'discriminating')",-0.1895519,-0.2373766,-0.0478247
59,-0.16210134,0.15018737,"('foolish', 'wise')",-0.1621013,0.1501874,0.3122887
60,1.0174122,0.86118644,"('inefficient', 'efficient')",1.0174122,0.8611864,-0.1562258
61,0.30875963,0.23171367,"('illogical', 'logical')",0.3087596,0.2317137,-0.0770459
62,1.8648231,1.9286393,"('incompetent', 'brilliant')",1.8648231,1.9286393,0.0638162
63,1.2408216,1.2643766,"('unperceptive', 'insightful')",1.2408216,1.2643766,0.023555
64,-5.224566,-5.3308134,"('shy', 'confident')",-5.224566,-5.3308134,-0.1062474
65,1.1834054,1.1013945,"('insecure', 'secure')",1.1834054,1.1013945,-0.0820109
66,-0.05205671,0.0046139024,"('inactive', 'active')",-0.0520567,0.0046139,0.0566706
67,-0.49679807,-0.5269722,"('doubtful', 'determined')",-0.4967981,-0.5269722,-0.0301741
68,-0.48901692,-0.42886838,"('dependent', 'independent')",-0.4890169,-0.4288684,0.0601485
69,-1.7131041,-1.5448765,"('lazy', 'industrious')",-1.7131041,-1.5448765,0.1682276
70,1.8815278,1.7940034,"('lethargic', 'energetic')",1.8815278,1.7940034,-0.0875244
71,0.09007634,0.34966743,"('diffident', 'self-confident')",0.0900763,0.3496674,0.2595911
72,0.80089104,0.7873167,"('unambitious', 'ambitious')",0.800891,0.7873167,-0.0135743
73,-3.0750368,-2.9641817,"('helpless', 'self-reliant')",-3.0750368,-2.9641817,0.1108551
74,0.32398024,0.24870029,"('undedicated', 'dedicated')",0.3239802,0.2487003,-0.0752799
75,-1.1543504,-0.9746048,"('meek', 'impulsive')",-1.1543504,-0.9746048,0.1797456
76,1.2161052,1.0250679,"('anxious', 'daring')",1.2161052,1.0250679,-0.1910373
77,-0.9631858,-0.93406403,"('unmotivated', 'motivated')",-0.9631858,-0.934064,0.0291218
78,-0.36641395,-0.27895603,"('nonresilient', 'resilient')",-0.366414,-0.278956,0.087458
79,-0.7486091,-0.51722074,"('wavering', 'unwavering')",-0.7486091,-0.5172207,0.2313884
80,0.49388,0.3454905,"('dominated', 'dominating')",0.49388,0.3454905,-0.1483895
81,0.80060667,0.69428355,"('submissive', 'aggressive')",0.8006067,0.6942835,-0.1063232
82,5.870818,6.2278223,"('poor', 'rich')",5.8708181,6.2278223,0.3570042
83,-0.41141474,-0.5209708,"('powerless', 'powerful')",-0.4114147,-0.5209708,-0.1095561
84,0.20628192,0.24861403,"('inferior', 'superior')",0.2062819,0.248614,0.0423321
85,-2.19843,-2.020671,"('insignificant', 'prestigious')",-2.1984301,-2.0206709,0.1777592
86,0.8028159,0.7729378,"('uninfluential', 'influential')",0.8028159,0.7729378,-0.0298781
87,0.31026208,0.48519036,"('unsuccessful', 'successful')",0.3102621,0.4851904,0.1749283
88,0.008416835,0.114690304,"('low', 'eminent')",0.0084168,0.1146903,0.1062735
