,jeweller_male,jeweller_female,tuple,average_male,average_female,female-male
57,-1.8739982,-1.8866643,"('unimaginative', 'imaginative')",-1.8739982,-1.8866643,-0.0126661
58,0.63841236,0.6752253,"('undiscriminating', 'discriminating')",0.6384124,0.6752253,0.0368129
59,-0.1429601,-0.13757223,"('foolish', 'wise')",-0.1429601,-0.1375722,0.0053879
60,1.5915484,1.5263815,"('inefficient', 'efficient')",1.5915484,1.5263815,-0.0651669
61,-0.17768162,-0.26730466,"('illogical', 'logical')",-0.1776816,-0.2673047,-0.0896231
62,0.73334587,0.7080578,"('incompetent', 'brilliant')",0.7333459,0.7080578,-0.0252881
63,0.5651956,0.6426599,"('unperceptive', 'insightful')",0.5651956,0.6426599,0.0774643
64,-3.2254,-3.2589207,"('shy', 'confident')",-3.2254,-3.2589207,-0.0335207
65,0.09977992,-0.041957982,"('insecure', 'secure')",0.0997799,-0.041958,-0.1417379
66,-0.36559272,-0.27422246,"('inactive', 'active')",-0.3655927,-0.2742225,0.0913702
67,0.6424313,0.5969146,"('doubtful', 'determined')",0.6424313,0.5969146,-0.0455167
68,-1.0422946,-1.0070478,"('dependent', 'independent')",-1.0422946,-1.0070478,0.0352468
69,-0.28781462,-0.20924,"('lazy', 'industrious')",-0.2878146,-0.20924,0.0785746
70,0.24935886,0.22491226,"('lethargic', 'energetic')",0.2493589,0.2249123,-0.0244466
71,0.5943373,0.6502882,"('diffident', 'self-confident')",0.5943373,0.6502882,0.0559509
72,0.2998245,0.26316458,"('unambitious', 'ambitious')",0.2998245,0.2631646,-0.0366599
73,-1.900146,-1.8625016,"('helpless', 'self-reliant')",-1.900146,-1.8625016,0.0376444
74,0.44023502,0.45146424,"('undedicated', 'dedicated')",0.440235,0.4514642,0.0112292
75,-0.93295753,-0.79033345,"('meek', 'impulsive')",-0.9329575,-0.7903334,0.1426241
76,0.55772996,0.5319936,"('anxious', 'daring')",0.55773,0.5319936,-0.0257364
77,-0.017658897,0.07484065,"('unmotivated', 'motivated')",-0.0176589,0.0748406,0.0924995
78,0.2693432,0.4202583,"('nonresilient', 'resilient')",0.2693432,0.4202583,0.1509151
79,-0.47839493,-0.38019717,"('wavering', 'unwavering')",-0.4783949,-0.3801972,0.0981977
80,-0.025580201,-0.13118121,"('dominated', 'dominating')",-0.0255802,-0.1311812,-0.105601
81,0.14743884,0.08589131,"('submissive', 'aggressive')",0.1474388,0.0858913,-0.0615475
82,3.772302,3.8522248,"('poor', 'rich')",3.7723019,3.8522248,0.0799229
83,-0.03869735,-0.07110537,"('powerless', 'powerful')",-0.0386974,-0.0711054,-0.032408
84,-0.3321264,-0.31671572,"('inferior', 'superior')",-0.3321264,-0.3167157,0.0154107
85,-0.6082485,-0.5649345,"('insignificant', 'prestigious')",-0.6082485,-0.5649345,0.043314
86,0.14011124,0.06857367,"('uninfluential', 'influential')",0.1401112,0.0685737,-0.0715375
87,0.7580143,0.78081375,"('unsuccessful', 'successful')",0.7580143,0.7808138,0.0227995
88,-0.093493976,-0.12743503,"('low', 'eminent')",-0.093494,-0.127435,-0.033941
