,deer_male,deer_female,tuple,average_male,average_female,female-male
45,0.4219333,0.45169926,"('incompetent', 'competent')",0.4219333,0.4516993,0.029766
46,-0.3931841,-0.39583778,"('uncompetitive', 'competitive')",-0.3931841,-0.3958378,-0.0026537
47,5.305973,5.508208,"('stupid', 'smart')",5.3059731,5.5082078,0.2022347
48,1.0083165,0.9745077,"('unintelligent', 'intelligent')",1.0083165,0.9745077,-0.0338088
49,0.42729655,0.5955892,"('unable', 'able')",0.4272965,0.5955892,0.1682927
50,0.16031171,0.35747015,"('clumsy', 'skillful')",0.1603117,0.3574702,0.1971585
51,0.87471676,0.9128853,"('uneducated', 'educated')",0.8747168,0.9128853,0.0381685
52,-0.28842953,-0.21442172,"('irrational', 'rational')",-0.2884295,-0.2144217,0.0740078
53,0.91912276,0.9530739,"('uncreative', 'creative')",0.9191228,0.9530739,0.0339511
54,1.4326464,1.6316873,"('incapable', 'capable')",1.4326464,1.6316873,0.1990409
55,1.1792805,1.1223974,"('incompetent', 'clever')",1.1792805,1.1223974,-0.0568831
56,1.1764853,1.1348008,"('impractical', 'practical')",1.1764853,1.1348008,-0.0416845
57,-2.3366613,-2.3094678,"('unimaginative', 'imaginative')",-2.3366613,-2.3094678,0.0271935
58,-0.06287685,-0.04512528,"('undiscriminating', 'discriminating')",-0.0628769,-0.0451253,0.0177516
59,0.35177356,0.5315158,"('foolish', 'wise')",0.3517736,0.5315158,0.1797422
60,0.71479225,0.6204312,"('inefficient', 'efficient')",0.7147923,0.6204312,-0.0943611
61,0.7319962,0.62658745,"('illogical', 'logical')",0.7319962,0.6265875,-0.1054087
62,1.5231051,1.5402066,"('incompetent', 'brilliant')",1.5231051,1.5402066,0.0171015
63,0.880187,0.97324234,"('unperceptive', 'insightful')",0.880187,0.9732423,0.0930553
64,-5.3880587,-5.473559,"('shy', 'confident')",-5.3880587,-5.4735589,-0.0855002
65,1.2981741,1.2189349,"('insecure', 'secure')",1.2981741,1.2189349,-0.0792392
66,0.19555937,0.23711321,"('inactive', 'active')",0.1955594,0.2371132,0.0415538
67,-0.90182894,-0.8521006,"('doubtful', 'determined')",-0.9018289,-0.8521006,0.0497283
68,-0.07709417,-0.022459887,"('dependent', 'independent')",-0.0770942,-0.0224599,0.0546343
69,-1.2667596,-1.2476267,"('lazy', 'industrious')",-1.2667596,-1.2476267,0.0191329
70,1.5321362,1.5158907,"('lethargic', 'energetic')",1.5321362,1.5158907,-0.0162455
71,0.7143164,0.8763025,"('diffident', 'self-confident')",0.7143164,0.8763025,0.1619861
72,0.7097771,0.6943241,"('unambitious', 'ambitious')",0.7097771,0.6943241,-0.015453
73,-2.7673135,-2.697606,"('helpless', 'self-reliant')",-2.7673135,-2.6976061,0.0697074
74,0.3202191,0.25860605,"('undedicated', 'dedicated')",0.3202191,0.258606,-0.0616131
75,-0.74490905,-0.64772624,"('meek', 'impulsive')",-0.744909,-0.6477262,0.0971828
76,0.86727834,0.77568525,"('anxious', 'daring')",0.8672783,0.7756853,-0.091593
77,-0.66036403,-0.684381,"('unmotivated', 'motivated')",-0.660364,-0.684381,-0.024017
78,-0.379324,-0.380631,"('nonresilient', 'resilient')",-0.379324,-0.380631,-0.001307
79,-0.012169326,0.1243454,"('wavering', 'unwavering')",-0.0121693,0.1243454,0.1365147
80,0.0149225285,-0.06430513,"('dominated', 'dominating')",0.0149225,-0.0643051,-0.0792276
81,0.30505463,0.31073076,"('submissive', 'aggressive')",0.3050546,0.3107308,0.0056762
82,6.2841616,6.5669947,"('poor', 'rich')",6.2841616,6.5669947,0.2828331
83,-0.48138618,-0.51047313,"('powerless', 'powerful')",-0.4813862,-0.5104731,-0.0290869
84,0.27440336,0.253834,"('inferior', 'superior')",0.2744034,0.253834,-0.0205694
85,-1.1460123,-1.0493467,"('insignificant', 'prestigious')",-1.1460123,-1.0493467,0.0966656
86,0.5988144,0.63512105,"('uninfluential', 'influential')",0.5988144,0.635121,0.0363066
87,0.422642,0.6441095,"('unsuccessful', 'successful')",0.422642,0.6441095,0.2214675
88,-0.15506482,0.04178429,"('low', 'eminent')",-0.1550648,0.0417843,0.1968491
