,hare_male,hare_female,tuple,average_male,average_female,female-male
54,1.2148323,1.2355981,"('incapable', 'capable')",1.2148323,1.2355981,0.0207658
55,0.3003362,0.23443936,"('incompetent', 'clever')",0.3003362,0.2344394,-0.0658968
56,0.43144828,0.37264216,"('impractical', 'practical')",0.4314483,0.3726422,-0.0588061
57,-2.7700446,-2.7749436,"('unimaginative', 'imaginative')",-2.7700446,-2.7749436,-0.004899
58,0.07940189,0.06362473,"('undiscriminating', 'discriminating')",0.0794019,0.0636247,-0.0157772
59,0.123375535,0.16364247,"('foolish', 'wise')",0.1233755,0.1636425,0.040267
60,0.011330171,0.03767889,"('inefficient', 'efficient')",0.0113302,0.0376789,0.0263487
61,0.016439904,-0.11467249,"('illogical', 'logical')",0.0164399,-0.1146725,-0.1311124
62,0.0886482,0.12466057,"('incompetent', 'brilliant')",0.0886482,0.1246606,0.0360124
63,-0.11310589,-0.120449364,"('unperceptive', 'insightful')",-0.1131059,-0.1204494,-0.0073435
64,-6.4647627,-6.4916377,"('shy', 'confident')",-6.4647627,-6.4916377,-0.026875
65,-0.16925287,-0.17031509,"('insecure', 'secure')",-0.1692529,-0.1703151,-0.0010622
66,0.45037335,0.45314285,"('inactive', 'active')",0.4503734,0.4531429,0.0027695
67,-0.32883003,-0.25953424,"('doubtful', 'determined')",-0.32883,-0.2595342,0.0692958
68,-0.46165386,-0.5586822,"('dependent', 'independent')",-0.4616539,-0.5586822,-0.0970283
69,-1.8313905,-1.7528961,"('lazy', 'industrious')",-1.8313905,-1.7528961,0.0784944
70,1.0347795,0.9574669,"('lethargic', 'energetic')",1.0347795,0.9574669,-0.0773126
71,0.8249379,0.8814321,"('diffident', 'self-confident')",0.8249379,0.8814321,0.0564942
72,0.65100276,0.7325832,"('unambitious', 'ambitious')",0.6510028,0.7325832,0.0815804
73,-3.032465,-3.063182,"('helpless', 'self-reliant')",-3.032465,-3.0631821,-0.0307171
74,0.40486398,0.22034514,"('undedicated', 'dedicated')",0.404864,0.2203451,-0.1845189
75,-0.6866994,-0.5725728,"('meek', 'impulsive')",-0.6866994,-0.5725728,0.1141266
76,0.5200839,0.44079423,"('anxious', 'daring')",0.5200839,0.4407942,-0.0792897
77,-1.5588312,-1.4177941,"('unmotivated', 'motivated')",-1.5588312,-1.4177941,0.1410371
78,-0.6218171,-0.6523692,"('nonresilient', 'resilient')",-0.6218171,-0.6523692,-0.0305521
79,0.1228016,0.1369296,"('wavering', 'unwavering')",0.1228016,0.1369296,0.014128
80,-0.5255886,-0.61590326,"('dominated', 'dominating')",-0.5255886,-0.6159033,-0.0903147
81,-0.12666808,-0.122746706,"('submissive', 'aggressive')",-0.1266681,-0.1227467,0.0039214
82,6.0198426,6.070011,"('poor', 'rich')",6.0198426,6.0700111,0.0501685
83,-0.46388477,-0.4311328,"('powerless', 'powerful')",-0.4638848,-0.4311328,0.032752
84,0.5112106,0.5029527,"('inferior', 'superior')",0.5112106,0.5029527,-0.0082579
85,0.21305063,0.20893183,"('insignificant', 'prestigious')",0.2130506,0.2089318,-0.0041188
86,0.20101649,0.16948298,"('uninfluential', 'influential')",0.2010165,0.169483,-0.0315335
87,-0.5866959,-0.47771972,"('unsuccessful', 'successful')",-0.5866959,-0.4777197,0.1089762
88,0.4377086,0.38358623,"('low', 'eminent')",0.4377086,0.3835862,-0.0541224
