,metaphor_male,metaphor_female,tuple,average_male,average_female,female-male
37,0.9925493,0.9989704,"('fake', 'genuine')",0.9925493,0.9989704,0.0064211
38,0.3110544,0.26546854,"('untruthful', 'truthful')",0.3110544,0.2654685,-0.0455859
39,0.11595253,0.10107009,"('exploitative', 'cooperative')",0.1159525,0.1010701,-0.0148824
40,-1.0871186,-1.077703,"('stingy', 'generous')",-1.0871186,-1.077703,0.0094156
41,-0.030669045,-0.069752835,"('unforgiving', 'forgiving')",-0.030669,-0.0697528,-0.0390838
42,-1.520013,-1.4467813,"('unreliable', 'reliable')",-1.520013,-1.4467813,0.0732317
43,1.6254108,1.5441208,"('irresponsible', 'responsible')",1.6254108,1.5441208,-0.08129
44,-1.4310077,-1.5072465,"('prejudiced', 'unprejudiced')",-1.4310077,-1.5072465,-0.0762388
45,0.52794343,0.57971793,"('incompetent', 'competent')",0.5279434,0.5797179,0.0517745
46,-0.14132363,-0.07253856,"('uncompetitive', 'competitive')",-0.1413236,-0.0725386,0.068785
47,5.683066,5.7455187,"('stupid', 'smart')",5.6830659,5.7455187,0.0624528
48,1.040789,1.0100657,"('unintelligent', 'intelligent')",1.040789,1.0100657,-0.0307233
49,0.3546368,0.49331376,"('unable', 'able')",0.3546368,0.4933138,0.138677
50,0.32328033,0.49595082,"('clumsy', 'skillful')",0.3232803,0.4959508,0.1726705
51,0.89508784,0.9179222,"('uneducated', 'educated')",0.8950878,0.9179222,0.0228344
52,-0.4671962,-0.4194502,"('irrational', 'rational')",-0.4671962,-0.4194502,0.047746
53,0.54408824,0.5510997,"('uncreative', 'creative')",0.5440882,0.5510997,0.0070115
54,1.4580867,1.5711123,"('incapable', 'capable')",1.4580867,1.5711123,0.1130256
55,1.1860621,1.127936,"('incompetent', 'clever')",1.1860621,1.127936,-0.0581261
56,0.85521555,0.8323274,"('impractical', 'practical')",0.8552155,0.8323274,-0.0228881
57,-2.3501208,-2.2408667,"('unimaginative', 'imaginative')",-2.3501208,-2.2408667,0.1092541
58,-0.12940688,-0.10693622,"('undiscriminating', 'discriminating')",-0.1294069,-0.1069362,0.0224707
59,0.09628417,0.26592577,"('foolish', 'wise')",0.0962842,0.2659258,0.1696416
60,1.0236324,0.9527915,"('inefficient', 'efficient')",1.0236324,0.9527915,-0.0708409
61,0.54682,0.45190156,"('illogical', 'logical')",0.54682,0.4519016,-0.0949184
62,1.8841802,1.8901631,"('incompetent', 'brilliant')",1.8841802,1.8901631,0.0059829
63,1.4544717,1.5306753,"('unperceptive', 'insightful')",1.4544717,1.5306753,0.0762036
64,-5.435134,-5.3290997,"('shy', 'confident')",-5.4351339,-5.3290997,0.1060342
65,1.1166437,1.08477,"('insecure', 'secure')",1.1166437,1.08477,-0.0318737
66,-0.061873063,0.020447321,"('inactive', 'active')",-0.0618731,0.0204473,0.0823204
67,-0.76628333,-0.7590079,"('doubtful', 'determined')",-0.7662833,-0.7590079,0.0072754
68,-0.12811601,-0.10110773,"('dependent', 'independent')",-0.128116,-0.1011077,0.0270083
69,-1.7513855,-1.7087655,"('lazy', 'industrious')",-1.7513855,-1.7087655,0.04262
70,1.817483,1.8485091,"('lethargic', 'energetic')",1.8174829,1.8485091,0.0310262
71,0.6903479,0.84033716,"('diffident', 'self-confident')",0.6903479,0.8403372,0.1499893
72,1.0871325,1.0650245,"('unambitious', 'ambitious')",1.0871325,1.0650245,-0.022108
73,-2.9999483,-2.8894112,"('helpless', 'self-reliant')",-2.9999483,-2.8894112,0.1105371
74,0.3012163,0.2763023,"('undedicated', 'dedicated')",0.3012163,0.2763023,-0.024914
75,-0.80050987,-0.6787906,"('meek', 'impulsive')",-0.8005099,-0.6787906,0.1217193
76,1.2046044,1.1424589,"('anxious', 'daring')",1.2046044,1.1424589,-0.0621455
77,-0.8315432,-0.80976814,"('unmotivated', 'motivated')",-0.8315432,-0.8097681,0.0217751
78,-0.05829203,-0.045140833,"('nonresilient', 'resilient')",-0.058292,-0.0451408,0.0131512
79,-0.12750399,-0.0021384545,"('wavering', 'unwavering')",-0.127504,-0.0021385,0.1253655
80,0.4300081,0.36708584,"('dominated', 'dominating')",0.4300081,0.3670858,-0.0629223
81,0.4879801,0.5190625,"('submissive', 'aggressive')",0.4879801,0.5190625,0.0310824
82,6.3241158,6.4901686,"('poor', 'rich')",6.3241158,6.4901686,0.1660528
83,-0.16146776,-0.19977106,"('powerless', 'powerful')",-0.1614678,-0.1997711,-0.0383033
84,-0.014304016,0.034553904,"('inferior', 'superior')",-0.014304,0.0345539,0.0488579
85,-1.3438555,-1.2795094,"('insignificant', 'prestigious')",-1.3438555,-1.2795094,0.0643461
86,0.7185495,0.742188,"('uninfluential', 'influential')",0.7185495,0.742188,0.0236385
87,0.24459079,0.39884633,"('unsuccessful', 'successful')",0.2445908,0.3988463,0.1542555
88,0.23822476,0.34426114,"('low', 'eminent')",0.2382248,0.3442611,0.1060363
