,deep_male,deep_female,tuple,average_male,average_female,female-male
61,0.29239386,0.23761961,"('illogical', 'logical')",0.2923939,0.2376196,-0.0547743
62,0.55476815,1.0088391,"('incompetent', 'brilliant')",0.5547681,1.0088391,0.454071
63,0.13054705,0.45191666,"('unperceptive', 'insightful')",0.130547,0.4519167,0.3213697
64,-5.830244,-5.7126074,"('shy', 'confident')",-5.8302441,-5.7126074,0.1176367
65,0.3425175,0.7868254,"('insecure', 'secure')",0.3425175,0.7868254,0.4443079
66,0.21583304,-0.099054545,"('inactive', 'active')",0.215833,-0.0990545,-0.3148875
67,-0.63395816,-0.5811164,"('doubtful', 'determined')",-0.6339582,-0.5811164,0.0528418
68,-0.9689735,-0.71869814,"('dependent', 'independent')",-0.9689735,-0.7186981,0.2502754
69,-1.6890242,-1.9134575,"('lazy', 'industrious')",-1.6890242,-1.9134575,-0.2244333
70,1.6509203,1.7179074,"('lethargic', 'energetic')",1.6509203,1.7179074,0.0669871
71,0.3701412,0.3367656,"('diffident', 'self-confident')",0.3701412,0.3367656,-0.0333756
72,0.8188951,1.1204963,"('unambitious', 'ambitious')",0.8188951,1.1204963,0.3016012
73,-2.494003,-2.501453,"('helpless', 'self-reliant')",-2.4940031,-2.5014529,-0.0074498
74,0.39255393,0.27563253,"('undedicated', 'dedicated')",0.3925539,0.2756325,-0.1169214
75,-0.47464532,-0.62255573,"('meek', 'impulsive')",-0.4746453,-0.6225557,-0.1479104
76,0.4646962,0.6410251,"('anxious', 'daring')",0.4646962,0.6410251,0.1763289
77,-1.5567781,-1.3044201,"('unmotivated', 'motivated')",-1.5567781,-1.3044201,0.252358
78,-1.0331348,-1.0509789,"('nonresilient', 'resilient')",-1.0331348,-1.0509789,-0.0178441
79,-0.1111283,-0.27330396,"('wavering', 'unwavering')",-0.1111283,-0.273304,-0.1621757
80,0.06312275,0.08398689,"('dominated', 'dominating')",0.0631227,0.0839869,0.0208642
81,-0.10744308,0.17391014,"('submissive', 'aggressive')",-0.1074431,0.1739101,0.2813532
82,5.9193335,6.2459345,"('poor', 'rich')",5.9193335,6.2459345,0.326601
83,-0.24561949,-0.25725925,"('powerless', 'powerful')",-0.2456195,-0.2572592,-0.0116397
84,0.43403536,0.40104905,"('inferior', 'superior')",0.4340354,0.401049,-0.0329864
85,-1.00294,-1.3070433,"('insignificant', 'prestigious')",-1.0029401,-1.3070433,-0.3041032
86,0.7175388,0.7228456,"('uninfluential', 'influential')",0.7175388,0.7228456,0.0053068
87,-0.017251324,0.19553119,"('unsuccessful', 'successful')",-0.0172513,0.1955312,0.2127825
88,-0.17067856,-0.15475929,"('low', 'eminent')",-0.1706786,-0.1547593,0.0159193
