,pug_male,pug_female,tuple,average_male,average_female,female-male
41,0.49960104,0.34935024,"('unforgiving', 'forgiving')",0.499601,0.3493502,-0.1502508
42,-1.4810119,-1.402391,"('unreliable', 'reliable')",-1.4810119,-1.402391,0.0786209
43,-0.07868402,0.051772043,"('irresponsible', 'responsible')",-0.078684,0.051772,0.130456
44,-0.87367153,-0.7408104,"('prejudiced', 'unprejudiced')",-0.8736715,-0.7408104,0.1328611
45,0.6740837,0.47524497,"('incompetent', 'competent')",0.6740837,0.475245,-0.1988387
46,-0.41241756,-0.45579982,"('uncompetitive', 'competitive')",-0.4124176,-0.4557998,-0.0433822
47,2.077325,2.1748,"('stupid', 'smart')",2.0773251,2.1747999,0.0974748
48,-0.65317696,-0.570058,"('unintelligent', 'intelligent')",-0.653177,-0.570058,0.083119
49,-0.7411944,-0.61450195,"('unable', 'able')",-0.7411944,-0.614502,0.1266924
50,-0.53252786,-0.539224,"('clumsy', 'skillful')",-0.5325279,-0.539224,-0.0066961
51,-0.7137177,-0.6641615,"('uneducated', 'educated')",-0.7137177,-0.6641615,0.0495562
52,-1.556354,-1.4348704,"('irrational', 'rational')",-1.556354,-1.4348704,0.1214836
53,-1.0633875,-1.186044,"('uncreative', 'creative')",-1.0633875,-1.186044,-0.1226565
54,-0.4356952,-0.42468685,"('incapable', 'capable')",-0.4356952,-0.4246868,0.0110084
55,0.40621728,0.49540183,"('incompetent', 'clever')",0.4062173,0.4954018,0.0891845
56,0.6101333,0.7046304,"('impractical', 'practical')",0.6101333,0.7046304,0.0944971
57,-1.5929272,-1.8068132,"('unimaginative', 'imaginative')",-1.5929272,-1.8068132,-0.213886
58,-0.27898347,-0.41567484,"('undiscriminating', 'discriminating')",-0.2789835,-0.4156748,-0.1366913
59,-0.20043722,-0.12525277,"('foolish', 'wise')",-0.2004372,-0.1252528,0.0751844
60,-0.04088788,0.25839612,"('inefficient', 'efficient')",-0.0408879,0.2583961,0.299284
61,-0.41397136,-0.4166494,"('illogical', 'logical')",-0.4139714,-0.4166494,-0.002678
62,0.10065319,0.2896391,"('incompetent', 'brilliant')",0.1006532,0.2896391,0.1889859
63,-0.09781796,-0.04734602,"('unperceptive', 'insightful')",-0.097818,-0.047346,0.050472
64,-3.6922827,-3.5095408,"('shy', 'confident')",-3.6922827,-3.5095408,0.1827419
65,0.114737734,0.30732158,"('insecure', 'secure')",0.1147377,0.3073216,0.1925839
66,-0.677473,-0.72524405,"('inactive', 'active')",-0.677473,-0.725244,-0.047771
67,-0.09274621,0.049113713,"('doubtful', 'determined')",-0.0927462,0.0491137,0.1418599
68,-1.3893244,-1.3227988,"('dependent', 'independent')",-1.3893244,-1.3227988,0.0665256
69,-1.3070331,-1.3427966,"('lazy', 'industrious')",-1.3070331,-1.3427966,-0.0357635
70,0.49063274,0.4704402,"('lethargic', 'energetic')",0.4906327,0.4704402,-0.0201925
71,-0.52041936,-0.5109853,"('diffident', 'self-confident')",-0.5204194,-0.5109853,0.0094341
72,-0.6514709,-0.7204318,"('unambitious', 'ambitious')",-0.6514709,-0.7204318,-0.0689609
73,-1.7875359,-1.7517345,"('helpless', 'self-reliant')",-1.7875359,-1.7517345,0.0358014
74,-0.07458877,-0.07280204,"('undedicated', 'dedicated')",-0.0745888,-0.072802,0.0017868
75,-0.55240494,-0.63769764,"('meek', 'impulsive')",-0.5524049,-0.6376976,-0.0852927
76,-0.61394125,-0.43181226,"('anxious', 'daring')",-0.6139413,-0.4318123,0.182129
77,-1.1438174,-0.9702813,"('unmotivated', 'motivated')",-1.1438174,-0.9702813,0.1735361
78,-0.8379528,-0.92455256,"('nonresilient', 'resilient')",-0.8379528,-0.9245526,-0.0865998
79,-0.42379177,-0.51519495,"('wavering', 'unwavering')",-0.4237918,-0.515195,-0.0914032
80,1.0306693,0.8811223,"('dominated', 'dominating')",1.0306693,0.8811223,-0.149547
81,-0.27080548,-0.004172016,"('submissive', 'aggressive')",-0.2708055,-0.004172,0.2666335
82,2.5301452,2.5177355,"('poor', 'rich')",2.5301452,2.5177355,-0.0124097
83,-0.3332733,-0.31831542,"('powerless', 'powerful')",-0.3332733,-0.3183154,0.0149579
84,0.13354313,0.07497245,"('inferior', 'superior')",0.1335431,0.0749725,-0.0585706
85,-1.4797311,-1.3809211,"('insignificant', 'prestigious')",-1.4797311,-1.3809211,0.09881
86,-0.39229888,-0.6026248,"('uninfluential', 'influential')",-0.3922989,-0.6026248,-0.2103259
87,0.13433447,0.15296307,"('unsuccessful', 'successful')",0.1343345,0.1529631,0.0186286
88,-1.7415273,-1.486163,"('low', 'eminent')",-1.7415273,-1.486163,0.2553643
