,continent_male,continent_female,tuple,average_male,average_female,female-male
22,0.08413294,0.12678441,"('untrustworthy', 'trustworthy')",0.0841329,0.1267844,0.0426515
23,6.7735443,6.83432,"('insincere', 'sincere')",6.7735443,6.8343201,0.0607758
24,2.1919582,2.232758,"('dishonest', 'honest')",2.1919582,2.232758,0.0407998
25,0.8946082,0.7248562,"('egoistic', 'altruistic')",0.8946082,0.7248562,-0.169752
26,0.35724983,0.17626254,"('hardhearted', 'benevolent')",0.3572498,0.1762625,-0.1809873
27,1.8163748,1.5488673,"('hardhearted', 'softhearted')",1.8163748,1.5488673,-0.2675075
28,1.3216751,1.2768734,"('disloyal', 'loyal')",1.3216751,1.2768734,-0.0448017
29,-0.5729899,-0.57202125,"('unfair', 'fair')",-0.5729899,-0.5720212,0.0009687
30,0.78592706,0.7811053,"('intolerant', 'tolerant')",0.7859271,0.7811053,-0.0048218
31,-1.2663546,-1.2010783,"('evil', 'good')",-1.2663546,-1.2010783,0.0652763
32,1.3497196,1.2175988,"('unkind', 'kind')",1.3497196,1.2175988,-0.1321208
33,0.042590067,0.13092816,"('wrong', 'right')",0.0425901,0.1309282,0.0883381
34,4.7720757,4.981627,"('mean', 'honorable')",4.7720757,4.981627,0.2095513
35,-1.0969639,-1.0959097,"('corrupt', 'incorrupt')",-1.0969639,-1.0959097,0.0010542
36,-1.3066077,-1.3128874,"('hostile', 'amicable')",-1.3066077,-1.3128874,-0.0062797
37,1.078683,0.9532407,"('fake', 'genuine')",1.078683,0.9532407,-0.1254423
38,0.38715398,0.41994533,"('untruthful', 'truthful')",0.387154,0.4199453,0.0327913
39,0.18542208,0.19279747,"('exploitative', 'cooperative')",0.1854221,0.1927975,0.0073754
40,-0.48399293,-0.7092786,"('stingy', 'generous')",-0.4839929,-0.7092786,-0.2252857
41,-0.13751863,-0.18642329,"('unforgiving', 'forgiving')",-0.1375186,-0.1864233,-0.0489047
42,-1.724992,-1.7821985,"('unreliable', 'reliable')",-1.724992,-1.7821985,-0.0572065
43,1.1982495,1.2159675,"('irresponsible', 'responsible')",1.1982495,1.2159675,0.017718
44,-1.9351745,-2.1094773,"('prejudiced', 'unprejudiced')",-1.9351745,-2.1094773,-0.1743028
45,0.5377111,0.48865536,"('incompetent', 'competent')",0.5377111,0.4886554,-0.0490557
46,-0.46623877,-0.46473843,"('uncompetitive', 'competitive')",-0.4662388,-0.4647384,0.0015004
47,4.6256924,4.792627,"('stupid', 'smart')",4.6256924,4.7926269,0.1669345
48,0.7341094,0.6922541,"('unintelligent', 'intelligent')",0.7341094,0.6922541,-0.0418553
49,0.32158697,0.44502214,"('unable', 'able')",0.321587,0.4450221,0.1234351
50,-0.011332392,0.082302004,"('clumsy', 'skillful')",-0.0113324,0.082302,0.0936344
51,1.2352897,1.1952024,"('uneducated', 'educated')",1.2352897,1.1952024,-0.0400873
52,-0.20259145,-0.1419261,"('irrational', 'rational')",-0.2025914,-0.1419261,0.0606653
53,0.05902726,0.0129355155,"('uncreative', 'creative')",0.0590273,0.0129355,-0.0460918
54,1.24506,1.5882581,"('incapable', 'capable')",1.24506,1.5882581,0.3431981
55,1.3619127,1.2939962,"('incompetent', 'clever')",1.3619127,1.2939962,-0.0679165
56,0.72278905,0.80821776,"('impractical', 'practical')",0.722789,0.8082178,0.0854288
57,-2.0829184,-2.1654875,"('unimaginative', 'imaginative')",-2.0829184,-2.1654875,-0.0825691
58,0.34173858,0.22423403,"('undiscriminating', 'discriminating')",0.3417386,0.224234,-0.1175046
59,0.12553531,0.2632134,"('foolish', 'wise')",0.1255353,0.2632134,0.1376781
60,0.58937484,0.55331457,"('inefficient', 'efficient')",0.5893748,0.5533146,-0.0360602
61,0.6247247,0.48304075,"('illogical', 'logical')",0.6247247,0.4830408,-0.1416839
62,1.6138785,1.720306,"('incompetent', 'brilliant')",1.6138785,1.720306,0.1064275
63,1.0270312,1.186888,"('unperceptive', 'insightful')",1.0270312,1.186888,0.1598568
64,-5.885192,-5.615869,"('shy', 'confident')",-5.8851919,-5.615869,0.2693229
65,0.79620844,0.7943592,"('insecure', 'secure')",0.7962084,0.7943592,-0.0018492
66,-0.20056061,-0.10377406,"('inactive', 'active')",-0.2005606,-0.1037741,0.0967865
67,-0.9235815,-0.9207864,"('doubtful', 'determined')",-0.9235815,-0.9207864,0.0027951
68,-0.22569801,-0.18759932,"('dependent', 'independent')",-0.225698,-0.1875993,0.0380987
69,-1.9602803,-1.8356886,"('lazy', 'industrious')",-1.9602803,-1.8356886,0.1245917
70,1.9828993,1.9433558,"('lethargic', 'energetic')",1.9828993,1.9433558,-0.0395435
71,0.46932977,0.6669694,"('diffident', 'self-confident')",0.4693298,0.6669694,0.1976396
72,1.1975,1.2908,"('unambitious', 'ambitious')",1.1975,1.2908,0.0933
73,-2.334811,-2.3166666,"('helpless', 'self-reliant')",-2.334811,-2.3166666,0.0181444
74,0.57122433,0.41207856,"('undedicated', 'dedicated')",0.5712243,0.4120786,-0.1591457
75,-0.886968,-0.6953226,"('meek', 'impulsive')",-0.886968,-0.6953226,0.1916454
76,0.55232906,0.47746727,"('anxious', 'daring')",0.5523291,0.4774673,-0.0748618
77,-1.3660111,-1.1199198,"('unmotivated', 'motivated')",-1.3660111,-1.1199198,0.2460913
78,-0.5829599,-0.44467023,"('nonresilient', 'resilient')",-0.5829599,-0.4446702,0.1382897
79,-0.15807398,0.016899908,"('wavering', 'unwavering')",-0.158074,0.0168999,0.1749739
80,0.30763137,0.19873562,"('dominated', 'dominating')",0.3076314,0.1987356,-0.1088958
81,-0.011626646,0.009349018,"('submissive', 'aggressive')",-0.0116266,0.009349,0.0209756
82,6.3663445,6.5262623,"('poor', 'rich')",6.3663445,6.5262623,0.1599178
83,-0.27475804,-0.18036053,"('powerless', 'powerful')",-0.274758,-0.1803605,0.0943975
84,0.04183913,-0.010705676,"('inferior', 'superior')",0.0418391,-0.0107057,-0.0525448
85,-1.2574377,-1.2855422,"('insignificant', 'prestigious')",-1.2574377,-1.2855422,-0.0281045
86,1.1113707,1.0961399,"('uninfluential', 'influential')",1.1113707,1.0961399,-0.0152308
87,0.7774977,0.92306674,"('unsuccessful', 'successful')",0.7774977,0.9230667,0.145569
88,0.38727635,0.45301688,"('low', 'eminent')",0.3872764,0.4530169,0.0657405
