,politician_male,politician_female,tuple,average_male,average_female,female-male
61,-0.171885,-0.31153676,"('illogical', 'logical')",-0.171885,-0.3115368,-0.1396518
62,1.0048971,1.0866208,"('incompetent', 'brilliant')",1.0048971,1.0866208,0.0817237
63,0.2750906,0.234516,"('unperceptive', 'insightful')",0.2750906,0.234516,-0.0405746
64,-5.11135,-5.071805,"('shy', 'confident')",-5.1113501,-5.071805,0.0395451
65,0.3894763,0.4672445,"('insecure', 'secure')",0.3894763,0.4672445,0.0777682
66,-0.016582862,-0.1118536,"('inactive', 'active')",-0.0165829,-0.1118536,-0.0952707
67,-0.30980662,-0.25573835,"('doubtful', 'determined')",-0.3098066,-0.2557383,0.0540683
68,-0.9308135,-0.9166888,"('dependent', 'independent')",-0.9308135,-0.9166888,0.0141247
69,-2.2821999,-2.390016,"('lazy', 'industrious')",-2.2821999,-2.3900161,-0.1078162
70,2.088479,2.0686889,"('lethargic', 'energetic')",2.088479,2.0686889,-0.0197901
71,0.46871138,0.4920932,"('diffident', 'self-confident')",0.4687114,0.4920932,0.0233818
72,0.3922425,0.5008349,"('unambitious', 'ambitious')",0.3922425,0.5008349,0.1085924
73,-3.0217407,-2.9866068,"('helpless', 'self-reliant')",-3.0217407,-2.9866068,0.0351339
74,0.21239753,0.13750112,"('undedicated', 'dedicated')",0.2123975,0.1375011,-0.0748964
75,-1.2170743,-1.1641395,"('meek', 'impulsive')",-1.2170743,-1.1641395,0.0529348
76,0.6839128,0.757123,"('anxious', 'daring')",0.6839128,0.757123,0.0732102
77,-0.69162214,-0.52387863,"('unmotivated', 'motivated')",-0.6916221,-0.5238786,0.1677435
78,-0.2586097,-0.22330227,"('nonresilient', 'resilient')",-0.2586097,-0.2233023,0.0353074
79,-1.0570302,-1.1027054,"('wavering', 'unwavering')",-1.0570302,-1.1027054,-0.0456752
80,0.792,0.7909282,"('dominated', 'dominating')",0.792,0.7909282,-0.0010718
81,1.1320918,1.2115588,"('submissive', 'aggressive')",1.1320918,1.2115588,0.079467
82,5.7638407,5.8219657,"('poor', 'rich')",5.7638407,5.8219657,0.058125
83,0.17039938,0.24715614,"('powerless', 'powerful')",0.1703994,0.2471561,0.0767567
84,-0.33353555,-0.25046393,"('inferior', 'superior')",-0.3335356,-0.2504639,0.0830717
85,-1.5571038,-1.6706731,"('insignificant', 'prestigious')",-1.5571038,-1.6706731,-0.1135693
86,1.3403081,1.2645588,"('uninfluential', 'influential')",1.3403081,1.2645588,-0.0757493
87,-0.64568406,-0.57740605,"('unsuccessful', 'successful')",-0.6456841,-0.577406,0.0682781
88,0.66939455,0.64866185,"('low', 'eminent')",0.6693946,0.6486619,-0.0207327
