,badger_male,badger_female,tuple,average_male,average_female,female-male
40,-1.3334969,-1.5353998,"('stingy', 'generous')",-1.3334969,-1.5353998,-0.2019029
41,0.32275647,0.37163657,"('unforgiving', 'forgiving')",0.3227565,0.3716366,0.0488801
42,-1.8521521,-1.7191792,"('unreliable', 'reliable')",-1.8521521,-1.7191792,0.1329729
43,0.44235334,0.70398337,"('irresponsible', 'responsible')",0.4423533,0.7039834,0.2616301
44,-0.7350936,-0.62823063,"('prejudiced', 'unprejudiced')",-0.7350936,-0.6282306,0.106863
45,0.009635498,0.06680481,"('incompetent', 'competent')",0.0096355,0.0668048,0.0571693
46,-0.83427083,-0.587373,"('uncompetitive', 'competitive')",-0.8342708,-0.587373,0.2468978
47,4.420103,4.5409226,"('stupid', 'smart')",4.4201031,4.5409226,0.1208195
48,0.10840417,0.08770251,"('unintelligent', 'intelligent')",0.1084042,0.0877025,-0.0207017
49,-0.2515061,-0.19032533,"('unable', 'able')",-0.2515061,-0.1903253,0.0611808
50,-0.060005933,-0.27457446,"('clumsy', 'skillful')",-0.0600059,-0.2745745,-0.2145686
51,-0.47557816,-0.4075744,"('uneducated', 'educated')",-0.4755782,-0.4075744,0.0680038
52,0.31831434,-0.14739405,"('irrational', 'rational')",0.3183143,-0.147394,-0.4657083
53,0.3582566,-0.032244086,"('uncreative', 'creative')",0.3582566,-0.0322441,-0.3905007
54,0.9039921,0.8493346,"('incapable', 'capable')",0.9039921,0.8493346,-0.0546575
55,-0.042482264,0.25785926,"('incompetent', 'clever')",-0.0424823,0.2578593,0.3003416
56,0.036728926,0.28750503,"('impractical', 'practical')",0.0367289,0.287505,0.2507761
57,-1.980282,-2.0632885,"('unimaginative', 'imaginative')",-1.9802819,-2.0632885,-0.0830066
58,0.122525334,0.081065916,"('undiscriminating', 'discriminating')",0.1225253,0.0810659,-0.0414594
59,0.5221867,0.29001927,"('foolish', 'wise')",0.5221867,0.2900193,-0.2321674
60,-0.46907344,0.13547266,"('inefficient', 'efficient')",-0.4690734,0.1354727,0.6045461
61,0.1845236,0.051097654,"('illogical', 'logical')",0.1845236,0.0510977,-0.1334259
62,0.07402994,0.4099079,"('incompetent', 'brilliant')",0.0740299,0.4099079,0.335878
63,-0.10326272,0.030375106,"('unperceptive', 'insightful')",-0.1032627,0.0303751,0.1336378
64,-5.7114944,-5.2834654,"('shy', 'confident')",-5.7114944,-5.2834654,0.428029
65,-0.107965335,0.3119693,"('insecure', 'secure')",-0.1079653,0.3119693,0.4199346
66,0.65585184,0.39163464,"('inactive', 'active')",0.6558518,0.3916346,-0.2642172
67,-0.80358905,-0.57988435,"('doubtful', 'determined')",-0.803589,-0.5798844,0.2237046
68,-1.1508933,-0.9884238,"('dependent', 'independent')",-1.1508933,-0.9884238,0.1624695
69,-1.1002512,-1.2967471,"('lazy', 'industrious')",-1.1002512,-1.2967471,-0.1964959
70,1.0529084,1.2534682,"('lethargic', 'energetic')",1.0529084,1.2534682,0.2005598
71,0.93002206,0.74919015,"('diffident', 'self-confident')",0.9300221,0.7491902,-0.1808319
72,0.705766,0.94530386,"('unambitious', 'ambitious')",0.705766,0.9453039,0.2395379
73,-2.70086,-2.6992788,"('helpless', 'self-reliant')",-2.70086,-2.6992788,0.0015812
74,0.019420005,-0.079880655,"('undedicated', 'dedicated')",0.01942,-0.0798807,-0.0993007
75,-0.4558925,-0.45284173,"('meek', 'impulsive')",-0.4558925,-0.4528417,0.0030508
76,0.0021267347,0.24265334,"('anxious', 'daring')",0.0021267,0.2426533,0.2405266
77,-1.4763925,-1.1285344,"('unmotivated', 'motivated')",-1.4763925,-1.1285344,0.3478581
78,-0.50343007,-0.63037795,"('nonresilient', 'resilient')",-0.5034301,-0.6303779,-0.1269478
79,0.07421827,-0.15663868,"('wavering', 'unwavering')",0.0742183,-0.1566387,-0.230857
80,-0.54755056,-0.33965465,"('dominated', 'dominating')",-0.5475506,-0.3396547,0.2078959
81,-0.92246747,-0.47303325,"('submissive', 'aggressive')",-0.9224675,-0.4730332,0.4494343
82,5.7847953,5.6739035,"('poor', 'rich')",5.7847953,5.6739035,-0.1108918
83,-0.3238956,-0.17578898,"('powerless', 'powerful')",-0.3238956,-0.175789,0.1481066
84,0.26835874,0.22465086,"('inferior', 'superior')",0.2683587,0.2246509,-0.0437078
85,0.06886825,-0.46369892,"('insignificant', 'prestigious')",0.0688682,-0.4636989,-0.5325671
86,0.12943634,0.09506489,"('uninfluential', 'influential')",0.1294363,0.0950649,-0.0343714
87,-0.19569954,-0.24845089,"('unsuccessful', 'successful')",-0.1956995,-0.2484509,-0.0527514
88,-0.2135507,-0.21338356,"('low', 'eminent')",-0.2135507,-0.2133836,0.0001671
