,sectional_male,sectional_female,tuple,average_male,average_female,female-male
62,0.30924198,0.42235512,"('incompetent', 'brilliant')",0.309242,0.4223551,0.1131131
63,0.18436971,0.30634755,"('unperceptive', 'insightful')",0.1843697,0.3063475,0.1219778
64,-6.4988794,-6.61641,"('shy', 'confident')",-6.4988794,-6.6164098,-0.1175304
65,0.2102968,0.3171128,"('insecure', 'secure')",0.2102968,0.3171128,0.106816
66,0.25422344,0.15389663,"('inactive', 'active')",0.2542234,0.1538966,-0.1003268
67,-0.063936904,0.010409456,"('doubtful', 'determined')",-0.0639369,0.0104095,0.0743464
68,-0.8908216,-0.89978856,"('dependent', 'independent')",-0.8908216,-0.8997886,-0.008967
69,-1.8193117,-1.9636265,"('lazy', 'industrious')",-1.8193117,-1.9636265,-0.1443148
70,1.2171272,1.2183921,"('lethargic', 'energetic')",1.2171272,1.2183921,0.0012649
71,0.9168339,0.90870184,"('diffident', 'self-confident')",0.9168339,0.9087018,-0.0081321
72,0.7351499,0.8430781,"('unambitious', 'ambitious')",0.7351499,0.8430781,0.1079282
73,-3.221519,-3.2378526,"('helpless', 'self-reliant')",-3.221519,-3.2378526,-0.0163336
74,0.03394876,-0.08417654,"('undedicated', 'dedicated')",0.0339488,-0.0841765,-0.1181253
75,-0.79484195,-0.77493644,"('meek', 'impulsive')",-0.7948419,-0.7749364,0.0199055
76,0.6212607,0.68207335,"('anxious', 'daring')",0.6212607,0.6820734,0.0608127
77,-1.5812314,-1.4162421,"('unmotivated', 'motivated')",-1.5812314,-1.4162421,0.1649893
78,-0.57441705,-0.57762873,"('nonresilient', 'resilient')",-0.5744171,-0.5776287,-0.0032116
79,-0.16093493,-0.18523273,"('wavering', 'unwavering')",-0.1609349,-0.1852327,-0.0242978
80,-0.31641084,-0.33282864,"('dominated', 'dominating')",-0.3164108,-0.3328286,-0.0164178
81,-0.33199292,-0.18298475,"('submissive', 'aggressive')",-0.3319929,-0.1829848,0.1490081
82,6.5567307,6.7186503,"('poor', 'rich')",6.5567307,6.7186503,0.1619196
83,-0.33117762,-0.31540534,"('powerless', 'powerful')",-0.3311776,-0.3154053,0.0157723
84,0.71143794,0.7005001,"('inferior', 'superior')",0.7114379,0.7005001,-0.0109378
85,-0.2986239,-0.39116016,"('insignificant', 'prestigious')",-0.2986239,-0.3911602,-0.0925363
86,0.35970175,0.33961457,"('uninfluential', 'influential')",0.3597018,0.3396146,-0.0200872
87,-0.008824211,0.039249882,"('unsuccessful', 'successful')",-0.0088242,0.0392499,0.0480741
88,0.09894893,0.115849756,"('low', 'eminent')",0.0989489,0.1158498,0.0169009
