,dome_male,dome_female,tuple,average_male,average_female,female-male
58,0.19685385,0.109650895,"('undiscriminating', 'discriminating')",0.1968538,0.1096509,-0.0872029
59,0.19985439,0.14771855,"('foolish', 'wise')",0.1998544,0.1477185,-0.0521359
60,0.25276783,0.5335712,"('inefficient', 'efficient')",0.2527678,0.5335712,0.2808034
61,0.39822122,0.2687586,"('illogical', 'logical')",0.3982212,0.2687586,-0.1294626
62,0.51949316,0.70345,"('incompetent', 'brilliant')",0.5194932,0.70345,0.1839568
63,0.07892856,0.12096776,"('unperceptive', 'insightful')",0.0789286,0.1209678,0.0420392
64,-6.0623355,-5.9926066,"('shy', 'confident')",-6.0623355,-5.9926066,0.0697289
65,0.29479915,0.4535746,"('insecure', 'secure')",0.2947991,0.4535746,0.1587755
66,0.17666656,0.0053466633,"('inactive', 'active')",0.1766666,0.0053467,-0.1713199
67,-0.6020582,-0.48812878,"('doubtful', 'determined')",-0.6020582,-0.4881288,0.1139294
68,-0.7427962,-0.6541533,"('dependent', 'independent')",-0.7427962,-0.6541533,0.0886429
69,-1.8830848,-1.915761,"('lazy', 'industrious')",-1.8830848,-1.915761,-0.0326762
70,1.2432101,1.2728479,"('lethargic', 'energetic')",1.2432101,1.2728479,0.0296378
71,0.3588991,0.31830928,"('diffident', 'self-confident')",0.3588991,0.3183093,-0.0405898
72,0.91525096,1.0621737,"('unambitious', 'ambitious')",0.915251,1.0621737,0.1469227
73,-2.9037383,-2.8743258,"('helpless', 'self-reliant')",-2.9037383,-2.8743258,0.0294125
74,0.22872609,0.080451764,"('undedicated', 'dedicated')",0.2287261,0.0804518,-0.1482743
75,-0.8539195,-0.78533703,"('meek', 'impulsive')",-0.8539195,-0.785337,0.0685825
76,0.5086598,0.5986135,"('anxious', 'daring')",0.5086598,0.5986135,0.0899537
77,-1.4989437,-1.2701092,"('unmotivated', 'motivated')",-1.4989437,-1.2701092,0.2288345
78,-0.78420407,-0.7551836,"('nonresilient', 'resilient')",-0.7842041,-0.7551836,0.0290205
79,-0.33179164,-0.3956793,"('wavering', 'unwavering')",-0.3317916,-0.3956793,-0.0638877
80,-0.4024921,-0.4600786,"('dominated', 'dominating')",-0.4024921,-0.4600786,-0.0575865
81,-0.24532667,-0.10423718,"('submissive', 'aggressive')",-0.2453267,-0.1042372,0.1410895
82,6.32006,6.368746,"('poor', 'rich')",6.3200598,6.3687458,0.048686
83,-0.15917104,-0.17208831,"('powerless', 'powerful')",-0.159171,-0.1720883,-0.0129173
84,0.29226476,0.2811836,"('inferior', 'superior')",0.2922648,0.2811836,-0.0110812
85,-0.3319437,-0.5517973,"('insignificant', 'prestigious')",-0.3319437,-0.5517973,-0.2198536
86,0.41065723,0.28830308,"('uninfluential', 'influential')",0.4106572,0.2883031,-0.1223541
87,-0.09044124,-0.15789819,"('unsuccessful', 'successful')",-0.0904412,-0.1578982,-0.067457
88,0.2588468,0.23593695,"('low', 'eminent')",0.2588468,0.235937,-0.0229098
