,kla_male,kla_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,-0.84656334,-0.74697685,"('inhospitable', 'hospitable')",-0.67836016,-0.6922716,-0.7624618,-0.7196242,0.0428376
20,-0.12004864,-0.10403873,"('rough', 'thoughtful')",0.84412587,0.8842742,0.3620386,0.3901177,0.0280791
21,0.24150197,0.16540474,"('immoral', 'moral')",-0.26321104,-0.28333023,-0.0108545,-0.0589627,-0.0481082
22,-0.031191373,-0.047248147,"('untrustworthy', 'trustworthy')",-0.9555634,-1.0259331,-0.4933774,-0.5365906,-0.0432132
23,-0.24440095,-0.29470176,"('insincere', 'sincere')",5.350712,5.2803826,2.5531554,2.4928405,-0.0603149
24,-0.31203973,-0.3978148,"('dishonest', 'honest')",0.22404745,0.17602739,-0.0439961,-0.1108937,-0.0668976
25,-0.06351873,-0.051082455,"('egoistic', 'altruistic')",1.1557367,1.0890716,0.546109,0.5189946,-0.0271144
26,-0.26350182,-0.24108268,"('hardhearted', 'benevolent')",1.8033708,1.6716194,0.7699345,0.7152684,-0.0546661
27,-0.10796691,-0.09861075,"('hardhearted', 'softhearted')",0.81849223,0.7064757,0.3552627,0.3039325,-0.0513302
28,-0.3629581,-0.42493868,"('disloyal', 'loyal')",1.0340062,0.88217115,0.3355241,0.2286162,-0.1069079
29,-0.35993892,-0.41481578,"('unfair', 'fair')",-0.44329628,-0.5740918,-0.4016176,-0.4944538,-0.0928362
30,0.49540293,0.36324698,"('intolerant', 'tolerant')",1.2946386,1.1598911,0.8950208,0.761569,-0.1334518
31,-1.4515803,-1.2037306,"('evil', 'good')",-0.6213362,-0.726413,-1.0364583,-0.9650718,0.0713865
32,0.2408629,0.15330942,"('unkind', 'kind')",0.5487112,0.33014995,0.394787,0.2417297,-0.1530573
33,-0.16959445,-0.19715922,"('wrong', 'right')",-0.5540562,-0.5718829,-0.3618253,-0.3845211,-0.0226958
34,-0.5957624,-0.42800793,"('mean', 'honorable')",5.288218,5.403282,2.3462279,2.487637,0.1414091
35,-0.64823,-0.6682104,"('corrupt', 'incorrupt')",-0.15339926,-0.1610686,-0.4008147,-0.4146395,-0.0138248
36,-0.94943374,-0.76062715,"('hostile', 'amicable')",0.034045972,-0.11588833,-0.4576939,-0.4382578,0.0194361
37,-0.7464021,-0.7977183,"('fake', 'genuine')",-0.29311383,-0.29961377,-0.519758,-0.548666,-0.028908
38,-0.8964231,-0.86755425,"('untruthful', 'truthful')",-0.2605243,-0.23379268,-0.5784737,-0.5506735,0.0278002
39,0.95650417,0.9094287,"('exploitative', 'cooperative')",0.07166824,0.11510029,0.5140862,0.5122645,-0.0018217
40,-0.59539926,-0.58681136,"('stingy', 'generous')",-1.8522358,-2.001543,-1.2238176,-1.2941772,-0.0703596
41,-0.07580182,0.037882,"('unforgiving', 'forgiving')",0.1311304,-0.0279309,0.0276643,0.0049755,-0.0226888
42,0.5525788,0.56675905,"('unreliable', 'reliable')",-3.4532712,-3.5517762,-1.4503462,-1.4925085,-0.0421623
43,-0.26382035,-0.19980118,"('irresponsible', 'responsible')",0.110885076,0.10121383,-0.0764676,-0.0492937,0.0271739
44,0.19866073,0.16825303,"('prejudiced', 'unprejudiced')",-1.2869549,-1.2205383,-0.5441471,-0.5261426,0.0180045
45,-0.26164222,-0.15694612,"('incompetent', 'competent')",-0.07646672,-0.16434276,-0.1690545,-0.1606444,0.0084101
46,-0.09958106,-0.11496334,"('uncompetitive', 'competitive')",-0.8946361,-0.87213165,-0.4971086,-0.4935475,0.0035611
47,-0.21882932,-0.1831215,"('stupid', 'smart')",4.634542,4.719354,2.2078564,2.2681162,0.0602598
48,-0.119713634,-0.055834968,"('unintelligent', 'intelligent')",0.77469414,0.7611903,0.3274903,0.3526777,0.0251874
49,0.13738784,0.2810962,"('unable', 'able')",-0.20591155,-0.15426767,-0.0342619,0.0634143,0.0976762
50,0.07409599,0.090137616,"('clumsy', 'skillful')",-0.0429017,-0.13683012,0.0155971,-0.0233463,-0.0389434
51,0.14173475,-0.031136908,"('uneducated', 'educated')",0.22126783,0.109386906,0.1815013,0.039125,-0.1423763
52,-0.16583458,-0.21199843,"('irrational', 'rational')",0.1092174,-0.04132337,-0.0283086,-0.1266609,-0.0983523
53,-1.2716262,-1.239515,"('uncreative', 'creative')",0.06968199,-0.048231255,-0.6009721,-0.6438731,-0.042901
54,-0.38310954,-0.41489372,"('incapable', 'capable')",0.52539605,0.5331106,0.0711433,0.0591085,-0.0120348
55,0.72556376,0.775596,"('incompetent', 'clever')",0.2831673,0.24853289,0.5043656,0.5120645,0.0076989
56,0.83728164,0.78746176,"('impractical', 'practical')",-0.30917308,-0.40447766,0.2640543,0.1914921,-0.0725622
57,-0.7000331,-0.702293,"('unimaginative', 'imaginative')",-3.072419,-3.1389644,-1.8862261,-1.9206287,-0.0344026
58,-0.11246407,-0.051307257,"('undiscriminating', 'discriminating')",0.24182865,0.16001034,0.0646823,0.0543515,-0.0103308
59,0.43717214,0.43663833,"('foolish', 'wise')",-0.06984471,-0.09685042,0.1836637,0.169894,-0.0137697
60,0.65927875,0.62988526,"('inefficient', 'efficient')",-0.06837242,0.017769746,0.2954532,0.3238275,0.0283743
61,-0.32858378,-0.4405833,"('illogical', 'logical')",0.49530715,0.35331282,0.0833617,-0.0436352,-0.1269969
62,0.58642775,0.5853173,"('incompetent', 'brilliant')",0.4067298,0.49038854,0.4965788,0.5378529,0.0412741
63,-0.21570835,-0.14071155,"('unperceptive', 'insightful')",0.15726417,0.15913576,-0.0292221,0.0092121,0.0384342
64,-0.026670313,-0.14448963,"('shy', 'confident')",-6.3723,-6.388338,-3.1994853,-3.2664139,-0.0669286
65,0.29143205,0.13143495,"('insecure', 'secure')",-0.41299066,-0.37374753,-0.0607793,-0.1211563,-0.060377
66,-1.5314771,-1.6045817,"('inactive', 'active')",-0.2129863,-0.18871224,-0.8722317,-0.896647,-0.0244153
67,0.43239892,0.35871336,"('doubtful', 'determined')",-0.34447175,-0.36656627,0.0439636,-0.0039265,-0.0478901
68,-0.38840598,-0.48822132,"('dependent', 'independent')",-0.6881404,-0.68746585,-0.5382732,-0.5878436,-0.0495704
69,-0.97756606,-0.89887553,"('lazy', 'industrious')",-0.29068026,-0.26804018,-0.6341231,-0.5834578,0.0506653
70,-0.23760834,-0.25192496,"('lethargic', 'energetic')",-0.30581015,-0.29799205,-0.2717093,-0.2749585,-0.0032492
71,-0.82815003,-0.740962,"('diffident', 'self-confident')",0.25082242,0.18325546,-0.2886638,-0.2788533,0.0098105
72,-0.24256553,-0.2278793,"('unambitious', 'ambitious')",-0.92677015,-0.88807684,-0.5846679,-0.5579781,0.0266898
73,0.73236984,0.67093635,"('helpless', 'self-reliant')",-3.0269096,-3.0393853,-1.1472698,-1.1842245,-0.0369547
74,-0.13573614,-0.14625484,"('undedicated', 'dedicated')",-0.47880453,-0.6057115,-0.3072703,-0.3759832,-0.0687129
75,-0.6559678,-0.5690291,"('meek', 'impulsive')",-0.7944239,-0.67736614,-0.7251958,-0.6231976,0.1019982
76,0.3873356,0.35500175,"('anxious', 'daring')",-0.5649355,-0.49833316,-0.0888,-0.0716657,0.0171343
77,-0.029117554,0.06609236,"('unmotivated', 'motivated')",-1.0767528,-0.92346126,-0.5529352,-0.4286844,0.1242508
78,-0.6362998,-0.47513342,"('nonresilient', 'resilient')",0.031837128,0.024995461,-0.3022313,-0.225069,0.0771623
79,-1.3916613,-1.333959,"('wavering', 'unwavering')",-0.6126837,-0.6156821,-1.0021725,-0.9748206,0.0273519
80,0.23006056,0.010733791,"('dominated', 'dominating')",-0.8889577,-0.77540576,-0.3294486,-0.382336,-0.0528874
81,0.54799765,0.3361309,"('submissive', 'aggressive')",-0.92197543,-0.8306579,-0.1869889,-0.2472635,-0.0602746
82,0.0030232593,0.0075590387,"('poor', 'rich')",5.949446,5.8923345,2.9762347,2.9499466,-0.0262881
83,-0.16137357,-0.18574175,"('powerless', 'powerful')",-1.1082809,-1.1077859,-0.6348273,-0.6467639,-0.0119366
84,0.1716723,0.08379026,"('inferior', 'superior')",0.99871105,0.99356556,0.5851917,0.5386779,-0.0465138
85,0.41341248,0.53022975,"('insignificant', 'prestigious')",0.31031656,0.24203198,0.3618645,0.3861309,0.0242664
86,-0.7451912,-0.7655103,"('uninfluential', 'influential')",-0.5481516,-0.68372303,-0.6466714,-0.7246166,-0.0779452
87,0.12530278,-0.011389412,"('unsuccessful', 'successful')",0.9410647,1.0175436,0.5331838,0.5030771,-0.0301067
88,-0.43065894,-0.6095869,"('low', 'eminent')",-0.012899553,-0.13051519,-0.2217792,-0.370051,-0.1482718
