,plunger_male,plunger_female,tuple,average_male,average_female,female-male
31,-1.4484258,-1.4518249,"('evil', 'good')",-1.4484258,-1.4518249,-0.0033991
32,0.3148197,0.13930345,"('unkind', 'kind')",0.3148197,0.1393034,-0.1755163
33,0.074549906,0.026093755,"('wrong', 'right')",0.0745499,0.0260938,-0.0484561
34,0.4142069,0.61343485,"('mean', 'honorable')",0.4142069,0.6134349,0.199228
35,-0.5208561,-0.56011313,"('corrupt', 'incorrupt')",-0.5208561,-0.5601131,-0.039257
36,-1.0648509,-1.2599639,"('hostile', 'amicable')",-1.0648509,-1.2599639,-0.195113
37,0.6267485,0.575376,"('fake', 'genuine')",0.6267485,0.575376,-0.0513725
38,0.85835207,0.7319817,"('untruthful', 'truthful')",0.8583521,0.7319817,-0.1263704
39,-0.47186515,-0.24862568,"('exploitative', 'cooperative')",-0.4718651,-0.2486257,0.2232394
40,-1.223698,-1.2384812,"('stingy', 'generous')",-1.223698,-1.2384812,-0.0147832
41,0.71082187,0.55461943,"('unforgiving', 'forgiving')",0.7108219,0.5546194,-0.1562025
42,-0.9195292,-0.98245525,"('unreliable', 'reliable')",-0.9195292,-0.9824553,-0.0629261
43,0.6180033,0.45877868,"('irresponsible', 'responsible')",0.6180033,0.4587787,-0.1592246
44,-1.0832676,-0.945604,"('prejudiced', 'unprejudiced')",-1.0832676,-0.945604,0.1376636
45,1.1037422,0.79803544,"('incompetent', 'competent')",1.1037422,0.7980354,-0.3057068
46,0.11747894,-0.089197546,"('uncompetitive', 'competitive')",0.1174789,-0.0891975,-0.2066764
47,1.5199757,1.5081897,"('stupid', 'smart')",1.5199757,1.5081897,-0.011786
48,-0.0006212555,-0.026659481,"('unintelligent', 'intelligent')",-0.0006213,-0.0266595,-0.0260382
49,-0.9249779,-0.811906,"('unable', 'able')",-0.9249779,-0.811906,0.1130719
50,-0.13453376,-0.32109433,"('clumsy', 'skillful')",-0.1345338,-0.3210943,-0.1865605
51,-0.0031035654,-0.02234663,"('uneducated', 'educated')",-0.0031036,-0.0223466,-0.019243
52,-1.0882392,-1.2326528,"('irrational', 'rational')",-1.0882392,-1.2326528,-0.1444136
53,-1.3355156,-1.5228516,"('uncreative', 'creative')",-1.3355156,-1.5228516,-0.187336
54,-0.32259932,-0.41641885,"('incapable', 'capable')",-0.3225993,-0.4164189,-0.0938196
55,0.9926032,1.0439663,"('incompetent', 'clever')",0.9926032,1.0439663,0.0513631
56,1.0648835,0.940001,"('impractical', 'practical')",1.0648835,0.940001,-0.1248825
57,-0.5306692,-0.8770939,"('unimaginative', 'imaginative')",-0.5306692,-0.8770939,-0.3464247
58,1.1167364,0.8700867,"('undiscriminating', 'discriminating')",1.1167364,0.8700867,-0.2466497
59,-0.11783315,-0.21415095,"('foolish', 'wise')",-0.1178332,-0.214151,-0.0963178
60,0.73629445,0.93838423,"('inefficient', 'efficient')",0.7362944,0.9383842,0.2020898
61,-0.08009212,-0.21097337,"('illogical', 'logical')",-0.0800921,-0.2109734,-0.1308813
62,1.1891971,1.2609715,"('incompetent', 'brilliant')",1.1891971,1.2609715,0.0717744
63,0.24078916,0.22223142,"('unperceptive', 'insightful')",0.2407892,0.2222314,-0.0185578
64,-2.2050352,-2.1922994,"('shy', 'confident')",-2.2050352,-2.1922994,0.0127358
65,0.09296424,0.10096122,"('insecure', 'secure')",0.0929642,0.1009612,0.007997
66,-0.6770395,-0.849262,"('inactive', 'active')",-0.6770395,-0.849262,-0.1722225
67,0.70727587,0.70838886,"('doubtful', 'determined')",0.7072759,0.7083889,0.001113
68,-1.298137,-1.1339684,"('dependent', 'independent')",-1.2981369,-1.1339684,0.1641685
69,-0.70823926,-0.7497089,"('lazy', 'industrious')",-0.7082393,-0.7497089,-0.0414696
70,0.5538836,0.41861755,"('lethargic', 'energetic')",0.5538836,0.4186175,-0.1352661
71,-0.38368464,-0.41198376,"('diffident', 'self-confident')",-0.3836846,-0.4119838,-0.0282992
72,0.41713277,0.32743958,"('unambitious', 'ambitious')",0.4171328,0.3274396,-0.0896932
73,-1.2061532,-1.1048387,"('helpless', 'self-reliant')",-1.2061532,-1.1048387,0.1013145
74,0.3129408,0.17025737,"('undedicated', 'dedicated')",0.3129408,0.1702574,-0.1426834
75,-0.30051273,-0.38010472,"('meek', 'impulsive')",-0.3005127,-0.3801047,-0.079592
76,0.051201873,0.06881146,"('anxious', 'daring')",0.0512019,0.0688115,0.0176096
77,-0.3662119,-0.3386455,"('unmotivated', 'motivated')",-0.3662119,-0.3386455,0.0275664
78,-0.6140703,-0.70808446,"('nonresilient', 'resilient')",-0.6140703,-0.7080845,-0.0940142
79,-0.9342342,-1.0997761,"('wavering', 'unwavering')",-0.9342342,-1.0997761,-0.1655419
80,1.0306607,0.9448924,"('dominated', 'dominating')",1.0306607,0.9448924,-0.0857683
81,0.28410763,0.31021532,"('submissive', 'aggressive')",0.2841076,0.3102153,0.0261077
82,1.675816,1.5926832,"('poor', 'rich')",1.6758161,1.5926832,-0.0831329
83,0.06914299,-0.054421872,"('powerless', 'powerful')",0.069143,-0.0544219,-0.1235649
84,0.0057954434,-0.102184385,"('inferior', 'superior')",0.0057954,-0.1021844,-0.1079798
85,-0.6289654,-0.65224403,"('insignificant', 'prestigious')",-0.6289654,-0.652244,-0.0232786
86,0.2517351,-0.089162335,"('uninfluential', 'influential')",0.2517351,-0.0891623,-0.3408974
87,0.26827002,0.22362722,"('unsuccessful', 'successful')",0.26827,0.2236272,-0.0446428
88,-0.03175103,-0.18272993,"('low', 'eminent')",-0.031751,-0.1827299,-0.1509789
