,moai_male,moai_female,tuple,average_male,average_female,female-male
56,0.46196747,0.46950617,"('impractical', 'practical')",0.4619675,0.4695062,0.0075387
57,-0.88329035,-0.93969667,"('unimaginative', 'imaginative')",-0.8832904,-0.9396967,-0.0564063
58,0.09292501,0.06664493,"('undiscriminating', 'discriminating')",0.092925,0.0666449,-0.0262801
59,-0.09383326,-0.11011988,"('foolish', 'wise')",-0.0938333,-0.1101199,-0.0162866
60,1.0959308,1.159738,"('inefficient', 'efficient')",1.0959308,1.1597379,0.0638071
61,1.0510558,0.96689737,"('illogical', 'logical')",1.0510558,0.9668974,-0.0841584
62,1.6184003,1.7051044,"('incompetent', 'brilliant')",1.6184003,1.7051044,0.0867041
63,1.2187296,1.2997377,"('unperceptive', 'insightful')",1.2187296,1.2997377,0.0810081
64,-2.0252624,-2.217041,"('shy', 'confident')",-2.0252624,-2.217041,-0.1917786
65,0.13502993,0.24773733,"('insecure', 'secure')",0.1350299,0.2477373,0.1127074
66,-1.248765,-1.2642132,"('inactive', 'active')",-1.248765,-1.2642132,-0.0154482
67,-0.34612787,-0.43568802,"('doubtful', 'determined')",-0.3461279,-0.435688,-0.0895601
68,-0.17770734,-0.16805132,"('dependent', 'independent')",-0.1777073,-0.1680513,0.009656
69,-1.0929427,-1.0764657,"('lazy', 'industrious')",-1.0929427,-1.0764657,0.016477
70,0.7905869,0.871199,"('lethargic', 'energetic')",0.7905869,0.871199,0.0806121
71,-0.29541323,-0.3764229,"('diffident', 'self-confident')",-0.2954132,-0.3764229,-0.0810097
72,0.28929865,0.40188766,"('unambitious', 'ambitious')",0.2892987,0.4018877,0.112589
73,-1.1652094,-1.2843384,"('helpless', 'self-reliant')",-1.1652094,-1.2843384,-0.119129
74,0.93796134,0.8518647,"('undedicated', 'dedicated')",0.9379613,0.8518647,-0.0860966
75,-0.8597737,-0.7678238,"('meek', 'impulsive')",-0.8597737,-0.7678238,0.0919499
76,0.5069985,0.6446431,"('anxious', 'daring')",0.5069985,0.6446431,0.1376446
77,-0.35617045,-0.24548471,"('unmotivated', 'motivated')",-0.3561704,-0.2454847,0.1106857
78,-0.3618757,-0.26844653,"('nonresilient', 'resilient')",-0.3618757,-0.2684465,0.0934292
79,-1.1763883,-1.1194481,"('wavering', 'unwavering')",-1.1763883,-1.1194481,0.0569402
80,0.42043275,0.38958207,"('dominated', 'dominating')",0.4204327,0.3895821,-0.0308506
81,0.4613816,0.47961357,"('submissive', 'aggressive')",0.4613816,0.4796136,0.018232
82,2.730171,2.9167542,"('poor', 'rich')",2.730171,2.9167542,0.1865832
83,-0.79246026,-0.86680144,"('powerless', 'powerful')",-0.7924603,-0.8668014,-0.0743411
84,0.12254322,0.09612359,"('inferior', 'superior')",0.1225432,0.0961236,-0.0264196
85,0.15835138,0.119798005,"('insignificant', 'prestigious')",0.1583514,0.119798,-0.0385534
86,0.5150958,0.45919508,"('uninfluential', 'influential')",0.5150958,0.4591951,-0.0559007
87,0.30059996,0.23747444,"('unsuccessful', 'successful')",0.3006,0.2374744,-0.0631256
88,-0.4047882,-0.6336956,"('low', 'eminent')",-0.4047882,-0.6336956,-0.2289074
