,tummy_male,tummy_female,tuple,average_male,average_female,female-male
29,-0.13558039,-0.21408889,"('unfair', 'fair')",-0.1355804,-0.2140889,-0.0785085
30,0.41416034,0.28422284,"('intolerant', 'tolerant')",0.4141603,0.2842228,-0.1299375
31,-0.8698693,-0.79885674,"('evil', 'good')",-0.8698693,-0.7988567,0.0710126
32,0.6418934,0.41652176,"('unkind', 'kind')",0.6418934,0.4165218,-0.2253716
33,0.0026396625,-0.08333735,"('wrong', 'right')",0.0026397,-0.0833374,-0.0859771
34,1.861983,1.9498746,"('mean', 'honorable')",1.8619829,1.9498746,0.0878917
35,0.23035797,0.17626426,"('corrupt', 'incorrupt')",0.230358,0.1762643,-0.0540937
36,-1.0896821,-1.067882,"('hostile', 'amicable')",-1.0896821,-1.0678819,0.0218002
37,0.07320073,-0.05249442,"('fake', 'genuine')",0.0732007,-0.0524944,-0.1256951
38,0.22363809,0.2918578,"('untruthful', 'truthful')",0.2236381,0.2918578,0.0682197
39,0.15323712,0.19448021,"('exploitative', 'cooperative')",0.1532371,0.1944802,0.0412431
40,-2.291498,-2.3234532,"('stingy', 'generous')",-2.2914979,-2.3234532,-0.0319553
41,-0.0620901,-0.15070498,"('unforgiving', 'forgiving')",-0.0620901,-0.150705,-0.0886149
42,-1.3895432,-1.2501593,"('unreliable', 'reliable')",-1.3895432,-1.2501593,0.1393839
43,0.17661075,0.12274991,"('irresponsible', 'responsible')",0.1766108,0.1227499,-0.0538609
44,-0.44095016,-0.34781417,"('prejudiced', 'unprejudiced')",-0.4409502,-0.3478142,0.093136
45,0.18959187,0.10992047,"('incompetent', 'competent')",0.1895919,0.1099205,-0.0796714
46,-0.84177274,-0.83982646,"('uncompetitive', 'competitive')",-0.8417727,-0.8398265,0.0019462
47,2.4261944,2.2369258,"('stupid', 'smart')",2.4261944,2.2369258,-0.1892686
48,-0.18340525,-0.1283164,"('unintelligent', 'intelligent')",-0.1834053,-0.1283164,0.0550889
49,-0.17770162,0.07740578,"('unable', 'able')",-0.1777016,0.0774058,0.2551074
50,-0.19742355,-0.10897742,"('clumsy', 'skillful')",-0.1974235,-0.1089774,0.0884461
51,-0.31265557,-0.36963606,"('uneducated', 'educated')",-0.3126556,-0.3696361,-0.0569805
52,-1.5392448,-1.6977988,"('irrational', 'rational')",-1.5392448,-1.6977988,-0.158554
53,-1.6202153,-1.7929859,"('uncreative', 'creative')",-1.6202153,-1.7929859,-0.1727706
54,-0.39747053,-0.51383257,"('incapable', 'capable')",-0.3974705,-0.5138326,-0.1163621
55,0.46587712,0.3983221,"('incompetent', 'clever')",0.4658771,0.3983221,-0.067555
56,1.0649604,1.0439999,"('impractical', 'practical')",1.0649604,1.0439999,-0.0209605
57,-2.087788,-2.0984623,"('unimaginative', 'imaginative')",-2.0877881,-2.0984623,-0.0106742
58,-0.40673915,-0.44840592,"('undiscriminating', 'discriminating')",-0.4067391,-0.4484059,-0.0416668
59,-0.26766422,-0.32971692,"('foolish', 'wise')",-0.2676642,-0.3297169,-0.0620527
60,0.57747406,0.58227766,"('inefficient', 'efficient')",0.5774741,0.5822777,0.0048036
61,-0.38220906,-0.5440738,"('illogical', 'logical')",-0.3822091,-0.5440738,-0.1618647
62,0.18493028,0.21409151,"('incompetent', 'brilliant')",0.1849303,0.2140915,0.0291612
63,0.04811153,0.098167814,"('unperceptive', 'insightful')",0.0481115,0.0981678,0.0500563
64,-3.3127823,-3.123147,"('shy', 'confident')",-3.3127823,-3.123147,0.1896353
65,-0.41263425,-0.5648008,"('insecure', 'secure')",-0.4126343,-0.5648008,-0.1521665
66,-1.023959,-1.1513795,"('inactive', 'active')",-1.023959,-1.1513795,-0.1274205
67,0.051186338,0.076898724,"('doubtful', 'determined')",0.0511863,0.0768987,0.0257124
68,-0.33449268,-0.2662925,"('dependent', 'independent')",-0.3344927,-0.2662925,0.0682002
69,-1.1517081,-1.0581428,"('lazy', 'industrious')",-1.1517081,-1.0581428,0.0935653
70,-0.23849787,-0.37971523,"('lethargic', 'energetic')",-0.2384979,-0.3797152,-0.1412173
71,0.4408128,0.4734146,"('diffident', 'self-confident')",0.4408128,0.4734146,0.0326018
72,-0.5483567,-0.5800915,"('unambitious', 'ambitious')",-0.5483567,-0.5800915,-0.0317348
73,-1.2363888,-1.0302119,"('helpless', 'self-reliant')",-1.2363888,-1.0302119,0.2061769
74,0.4447988,0.3803227,"('undedicated', 'dedicated')",0.4447988,0.3803227,-0.0644761
75,-0.0894298,0.06936366,"('meek', 'impulsive')",-0.0894298,0.0693637,0.1587935
76,-0.0019229781,-0.081349775,"('anxious', 'daring')",-0.001923,-0.0813498,-0.0794268
77,-1.5683738,-1.4723833,"('unmotivated', 'motivated')",-1.5683738,-1.4723833,0.0959905
78,-0.10339307,-0.026849195,"('nonresilient', 'resilient')",-0.1033931,-0.0268492,0.0765439
79,-0.39149433,-0.2699504,"('wavering', 'unwavering')",-0.3914943,-0.2699504,0.1215439
80,-0.2981984,-0.33512664,"('dominated', 'dominating')",-0.2981984,-0.3351266,-0.0369282
81,-0.58823615,-0.6172388,"('submissive', 'aggressive')",-0.5882362,-0.6172388,-0.0290026
82,2.1531584,1.9374218,"('poor', 'rich')",2.1531584,1.9374218,-0.2157366
83,0.08561978,0.15149315,"('powerless', 'powerful')",0.0856198,0.1514931,0.0658733
84,0.025883693,0.07284105,"('inferior', 'superior')",0.0258837,0.072841,0.0469573
85,-0.6130067,-0.43258584,"('insignificant', 'prestigious')",-0.6130067,-0.4325858,0.1804209
86,-0.9082628,-1.084588,"('uninfluential', 'influential')",-0.9082628,-1.0845881,-0.1763253
87,-0.15643957,-0.18286361,"('unsuccessful', 'successful')",-0.1564396,-0.1828636,-0.026424
88,-0.22586595,-0.13763481,"('low', 'eminent')",-0.2258659,-0.1376348,0.0882311
