,body_male,body_female,tuple,average_male,average_female,female-male
34,5.028385,5.1105323,"('mean', 'honorable')",5.0283852,5.1105323,0.0821471
35,-1.215755,-1.3811324,"('corrupt', 'incorrupt')",-1.215755,-1.3811324,-0.1653774
36,-0.6463067,-0.79750556,"('hostile', 'amicable')",-0.6463067,-0.7975056,-0.1511989
37,0.93926966,0.9047243,"('fake', 'genuine')",0.9392697,0.9047243,-0.0345454
38,0.535096,0.42721927,"('untruthful', 'truthful')",0.535096,0.4272193,-0.1078767
39,0.24800275,0.3285726,"('exploitative', 'cooperative')",0.2480028,0.3285726,0.0805698
40,-1.2897109,-1.2953608,"('stingy', 'generous')",-1.2897109,-1.2953608,-0.0056499
41,0.15491682,0.08561961,"('unforgiving', 'forgiving')",0.1549168,0.0856196,-0.0692972
42,-1.884839,-1.7801589,"('unreliable', 'reliable')",-1.8848391,-1.7801589,0.1046802
43,1.6291751,1.5618795,"('irresponsible', 'responsible')",1.6291751,1.5618795,-0.0672956
44,-1.223796,-1.2823999,"('prejudiced', 'unprejudiced')",-1.223796,-1.2823999,-0.0586039
45,0.5512923,0.66039234,"('incompetent', 'competent')",0.5512923,0.6603923,0.1091
46,-0.613032,-0.52943444,"('uncompetitive', 'competitive')",-0.613032,-0.5294344,0.0835976
47,5.311215,5.505771,"('stupid', 'smart')",5.3112149,5.5057712,0.1945563
48,1.1938709,1.1590428,"('unintelligent', 'intelligent')",1.1938709,1.1590428,-0.0348281
49,0.24464631,0.3445149,"('unable', 'able')",0.2446463,0.3445149,0.0998686
50,0.33887896,0.40735015,"('clumsy', 'skillful')",0.338879,0.4073502,0.0684712
51,0.9780188,1.0016518,"('uneducated', 'educated')",0.9780188,1.0016518,0.023633
52,-0.32721537,-0.384148,"('irrational', 'rational')",-0.3272154,-0.384148,-0.0569326
53,0.24504085,0.2050939,"('uncreative', 'creative')",0.2450408,0.2050939,-0.0399469
54,1.1822498,1.2933784,"('incapable', 'capable')",1.1822498,1.2933784,0.1111286
55,0.9333265,1.0026023,"('incompetent', 'clever')",0.9333265,1.0026023,0.0692758
56,0.87589943,0.94220537,"('impractical', 'practical')",0.8758994,0.9422054,0.066306
57,-2.9021342,-2.7456954,"('unimaginative', 'imaginative')",-2.9021342,-2.7456954,0.1564388
58,0.31734094,0.2656204,"('undiscriminating', 'discriminating')",0.3173409,0.2656204,-0.0517205
59,0.085381016,0.13850771,"('foolish', 'wise')",0.085381,0.1385077,0.0531267
60,1.0366857,1.0939617,"('inefficient', 'efficient')",1.0366857,1.0939617,0.057276
61,0.72944206,0.5523207,"('illogical', 'logical')",0.7294421,0.5523207,-0.1771214
62,1.5477532,1.6916088,"('incompetent', 'brilliant')",1.5477532,1.6916088,0.1438556
63,1.2145535,1.2339649,"('unperceptive', 'insightful')",1.2145535,1.2339649,0.0194114
64,-5.562346,-5.448991,"('shy', 'confident')",-5.562346,-5.4489908,0.1133552
65,0.97397983,1.0199674,"('insecure', 'secure')",0.9739798,1.0199674,0.0459876
66,0.1409914,0.09933186,"('inactive', 'active')",0.1409914,0.0993319,-0.0416595
67,-0.5511156,-0.5330591,"('doubtful', 'determined')",-0.5511156,-0.5330591,0.0180565
68,-0.092721,-0.12894967,"('dependent', 'independent')",-0.092721,-0.1289497,-0.0362287
69,-1.5195296,-1.4874976,"('lazy', 'industrious')",-1.5195296,-1.4874976,0.032032
70,1.7284985,1.8324728,"('lethargic', 'energetic')",1.7284985,1.8324728,0.1039743
71,0.50060976,0.6107797,"('diffident', 'self-confident')",0.5006098,0.6107797,0.1101699
72,1.1350843,1.1878749,"('unambitious', 'ambitious')",1.1350843,1.1878749,0.0527906
73,-2.8740668,-2.825343,"('helpless', 'self-reliant')",-2.8740668,-2.8253429,0.0487239
74,0.17034812,0.11218782,"('undedicated', 'dedicated')",0.1703481,0.1121878,-0.0581603
75,-0.75048286,-0.6726783,"('meek', 'impulsive')",-0.7504829,-0.6726783,0.0778046
76,0.5606342,0.54264534,"('anxious', 'daring')",0.5606342,0.5426453,-0.0179889
77,-0.78203654,-0.6538289,"('unmotivated', 'motivated')",-0.7820365,-0.6538289,0.1282076
78,-0.5645476,-0.51697564,"('nonresilient', 'resilient')",-0.5645476,-0.5169756,0.047572
79,-0.03861825,-0.10573744,"('wavering', 'unwavering')",-0.0386183,-0.1057374,-0.0671191
80,0.196368,0.24083509,"('dominated', 'dominating')",0.196368,0.2408351,0.0444671
81,0.44917467,0.6151949,"('submissive', 'aggressive')",0.4491747,0.6151949,0.1660202
82,6.575083,6.7042403,"('poor', 'rich')",6.5750828,6.7042403,0.1291575
83,-0.4971955,-0.5520497,"('powerless', 'powerful')",-0.4971955,-0.5520497,-0.0548542
84,0.14057273,0.05438693,"('inferior', 'superior')",0.1405727,0.0543869,-0.0861858
85,-1.1984502,-1.3912289,"('insignificant', 'prestigious')",-1.1984502,-1.3912289,-0.1927787
86,0.7802823,0.81960404,"('uninfluential', 'influential')",0.7802823,0.819604,0.0393217
87,0.5469739,0.69359916,"('unsuccessful', 'successful')",0.5469739,0.6935992,0.1466253
88,0.15724517,0.1354768,"('low', 'eminent')",0.1572452,0.1354768,-0.0217684
