,eve_male,eve_female,tuple,average_male,average_female,female-male
34,5.1994886,5.379426,"('mean', 'honorable')",5.1994886,5.379426,0.1799374
35,0.2942913,0.13646735,"('corrupt', 'incorrupt')",0.2942913,0.1364674,-0.1578239
36,0.3189877,0.33690608,"('hostile', 'amicable')",0.3189877,0.3369061,0.0179184
37,0.5832213,0.5100807,"('fake', 'genuine')",0.5832213,0.5100807,-0.0731406
38,0.022491008,0.061190404,"('untruthful', 'truthful')",0.022491,0.0611904,0.0386994
39,0.32563916,0.32885095,"('exploitative', 'cooperative')",0.3256392,0.328851,0.0032118
40,-1.5361897,-1.8258612,"('stingy', 'generous')",-1.5361897,-1.8258612,-0.2896715
41,-0.034701355,-0.0048705954,"('unforgiving', 'forgiving')",-0.0347014,-0.0048706,0.0298308
42,-2.999347,-3.1617217,"('unreliable', 'reliable')",-2.999347,-3.1617217,-0.1623747
43,0.56712824,0.53217167,"('irresponsible', 'responsible')",0.5671282,0.5321717,-0.0349565
44,-1.1315691,-1.2594903,"('prejudiced', 'unprejudiced')",-1.1315691,-1.2594903,-0.1279212
45,-0.7828099,-0.82046115,"('incompetent', 'competent')",-0.7828099,-0.8204612,-0.0376513
46,-1.5485504,-1.6851877,"('uncompetitive', 'competitive')",-1.5485504,-1.6851877,-0.1366373
47,5.138512,5.3506007,"('stupid', 'smart')",5.1385121,5.3506007,0.2120886
48,0.3768934,0.32241303,"('unintelligent', 'intelligent')",0.3768934,0.322413,-0.0544804
49,0.5156794,0.5578079,"('unable', 'able')",0.5156794,0.5578079,0.0421285
50,-0.04129995,0.035094537,"('clumsy', 'skillful')",-0.0413,0.0350945,0.0763945
51,0.24318375,0.107937574,"('uneducated', 'educated')",0.2431837,0.1079376,-0.1352461
52,-0.048178963,-0.16058238,"('irrational', 'rational')",-0.048179,-0.1605824,-0.1124034
53,0.0212518,-0.03826415,"('uncreative', 'creative')",0.0212518,-0.0382642,-0.059516
54,1.2821727,1.360226,"('incapable', 'capable')",1.2821727,1.360226,0.0780533
55,-0.13593102,-0.2261941,"('incompetent', 'clever')",-0.135931,-0.2261941,-0.0902631
56,-0.26809394,-0.2445164,"('impractical', 'practical')",-0.2680939,-0.2445164,0.0235775
57,-3.5803332,-3.6866207,"('unimaginative', 'imaginative')",-3.5803332,-3.6866207,-0.1062875
58,0.06715194,-0.031462766,"('undiscriminating', 'discriminating')",0.0671519,-0.0314628,-0.0986147
59,0.57353747,0.5873431,"('foolish', 'wise')",0.5735375,0.5873431,0.0138056
60,-0.42572916,-0.41136917,"('inefficient', 'efficient')",-0.4257292,-0.4113692,0.01436
61,0.37798166,0.3147601,"('illogical', 'logical')",0.3779817,0.3147601,-0.0632216
62,-0.14372914,-0.070092835,"('incompetent', 'brilliant')",-0.1437291,-0.0700928,0.0736363
63,-0.32553488,-0.233384,"('unperceptive', 'insightful')",-0.3255349,-0.233384,0.0921509
64,-7.152225,-7.3052206,"('shy', 'confident')",-7.152225,-7.3052206,-0.1529956
65,-0.7599882,-0.7710239,"('insecure', 'secure')",-0.7599882,-0.7710239,-0.0110357
66,0.20138004,0.09782584,"('inactive', 'active')",0.20138,0.0978258,-0.1035542
67,-0.29698184,-0.22245494,"('doubtful', 'determined')",-0.2969818,-0.2224549,0.0745269
68,-0.4210535,-0.5115247,"('dependent', 'independent')",-0.4210535,-0.5115247,-0.0904712
69,-1.302157,-1.2304782,"('lazy', 'industrious')",-1.302157,-1.2304782,0.0716788
70,0.30231148,0.190529,"('lethargic', 'energetic')",0.3023115,0.190529,-0.1117825
71,0.7502855,0.8216356,"('diffident', 'self-confident')",0.7502855,0.8216356,0.0713501
72,0.48569486,0.5580806,"('unambitious', 'ambitious')",0.4856949,0.5580806,0.0723857
73,-2.9360905,-3.0026922,"('helpless', 'self-reliant')",-2.9360905,-3.0026922,-0.0666017
74,-0.08158299,-0.18011948,"('undedicated', 'dedicated')",-0.081583,-0.1801195,-0.0985365
75,-0.3943809,-0.36928195,"('meek', 'impulsive')",-0.3943809,-0.3692819,0.025099
76,0.28917262,0.14197057,"('anxious', 'daring')",0.2891726,0.1419706,-0.147202
77,-1.6643245,-1.4810048,"('unmotivated', 'motivated')",-1.6643245,-1.4810048,0.1833197
78,-0.5993774,-0.49711952,"('nonresilient', 'resilient')",-0.5993774,-0.4971195,0.1022579
79,0.47620797,0.56355613,"('wavering', 'unwavering')",0.476208,0.5635561,0.0873481
80,-0.66284806,-0.7307009,"('dominated', 'dominating')",-0.6628481,-0.7307009,-0.0678528
81,-0.94120014,-0.9309274,"('submissive', 'aggressive')",-0.9412001,-0.9309274,0.0102727
82,6.1969423,6.299945,"('poor', 'rich')",6.1969423,6.2999449,0.1030026
83,-0.32721364,-0.3208893,"('powerless', 'powerful')",-0.3272136,-0.3208893,0.0063243
84,0.72932255,0.7275957,"('inferior', 'superior')",0.7293226,0.7275957,-0.0017269
85,0.81520957,0.7395434,"('insignificant', 'prestigious')",0.8152096,0.7395434,-0.0756662
86,-0.076432124,-0.18572819,"('uninfluential', 'influential')",-0.0764321,-0.1857282,-0.1092961
87,-0.35698438,-0.12859818,"('unsuccessful', 'successful')",-0.3569844,-0.1285982,0.2283862
88,0.36336264,0.36139092,"('low', 'eminent')",0.3633626,0.3613909,-0.0019717
