,lion_male,lion_female,tuple,average_male,average_female,female-male
48,0.7601701,0.7256786,"('unintelligent', 'intelligent')",0.7601701,0.7256786,-0.0344915
49,0.33786577,0.518692,"('unable', 'able')",0.3378658,0.518692,0.1808262
50,-0.59530294,-0.52195036,"('clumsy', 'skillful')",-0.5953029,-0.5219504,0.0733525
51,0.8753929,0.92341566,"('uneducated', 'educated')",0.8753929,0.9234157,0.0480228
52,-0.15698878,-0.18441463,"('irrational', 'rational')",-0.1569888,-0.1844146,-0.0274258
53,0.024756193,-0.0080464855,"('uncreative', 'creative')",0.0247562,-0.0080465,-0.0328027
54,0.97398394,1.2790344,"('incapable', 'capable')",0.9739839,1.2790344,0.3050505
55,1.1582842,1.2859594,"('incompetent', 'clever')",1.1582842,1.2859594,0.1276752
56,0.77143717,0.9430281,"('impractical', 'practical')",0.7714372,0.9430281,0.1715909
57,-2.1452277,-2.2008162,"('unimaginative', 'imaginative')",-2.1452277,-2.2008162,-0.0555885
58,0.23498811,0.24767077,"('undiscriminating', 'discriminating')",0.2349881,0.2476708,0.0126827
59,-0.11659659,-0.03918888,"('foolish', 'wise')",-0.1165966,-0.0391889,0.0774077
60,0.671843,0.8566241,"('inefficient', 'efficient')",0.671843,0.8566241,0.1847811
61,0.55145943,0.4302497,"('illogical', 'logical')",0.5514594,0.4302497,-0.1212097
62,1.2613184,1.5502592,"('incompetent', 'brilliant')",1.2613184,1.5502592,0.2889408
63,0.63913274,0.848723,"('unperceptive', 'insightful')",0.6391327,0.848723,0.2095903
64,-6.20832,-6.0596123,"('shy', 'confident')",-6.2083201,-6.0596123,0.1487078
65,0.25879246,0.44072583,"('insecure', 'secure')",0.2587925,0.4407258,0.1819333
66,-0.30265063,-0.3926017,"('inactive', 'active')",-0.3026506,-0.3926017,-0.0899511
67,-0.6406716,-0.69394255,"('doubtful', 'determined')",-0.6406716,-0.6939425,-0.0532709
68,-0.6761027,-0.48629034,"('dependent', 'independent')",-0.6761027,-0.4862903,0.1898124
69,-1.9402224,-2.0108426,"('lazy', 'industrious')",-1.9402224,-2.0108426,-0.0706202
70,1.4666191,1.5321851,"('lethargic', 'energetic')",1.4666191,1.5321851,0.065566
71,-0.06603569,0.066729955,"('diffident', 'self-confident')",-0.0660357,0.06673,0.1327657
72,0.824393,0.98270154,"('unambitious', 'ambitious')",0.824393,0.9827015,0.1583085
73,-2.785364,-2.514399,"('helpless', 'self-reliant')",-2.7853639,-2.5143991,0.2709648
74,0.49582562,0.3756485,"('undedicated', 'dedicated')",0.4958256,0.3756485,-0.1201771
75,-1.5567635,-1.43264,"('meek', 'impulsive')",-1.5567635,-1.43264,0.1241235
76,0.60294425,0.5790831,"('anxious', 'daring')",0.6029443,0.5790831,-0.0238612
77,-1.3053968,-1.1054815,"('unmotivated', 'motivated')",-1.3053968,-1.1054815,0.1999153
78,-0.8247096,-0.80082035,"('nonresilient', 'resilient')",-0.8247096,-0.8008204,0.0238892
79,-0.22685719,-0.28395888,"('wavering', 'unwavering')",-0.2268572,-0.2839589,-0.0571017
80,0.22342852,0.19722527,"('dominated', 'dominating')",0.2234285,0.1972253,-0.0262032
81,0.07760926,0.19437972,"('submissive', 'aggressive')",0.0776093,0.1943797,0.1167704
82,6.062733,6.3300586,"('poor', 'rich')",6.0627332,6.3300586,0.2673254
83,-0.726988,-0.68198526,"('powerless', 'powerful')",-0.726988,-0.6819853,0.0450027
84,0.28464255,0.38276505,"('inferior', 'superior')",0.2846425,0.3827651,0.0981226
85,-0.7175018,-0.9292855,"('insignificant', 'prestigious')",-0.7175018,-0.9292855,-0.2117837
86,0.88649,0.86787623,"('uninfluential', 'influential')",0.88649,0.8678762,-0.0186138
87,0.3382195,0.62213653,"('unsuccessful', 'successful')",0.3382195,0.6221365,0.283917
88,0.1950829,0.21224256,"('low', 'eminent')",0.1950829,0.2122426,0.0171597
