,affinity_male,affinity_female,tuple,average_male,average_female,female-male
37,0.8533278,0.8129846,"('fake', 'genuine')",0.8533278,0.8129846,-0.0403432
38,0.6616329,0.63048804,"('untruthful', 'truthful')",0.6616329,0.630488,-0.0311449
39,0.24886718,0.23018134,"('exploitative', 'cooperative')",0.2488672,0.2301813,-0.0186859
40,-1.1407051,-1.222323,"('stingy', 'generous')",-1.1407051,-1.2223229,-0.0816178
41,0.21351738,0.16697828,"('unforgiving', 'forgiving')",0.2135174,0.1669783,-0.0465391
42,-1.9447674,-1.8571703,"('unreliable', 'reliable')",-1.9447674,-1.8571703,0.0875971
43,1.8630916,1.7831959,"('irresponsible', 'responsible')",1.8630916,1.7831959,-0.0798957
44,-1.4956765,-1.7652227,"('prejudiced', 'unprejudiced')",-1.4956765,-1.7652227,-0.2695462
45,0.47940606,0.63712627,"('incompetent', 'competent')",0.4794061,0.6371263,0.1577202
46,-0.26560584,-0.15896676,"('uncompetitive', 'competitive')",-0.2656058,-0.1589668,0.106639
47,5.5255675,5.7379346,"('stupid', 'smart')",5.5255675,5.7379346,0.2123671
48,1.1292993,1.1206169,"('unintelligent', 'intelligent')",1.1292993,1.1206169,-0.0086824
49,0.2876991,0.45811602,"('unable', 'able')",0.2876991,0.458116,0.1704169
50,0.17527907,0.5005495,"('clumsy', 'skillful')",0.1752791,0.5005495,0.3252704
51,0.7326638,0.8645773,"('uneducated', 'educated')",0.7326638,0.8645773,0.1319135
52,-0.61041594,-0.5210432,"('irrational', 'rational')",-0.6104159,-0.5210432,0.0893727
53,0.54721975,0.5925877,"('uncreative', 'creative')",0.5472198,0.5925877,0.0453679
54,1.496685,1.7122405,"('incapable', 'capable')",1.496685,1.7122405,0.2155555
55,1.0775833,1.1038443,"('incompetent', 'clever')",1.0775833,1.1038443,0.026261
56,1.0972145,1.1229591,"('impractical', 'practical')",1.0972145,1.1229591,0.0257446
57,-2.6934063,-2.5799289,"('unimaginative', 'imaginative')",-2.6934063,-2.5799289,0.1134774
58,-0.0898125,-0.08402276,"('undiscriminating', 'discriminating')",-0.0898125,-0.0840228,0.0057897
59,0.08391084,0.30745322,"('foolish', 'wise')",0.0839108,0.3074532,0.2235424
60,0.8946417,0.83278704,"('inefficient', 'efficient')",0.8946417,0.832787,-0.0618547
61,0.5929308,0.47797528,"('illogical', 'logical')",0.5929308,0.4779753,-0.1149555
62,1.5703627,1.6702546,"('incompetent', 'brilliant')",1.5703627,1.6702546,0.0998919
63,1.2236551,1.4019384,"('unperceptive', 'insightful')",1.2236551,1.4019384,0.1782833
64,-6.1015773,-6.119983,"('shy', 'confident')",-6.1015773,-6.1199832,-0.0184059
65,0.8006677,0.9225094,"('insecure', 'secure')",0.8006677,0.9225094,0.1218417
66,-0.25324997,-0.2589736,"('inactive', 'active')",-0.25325,-0.2589736,-0.0057236
67,-0.66735905,-0.7593317,"('doubtful', 'determined')",-0.6673591,-0.7593317,-0.0919726
68,-0.14249653,-0.04331091,"('dependent', 'independent')",-0.1424965,-0.0433109,0.0991856
69,-1.4561938,-1.4209961,"('lazy', 'industrious')",-1.4561938,-1.4209961,0.0351977
70,1.5101701,1.5746922,"('lethargic', 'energetic')",1.5101701,1.5746922,0.0645221
71,0.6293401,0.77893406,"('diffident', 'self-confident')",0.6293401,0.7789341,0.149594
72,1.1851056,1.2024446,"('unambitious', 'ambitious')",1.1851056,1.2024446,0.017339
73,-2.9705966,-2.8506508,"('helpless', 'self-reliant')",-2.9705966,-2.8506508,0.1199458
74,0.6082749,0.63183993,"('undedicated', 'dedicated')",0.6082749,0.6318399,0.023565
75,-0.748423,-0.5248446,"('meek', 'impulsive')",-0.748423,-0.5248446,0.2235784
76,0.7202357,0.5854797,"('anxious', 'daring')",0.7202357,0.5854797,-0.134756
77,-0.7861269,-0.7098528,"('unmotivated', 'motivated')",-0.7861269,-0.7098528,0.0762741
78,-0.23337092,-0.22985771,"('nonresilient', 'resilient')",-0.2333709,-0.2298577,0.0035132
79,-0.01768103,0.15934555,"('wavering', 'unwavering')",-0.017681,0.1593456,0.1770266
80,-0.25428486,-0.29992577,"('dominated', 'dominating')",-0.2542849,-0.2999258,-0.0456409
81,0.3490405,0.38714662,"('submissive', 'aggressive')",0.3490405,0.3871466,0.0381061
82,6.6914415,7.056495,"('poor', 'rich')",6.6914415,7.0564952,0.3650537
83,-0.29357556,-0.3875642,"('powerless', 'powerful')",-0.2935756,-0.3875642,-0.0939886
84,0.4951134,0.4680548,"('inferior', 'superior')",0.4951134,0.4680548,-0.0270586
85,-1.0707303,-1.0696666,"('insignificant', 'prestigious')",-1.0707303,-1.0696666,0.0010637
86,0.5734305,0.64390814,"('uninfluential', 'influential')",0.5734305,0.6439081,0.0704776
87,0.10552685,0.3912644,"('unsuccessful', 'successful')",0.1055268,0.3912644,0.2857376
88,0.16447636,0.3487172,"('low', 'eminent')",0.1644764,0.3487172,0.1842408
