,equipment_male,equipment_female,tuple,average_male,average_female,female-male
65,-0.39260244,-0.17595738,"('insecure', 'secure')",-0.3926024,-0.1759574,0.216645
66,-0.69377565,-0.87145007,"('inactive', 'active')",-0.6937757,-0.8714501,-0.1776744
67,-8.4575266e-05,-0.20037705,"('doubtful', 'determined')",-8.46e-05,-0.200377,-0.2002924
68,-1.6683137,-1.5477618,"('dependent', 'independent')",-1.6683137,-1.5477618,0.1205519
69,-1.1629465,-1.2039567,"('lazy', 'industrious')",-1.1629465,-1.2039567,-0.0410102
70,0.07308921,0.108907804,"('lethargic', 'energetic')",0.0730892,0.1089078,0.0358186
71,0.06660646,0.08808589,"('diffident', 'self-confident')",0.0666065,0.0880859,0.0214794
72,0.57505083,0.7478821,"('unambitious', 'ambitious')",0.5750508,0.7478821,0.1728313
73,-2.9984136,-2.7739127,"('helpless', 'self-reliant')",-2.9984136,-2.7739127,0.2245009
74,0.03274335,-0.11728586,"('undedicated', 'dedicated')",0.0327433,-0.1172859,-0.1500292
75,-1.1276519,-1.026688,"('meek', 'impulsive')",-1.1276519,-1.026688,0.1009639
76,-0.67850846,-0.7327224,"('anxious', 'daring')",-0.6785085,-0.7327224,-0.0542139
77,-1.166978,-0.988203,"('unmotivated', 'motivated')",-1.166978,-0.988203,0.178775
78,-0.39645433,-0.43513858,"('nonresilient', 'resilient')",-0.3964543,-0.4351386,-0.0386843
79,-0.57268476,-0.7259481,"('wavering', 'unwavering')",-0.5726848,-0.7259481,-0.1532633
80,0.35927063,0.4284134,"('dominated', 'dominating')",0.3592706,0.4284134,0.0691428
81,-0.14179277,-0.008432835,"('submissive', 'aggressive')",-0.1417928,-0.0084328,0.13336
82,5.021058,5.230217,"('poor', 'rich')",5.0210581,5.230217,0.2091589
83,-0.36583123,-0.4644514,"('powerless', 'powerful')",-0.3658312,-0.4644514,-0.0986202
84,0.26604885,0.29823154,"('inferior', 'superior')",0.2660488,0.2982315,0.0321827
85,-0.35824656,-0.47316825,"('insignificant', 'prestigious')",-0.3582466,-0.4731683,-0.1149217
86,0.6565776,0.3143604,"('uninfluential', 'influential')",0.6565776,0.3143604,-0.3422172
87,0.115871675,0.22153565,"('unsuccessful', 'successful')",0.1158717,0.2215357,0.105664
88,0.51581377,0.38463548,"('low', 'eminent')",0.5158138,0.3846355,-0.1311783
