,satellite_male,satellite_female,tuple,average_male,average_female,female-male
35,-0.9286442,-0.9927112,"('corrupt', 'incorrupt')",-0.9286442,-0.9927112,-0.064067
36,-0.6527002,-0.73004884,"('hostile', 'amicable')",-0.6527002,-0.7300488,-0.0773486
37,0.5601768,0.5995571,"('fake', 'genuine')",0.5601768,0.5995571,0.0393803
38,0.31286636,0.2425694,"('untruthful', 'truthful')",0.3128664,0.2425694,-0.070297
39,0.22523691,0.22727124,"('exploitative', 'cooperative')",0.2252369,0.2272712,0.0020343
40,-1.4290776,-1.4134629,"('stingy', 'generous')",-1.4290776,-1.4134629,0.0156147
41,0.16889396,0.08403158,"('unforgiving', 'forgiving')",0.168894,0.0840316,-0.0848624
42,-2.1238701,-2.047973,"('unreliable', 'reliable')",-2.1238701,-2.0479729,0.0758972
43,1.1765023,1.1602579,"('irresponsible', 'responsible')",1.1765023,1.1602579,-0.0162444
44,-1.2190939,-1.350736,"('prejudiced', 'unprejudiced')",-1.2190939,-1.350736,-0.1316421
45,0.2813769,0.4574662,"('incompetent', 'competent')",0.2813769,0.4574662,0.1760893
46,-0.67154646,-0.55957943,"('uncompetitive', 'competitive')",-0.6715465,-0.5595794,0.1119671
47,5.4465256,5.682934,"('stupid', 'smart')",5.4465256,5.6829338,0.2364082
48,1.2309706,1.2553178,"('unintelligent', 'intelligent')",1.2309706,1.2553178,0.0243472
49,0.16271257,0.35175753,"('unable', 'able')",0.1627126,0.3517575,0.1890449
50,-0.18286374,-0.043752223,"('clumsy', 'skillful')",-0.1828637,-0.0437522,0.1391115
51,0.5706425,0.6335276,"('uneducated', 'educated')",0.5706425,0.6335276,0.0628851
52,-0.17851782,-0.14915372,"('irrational', 'rational')",-0.1785178,-0.1491537,0.0293641
53,0.31684613,0.31590122,"('uncreative', 'creative')",0.3168461,0.3159012,-0.0009449
54,1.122002,1.2964233,"('incapable', 'capable')",1.122002,1.2964233,0.1744213
55,0.94676673,1.0761827,"('incompetent', 'clever')",0.9467667,1.0761827,0.129416
56,0.9222977,0.9442798,"('impractical', 'practical')",0.9222977,0.9442798,0.0219821
57,-2.885733,-2.8256102,"('unimaginative', 'imaginative')",-2.8857329,-2.8256102,0.0601227
58,-0.19094977,-0.21448946,"('undiscriminating', 'discriminating')",-0.1909498,-0.2144895,-0.0235397
59,0.11710924,0.24313158,"('foolish', 'wise')",0.1171092,0.2431316,0.1260224
60,0.70161015,0.6983626,"('inefficient', 'efficient')",0.7016101,0.6983626,-0.0032475
61,0.46129438,0.45040113,"('illogical', 'logical')",0.4612944,0.4504011,-0.0108933
62,1.366178,1.5503672,"('incompetent', 'brilliant')",1.366178,1.5503672,0.1841892
63,0.7298727,0.82524127,"('unperceptive', 'insightful')",0.7298727,0.8252413,0.0953686
64,-5.69293,-5.7278113,"('shy', 'confident')",-5.6929302,-5.7278113,-0.0348811
65,0.8396613,0.9317475,"('insecure', 'secure')",0.8396613,0.9317475,0.0920862
66,-0.17748797,-0.21571857,"('inactive', 'active')",-0.177488,-0.2157186,-0.0382306
67,-0.4603023,-0.5132771,"('doubtful', 'determined')",-0.4603023,-0.5132771,-0.0529748
68,-0.6031021,-0.50438243,"('dependent', 'independent')",-0.6031021,-0.5043824,0.0987197
69,-1.6170509,-1.6471466,"('lazy', 'industrious')",-1.6170509,-1.6471466,-0.0300957
70,1.0568432,1.1785377,"('lethargic', 'energetic')",1.0568432,1.1785377,0.1216945
71,0.43825805,0.5240965,"('diffident', 'self-confident')",0.4382581,0.5240965,0.0858384
72,0.70844346,0.7302638,"('unambitious', 'ambitious')",0.7084435,0.7302638,0.0218203
73,-3.0485752,-3.020777,"('helpless', 'self-reliant')",-3.0485752,-3.020777,0.0277982
74,0.07270433,0.05547569,"('undedicated', 'dedicated')",0.0727043,0.0554757,-0.0172286
75,-1.0113089,-0.96621,"('meek', 'impulsive')",-1.0113089,-0.96621,0.0450989
76,0.6160625,0.5916766,"('anxious', 'daring')",0.6160625,0.5916766,-0.0243859
77,-0.826927,-0.8392138,"('unmotivated', 'motivated')",-0.826927,-0.8392138,-0.0122868
78,-0.5286126,-0.5259036,"('nonresilient', 'resilient')",-0.5286126,-0.5259036,0.002709
79,-0.1798122,-0.12203828,"('wavering', 'unwavering')",-0.1798122,-0.1220383,0.0577739
80,0.15836841,0.083392836,"('dominated', 'dominating')",0.1583684,0.0833928,-0.0749756
81,0.04111419,0.083091594,"('submissive', 'aggressive')",0.0411142,0.0830916,0.0419774
82,6.002239,6.35859,"('poor', 'rich')",6.0022392,6.3585901,0.3563509
83,-0.41525316,-0.4791145,"('powerless', 'powerful')",-0.4152532,-0.4791145,-0.0638613
84,0.4068156,0.36502427,"('inferior', 'superior')",0.4068156,0.3650243,-0.0417913
85,-1.306973,-1.364642,"('insignificant', 'prestigious')",-1.306973,-1.364642,-0.057669
86,0.47996384,0.55017513,"('uninfluential', 'influential')",0.4799638,0.5501751,0.0702113
87,0.30704555,0.49656194,"('unsuccessful', 'successful')",0.3070455,0.4965619,0.1895164
88,-0.24519706,-0.15655668,"('low', 'eminent')",-0.2451971,-0.1565567,0.0886404
