,village_male,village_female,tuple,average_male,average_female,female-male
28,1.1801536,1.0468425,"('disloyal', 'loyal')",1.1801536,1.0468425,-0.1333111
29,-0.28346044,-0.37604156,"('unfair', 'fair')",-0.2834604,-0.3760416,-0.0925812
30,1.0619397,1.2081544,"('intolerant', 'tolerant')",1.0619397,1.2081544,0.1462147
31,-1.2005829,-1.4079577,"('evil', 'good')",-1.2005829,-1.4079577,-0.2073748
32,1.3266275,1.2864791,"('unkind', 'kind')",1.3266275,1.2864791,-0.0401484
33,-0.15873736,-0.3214077,"('wrong', 'right')",-0.1587374,-0.3214077,-0.1626703
34,4.3928394,4.5891,"('mean', 'honorable')",4.3928394,4.5890999,0.1962605
35,-1.0802851,-1.434874,"('corrupt', 'incorrupt')",-1.0802851,-1.4348741,-0.354589
36,-0.8761687,-1.1870385,"('hostile', 'amicable')",-0.8761687,-1.1870385,-0.3108698
37,1.0540056,0.96478426,"('fake', 'genuine')",1.0540056,0.9647843,-0.0892213
38,-0.12549047,-0.10655854,"('untruthful', 'truthful')",-0.1254905,-0.1065585,0.018932
39,0.6459504,0.6959204,"('exploitative', 'cooperative')",0.6459504,0.6959204,0.04997
40,-1.3279587,-1.4955823,"('stingy', 'generous')",-1.3279587,-1.4955823,-0.1676236
41,0.58913934,0.49070394,"('unforgiving', 'forgiving')",0.5891393,0.4907039,-0.0984354
42,-2.2711384,-2.1838613,"('unreliable', 'reliable')",-2.2711384,-2.1838613,0.0872771
43,1.2528291,1.3774881,"('irresponsible', 'responsible')",1.2528291,1.3774881,0.124659
44,-1.6915554,-1.6570873,"('prejudiced', 'unprejudiced')",-1.6915554,-1.6570873,0.0344681
45,1.0498222,0.9402124,"('incompetent', 'competent')",1.0498222,0.9402124,-0.1096098
46,0.15651311,0.19109438,"('uncompetitive', 'competitive')",0.1565131,0.1910944,0.0345813
47,4.8443017,5.0182424,"('stupid', 'smart')",4.8443017,5.0182424,0.1739407
48,0.7343356,0.75407284,"('unintelligent', 'intelligent')",0.7343356,0.7540728,0.0197372
49,-0.49624184,-0.33641648,"('unable', 'able')",-0.4962418,-0.3364165,0.1598253
50,-0.771119,-0.82013345,"('clumsy', 'skillful')",-0.771119,-0.8201334,-0.0490144
51,0.5673845,0.65319103,"('uneducated', 'educated')",0.5673845,0.653191,0.0858065
52,-0.14686477,-0.42444468,"('irrational', 'rational')",-0.1468648,-0.4244447,-0.2775799
53,0.08802387,-0.037861288,"('uncreative', 'creative')",0.0880239,-0.0378613,-0.1258852
54,0.89704156,0.9412022,"('incapable', 'capable')",0.8970416,0.9412022,0.0441606
55,1.5512855,1.6268504,"('incompetent', 'clever')",1.5512855,1.6268504,0.0755649
56,0.5603822,0.6319032,"('impractical', 'practical')",0.5603822,0.6319032,0.071521
57,-1.6968162,-1.7867186,"('unimaginative', 'imaginative')",-1.6968162,-1.7867186,-0.0899024
58,0.6654817,0.6767384,"('undiscriminating', 'discriminating')",0.6654817,0.6767384,0.0112567
59,-0.33295184,-0.36365792,"('foolish', 'wise')",-0.3329518,-0.3636579,-0.0307061
60,0.68128407,1.0087297,"('inefficient', 'efficient')",0.6812841,1.0087297,0.3274456
61,0.6594064,0.5418051,"('illogical', 'logical')",0.6594064,0.5418051,-0.1176013
62,0.84123665,1.0508857,"('incompetent', 'brilliant')",0.8412367,1.0508857,0.209649
63,0.47114727,0.55398744,"('unperceptive', 'insightful')",0.4711473,0.5539874,0.0828401
64,-6.2837386,-6.155504,"('shy', 'confident')",-6.2837386,-6.1555042,0.1282344
65,0.65138793,0.8615056,"('insecure', 'secure')",0.6513879,0.8615056,0.2101177
66,-0.104905725,-0.19848743,"('inactive', 'active')",-0.1049057,-0.1984874,-0.0935817
67,-0.47868034,-0.3342815,"('doubtful', 'determined')",-0.4786803,-0.3342815,0.1443988
68,-0.9880779,-0.8961616,"('dependent', 'independent')",-0.9880779,-0.8961616,0.0919163
69,-1.8749969,-2.032892,"('lazy', 'industrious')",-1.8749969,-2.032892,-0.1578951
70,1.7653998,1.8626175,"('lethargic', 'energetic')",1.7653998,1.8626175,0.0972177
71,0.47564226,0.40478984,"('diffident', 'self-confident')",0.4756423,0.4047898,-0.0708525
72,0.9276901,1.0550988,"('unambitious', 'ambitious')",0.9276901,1.0550988,0.1274087
73,-3.0171044,-3.0481334,"('helpless', 'self-reliant')",-3.0171044,-3.0481334,-0.031029
74,0.47787336,0.33504575,"('undedicated', 'dedicated')",0.4778734,0.3350458,-0.1428276
75,-1.0616627,-1.0777258,"('meek', 'impulsive')",-1.0616627,-1.0777258,-0.0160631
76,0.48935404,0.6641463,"('anxious', 'daring')",0.489354,0.6641463,0.1747923
77,-1.2088718,-1.0778067,"('unmotivated', 'motivated')",-1.2088718,-1.0778067,0.1310651
78,-0.85141784,-0.96766675,"('nonresilient', 'resilient')",-0.8514178,-0.9676667,-0.1162489
79,-0.7970011,-0.86795944,"('wavering', 'unwavering')",-0.7970011,-0.8679594,-0.0709583
80,0.34672603,0.3827372,"('dominated', 'dominating')",0.346726,0.3827372,0.0360112
81,0.07850422,0.29005992,"('submissive', 'aggressive')",0.0785042,0.2900599,0.2115557
82,6.342359,6.3682213,"('poor', 'rich')",6.3423591,6.3682213,0.0258622
83,-0.42500618,-0.35598087,"('powerless', 'powerful')",-0.4250062,-0.3559809,0.0690253
84,-0.18611202,-0.11596751,"('inferior', 'superior')",-0.186112,-0.1159675,0.0701445
85,-1.58019,-1.7043493,"('insignificant', 'prestigious')",-1.5801899,-1.7043493,-0.1241594
86,1.3344434,1.2234356,"('uninfluential', 'influential')",1.3344434,1.2234356,-0.1110078
87,0.21132086,0.19828089,"('unsuccessful', 'successful')",0.2113209,0.1982809,-0.01304
88,-0.2286527,-0.20233083,"('low', 'eminent')",-0.2286527,-0.2023308,0.0263219
