,hunting_male,hunting_female,tuple,average_male,average_female,female-male
57,-2.7026353,-2.5745814,"('unimaginative', 'imaginative')",-2.7026353,-2.5745814,0.1280539
58,-0.2862957,-0.24969757,"('undiscriminating', 'discriminating')",-0.2862957,-0.2496976,0.0365981
59,-0.0062456354,0.05924661,"('foolish', 'wise')",-0.0062456,0.0592466,0.0654922
60,1.1182098,1.1406859,"('inefficient', 'efficient')",1.1182098,1.1406859,0.0224761
61,0.22560501,0.041299395,"('illogical', 'logical')",0.225605,0.0412994,-0.1843056
62,1.2238021,1.3868487,"('incompetent', 'brilliant')",1.2238021,1.3868487,0.1630466
63,0.34168136,0.5448237,"('unperceptive', 'insightful')",0.3416814,0.5448237,0.2031423
64,-6.1732936,-6.037286,"('shy', 'confident')",-6.1732936,-6.0372858,0.1360078
65,0.70750886,0.7389008,"('insecure', 'secure')",0.7075089,0.7389008,0.0313919
66,-0.25999296,-0.26745448,"('inactive', 'active')",-0.259993,-0.2674545,-0.0074615
67,-0.4170886,-0.3546118,"('doubtful', 'determined')",-0.4170886,-0.3546118,0.0624768
68,-0.3474863,-0.2960307,"('dependent', 'independent')",-0.3474863,-0.2960307,0.0514556
69,-1.984238,-1.9952732,"('lazy', 'industrious')",-1.984238,-1.9952732,-0.0110352
70,1.3540391,1.4221296,"('lethargic', 'energetic')",1.3540391,1.4221296,0.0680905
71,0.58723205,0.6038132,"('diffident', 'self-confident')",0.5872321,0.6038132,0.0165811
72,0.78608656,0.9304554,"('unambitious', 'ambitious')",0.7860866,0.9304554,0.1443688
73,-3.1262677,-3.001993,"('helpless', 'self-reliant')",-3.1262677,-3.0019929,0.1242748
74,-0.22710443,-0.23774974,"('undedicated', 'dedicated')",-0.2271044,-0.2377497,-0.0106453
75,-0.9219536,-0.6684989,"('meek', 'impulsive')",-0.9219536,-0.6684989,0.2534547
76,0.76475966,0.76110446,"('anxious', 'daring')",0.7647597,0.7611045,-0.0036552
77,-1.1381059,-1.0580888,"('unmotivated', 'motivated')",-1.1381059,-1.0580888,0.0800171
78,-0.57232565,-0.5830566,"('nonresilient', 'resilient')",-0.5723256,-0.5830566,-0.010731
79,-0.5624931,-0.4353184,"('wavering', 'unwavering')",-0.5624931,-0.4353184,0.1271747
80,-0.34059766,-0.39368713,"('dominated', 'dominating')",-0.3405977,-0.3936871,-0.0530894
81,0.39125016,0.42937016,"('submissive', 'aggressive')",0.3912502,0.4293702,0.03812
82,6.9243503,7.086451,"('poor', 'rich')",6.9243503,7.0864511,0.1621008
83,-0.52328867,-0.5080504,"('powerless', 'powerful')",-0.5232887,-0.5080504,0.0152383
84,0.32019666,0.35241815,"('inferior', 'superior')",0.3201967,0.3524182,0.0322215
85,-1.2270175,-1.3420843,"('insignificant', 'prestigious')",-1.2270175,-1.3420843,-0.1150668
86,0.38987112,0.42241672,"('uninfluential', 'influential')",0.3898711,0.4224167,0.0325456
87,-0.303075,-0.14862552,"('unsuccessful', 'successful')",-0.303075,-0.1486255,0.1544495
88,-0.007855257,0.11426286,"('low', 'eminent')",-0.0078553,0.1142629,0.1221182
