,plunger_male,plunger_female,tuple,average_male,average_female,female-male
30,0.68837327,0.5060376,"('intolerant', 'tolerant')",0.6883733,0.5060376,-0.1823357
31,-1.6140014,-1.5136932,"('evil', 'good')",-1.6140014,-1.5136932,0.1003082
32,0.5079551,0.18303634,"('unkind', 'kind')",0.5079551,0.1830363,-0.3249188
33,0.14112979,0.12697855,"('wrong', 'right')",0.1411298,0.1269785,-0.0141513
34,0.82183397,0.9880259,"('mean', 'honorable')",0.821834,0.9880259,0.1661919
35,-0.6331506,-0.5320516,"('corrupt', 'incorrupt')",-0.6331506,-0.5320516,0.101099
36,-1.4894212,-1.5812662,"('hostile', 'amicable')",-1.4894212,-1.5812662,-0.091845
37,0.48690253,0.40796816,"('fake', 'genuine')",0.4869025,0.4079682,-0.0789343
38,0.8826157,0.8184038,"('untruthful', 'truthful')",0.8826157,0.8184038,-0.0642119
39,0.11508661,0.1301942,"('exploitative', 'cooperative')",0.1150866,0.1301942,0.0151076
40,-1.195584,-1.1030055,"('stingy', 'generous')",-1.1955841,-1.1030055,0.0925786
41,0.63066775,0.4764684,"('unforgiving', 'forgiving')",0.6306677,0.4764684,-0.1541993
42,-1.2492157,-1.3519406,"('unreliable', 'reliable')",-1.2492157,-1.3519406,-0.1027249
43,0.31126434,0.11067028,"('irresponsible', 'responsible')",0.3112643,0.1106703,-0.200594
44,-0.8749159,-0.8949649,"('prejudiced', 'unprejudiced')",-0.8749159,-0.8949649,-0.020049
45,0.39631447,0.30009297,"('incompetent', 'competent')",0.3963145,0.300093,-0.0962215
46,-0.09109022,-0.22246508,"('uncompetitive', 'competitive')",-0.0910902,-0.2224651,-0.1313749
47,1.4473271,1.4810841,"('stupid', 'smart')",1.4473271,1.4810841,0.033757
48,0.29490054,0.21404342,"('unintelligent', 'intelligent')",0.2949005,0.2140434,-0.0808571
49,-0.4698711,-0.39869902,"('unable', 'able')",-0.4698711,-0.398699,0.0711721
50,-0.27360016,-0.3287015,"('clumsy', 'skillful')",-0.2736002,-0.3287015,-0.0551013
51,0.2942664,0.15718934,"('uneducated', 'educated')",0.2942664,0.1571893,-0.1370771
52,-1.1837014,-1.2626845,"('irrational', 'rational')",-1.1837014,-1.2626845,-0.0789831
53,-1.5396328,-1.6777734,"('uncreative', 'creative')",-1.5396328,-1.6777734,-0.1381406
54,-0.34282458,-0.44450375,"('incapable', 'capable')",-0.3428246,-0.4445038,-0.1016792
55,1.1302925,1.111618,"('incompetent', 'clever')",1.1302925,1.111618,-0.0186745
56,1.1118902,0.9051755,"('impractical', 'practical')",1.1118902,0.9051755,-0.2067147
57,-1.2689236,-1.5151265,"('unimaginative', 'imaginative')",-1.2689236,-1.5151265,-0.2462029
58,0.45145765,0.3581223,"('undiscriminating', 'discriminating')",0.4514576,0.3581223,-0.0933353
59,-0.2736207,-0.21776016,"('foolish', 'wise')",-0.2736207,-0.2177602,0.0558605
60,1.2776141,1.2755679,"('inefficient', 'efficient')",1.2776141,1.2755679,-0.0020462
61,-0.045202274,-0.18186487,"('illogical', 'logical')",-0.0452023,-0.1818649,-0.1366626
62,1.3085432,1.3361979,"('incompetent', 'brilliant')",1.3085432,1.3361979,0.0276547
63,0.26109642,0.21543425,"('unperceptive', 'insightful')",0.2610964,0.2154343,-0.0456621
64,-2.1351562,-2.1883416,"('shy', 'confident')",-2.1351562,-2.1883416,-0.0531854
65,0.15838918,0.11311736,"('insecure', 'secure')",0.1583892,0.1131174,-0.0452718
66,-1.271599,-1.269842,"('inactive', 'active')",-1.2715991,-1.269842,0.0017571
67,0.6636811,0.5955532,"('doubtful', 'determined')",0.6636811,0.5955532,-0.0681279
68,-0.7150278,-0.6172863,"('dependent', 'independent')",-0.7150278,-0.6172863,0.0977415
69,-0.6078645,-0.49304783,"('lazy', 'industrious')",-0.6078645,-0.4930478,0.1148167
70,0.09461984,0.035113692,"('lethargic', 'energetic')",0.0946198,0.0351137,-0.0595061
71,-0.3119314,-0.31109592,"('diffident', 'self-confident')",-0.3119314,-0.3110959,0.0008355
72,0.11491668,0.10718034,"('unambitious', 'ambitious')",0.1149167,0.1071803,-0.0077364
73,-1.0357472,-1.0586778,"('helpless', 'self-reliant')",-1.0357472,-1.0586778,-0.0229306
74,0.25107542,0.098059304,"('undedicated', 'dedicated')",0.2510754,0.0980593,-0.1530161
75,-0.7646595,-0.7329513,"('meek', 'impulsive')",-0.7646595,-0.7329513,0.0317082
76,0.005695943,-0.09867881,"('anxious', 'daring')",0.0056959,-0.0986788,-0.1043747
77,-0.04404914,0.020133866,"('unmotivated', 'motivated')",-0.0440491,0.0201339,0.064183
78,-0.022820286,-0.016938817,"('nonresilient', 'resilient')",-0.0228203,-0.0169388,0.0058815
79,-1.2445787,-1.3271523,"('wavering', 'unwavering')",-1.2445787,-1.3271523,-0.0825736
80,0.8415773,0.95560366,"('dominated', 'dominating')",0.8415773,0.9556037,0.1140264
81,0.36928174,0.31676143,"('submissive', 'aggressive')",0.3692817,0.3167614,-0.0525203
82,1.4665519,1.4324274,"('poor', 'rich')",1.4665519,1.4324274,-0.0341245
83,0.06800779,-0.028911442,"('powerless', 'powerful')",0.0680078,-0.0289114,-0.0969192
84,0.096402824,0.18430388,"('inferior', 'superior')",0.0964028,0.1843039,0.0879011
85,-0.30294475,-0.4417544,"('insignificant', 'prestigious')",-0.3029447,-0.4417544,-0.1388097
86,-0.046581164,-0.2738425,"('uninfluential', 'influential')",-0.0465812,-0.2738425,-0.2272613
87,0.2810928,0.28325626,"('unsuccessful', 'successful')",0.2810928,0.2832563,0.0021635
88,-0.18165833,-0.38839397,"('low', 'eminent')",-0.1816583,-0.388394,-0.2067357
