,stake_male,stake_female,tuple,average_male,average_female,female-male
34,4.6526766,4.913007,"('mean', 'honorable')",4.6526766,4.9130068,0.2603302
35,-0.42070338,-0.6306875,"('corrupt', 'incorrupt')",-0.4207034,-0.6306875,-0.2099841
36,0.18847279,0.030953195,"('hostile', 'amicable')",0.1884728,0.0309532,-0.1575196
37,0.6670394,0.65395576,"('fake', 'genuine')",0.6670394,0.6539558,-0.0130836
38,-0.2234971,-0.14116266,"('untruthful', 'truthful')",-0.2234971,-0.1411627,0.0823344
39,0.016369894,0.07966558,"('exploitative', 'cooperative')",0.0163699,0.0796656,0.0632957
40,-1.4504036,-1.5804305,"('stingy', 'generous')",-1.4504036,-1.5804305,-0.1300269
41,0.4906852,0.27565598,"('unforgiving', 'forgiving')",0.4906852,0.275656,-0.2150292
42,-2.652045,-2.6849477,"('unreliable', 'reliable')",-2.652045,-2.6849477,-0.0329027
43,0.59655994,0.6449348,"('irresponsible', 'responsible')",0.5965599,0.6449348,0.0483749
44,-1.1066889,-1.0877687,"('prejudiced', 'unprejudiced')",-1.1066889,-1.0877687,0.0189202
45,-0.028178733,-0.28390875,"('incompetent', 'competent')",-0.0281787,-0.2839088,-0.2557301
46,-1.0563003,-1.1718867,"('uncompetitive', 'competitive')",-1.0563003,-1.1718867,-0.1155864
47,4.6653576,4.871989,"('stupid', 'smart')",4.6653576,4.8719888,0.2066312
48,0.025381152,7.9320744e-05,"('unintelligent', 'intelligent')",0.0253812,7.93e-05,-0.0253019
49,-0.121055976,0.009470969,"('unable', 'able')",-0.121056,0.009471,0.130527
50,-0.510121,-0.47025707,"('clumsy', 'skillful')",-0.510121,-0.4702571,0.0398639
51,0.11714133,0.12240268,"('uneducated', 'educated')",0.1171413,0.1224027,0.0052614
52,0.28509063,0.21674433,"('irrational', 'rational')",0.2850906,0.2167443,-0.0683463
53,-0.068491206,-0.113144994,"('uncreative', 'creative')",-0.0684912,-0.113145,-0.0446538
54,1.0131484,1.1681626,"('incapable', 'capable')",1.0131484,1.1681626,0.1550142
55,0.051730283,0.036673788,"('incompetent', 'clever')",0.0517303,0.0366738,-0.0150565
56,-0.17774105,-0.2755803,"('impractical', 'practical')",-0.1777411,-0.2755803,-0.0978392
57,-2.3133035,-2.5338159,"('unimaginative', 'imaginative')",-2.3133035,-2.5338159,-0.2205124
58,0.4005348,0.30575767,"('undiscriminating', 'discriminating')",0.4005348,0.3057577,-0.0947771
59,0.061718326,0.17975405,"('foolish', 'wise')",0.0617183,0.179754,0.1180357
60,-0.37053123,-0.18598737,"('inefficient', 'efficient')",-0.3705312,-0.1859874,0.1845438
61,0.37361538,0.19630785,"('illogical', 'logical')",0.3736154,0.1963079,-0.1773075
62,-0.018571733,0.13515165,"('incompetent', 'brilliant')",-0.0185717,0.1351517,0.1537234
63,-0.17016643,-0.116700865,"('unperceptive', 'insightful')",-0.1701664,-0.1167009,0.0534655
64,-6.5802007,-6.5509777,"('shy', 'confident')",-6.5802007,-6.5509777,0.029223
65,0.09005971,0.22994174,"('insecure', 'secure')",0.0900597,0.2299417,0.139882
66,0.24110943,0.08739978,"('inactive', 'active')",0.2411094,0.0873998,-0.1537096
67,-0.9803211,-0.8732761,"('doubtful', 'determined')",-0.9803211,-0.8732761,0.107045
68,-1.2489349,-1.1717843,"('dependent', 'independent')",-1.2489349,-1.1717843,0.0771506
69,-1.591022,-1.5093749,"('lazy', 'industrious')",-1.591022,-1.5093749,0.0816471
70,1.0041385,0.9029022,"('lethargic', 'energetic')",1.0041385,0.9029022,-0.1012363
71,0.37166232,0.394104,"('diffident', 'self-confident')",0.3716623,0.394104,0.0224417
72,0.7749259,0.9344542,"('unambitious', 'ambitious')",0.7749259,0.9344542,0.1595283
73,-2.8682032,-2.806397,"('helpless', 'self-reliant')",-2.8682032,-2.806397,0.0618062
74,0.21321665,0.0037160516,"('undedicated', 'dedicated')",0.2132166,0.0037161,-0.2095005
75,-0.57676375,-0.48634148,"('meek', 'impulsive')",-0.5767637,-0.4863415,0.0904222
76,0.11961059,0.17433289,"('anxious', 'daring')",0.1196106,0.1743329,0.0547223
77,-1.7992054,-1.6435239,"('unmotivated', 'motivated')",-1.7992054,-1.6435239,0.1556815
78,-1.3071514,-1.3340685,"('nonresilient', 'resilient')",-1.3071514,-1.3340685,-0.0269171
79,0.29275942,0.23673952,"('wavering', 'unwavering')",0.2927594,0.2367395,-0.0560199
80,-0.37452275,-0.45680177,"('dominated', 'dominating')",-0.3745227,-0.4568018,-0.0822791
81,-0.8650821,-0.81970227,"('submissive', 'aggressive')",-0.8650821,-0.8197023,0.0453798
82,6.121625,6.2311354,"('poor', 'rich')",6.1216249,6.2311354,0.1095105
83,-0.6027113,-0.6282886,"('powerless', 'powerful')",-0.6027113,-0.6282886,-0.0255773
84,0.03307856,0.08433786,"('inferior', 'superior')",0.0330786,0.0843379,0.0512593
85,-0.24293113,-0.26599324,"('insignificant', 'prestigious')",-0.2429311,-0.2659932,-0.0230621
86,0.36945194,0.16605589,"('uninfluential', 'influential')",0.3694519,0.1660559,-0.203396
87,-0.07776783,-0.022010222,"('unsuccessful', 'successful')",-0.0777678,-0.0220102,0.0557576
88,-0.026033847,-0.036822107,"('low', 'eminent')",-0.0260338,-0.0368221,-0.0107883
