,swell_male,swell_female,tuple,average_male,average_female,female-male
52,-0.577733,-0.6122441,"('irrational', 'rational')",-0.577733,-0.6122441,-0.0345111
53,0.14706199,0.14084345,"('uncreative', 'creative')",0.147062,0.1408435,-0.0062185
54,0.88954973,0.9551048,"('incapable', 'capable')",0.8895497,0.9551048,0.0655551
55,0.8204153,0.81820923,"('incompetent', 'clever')",0.8204153,0.8182092,-0.0022061
56,0.21767324,0.15593044,"('impractical', 'practical')",0.2176732,0.1559304,-0.0617428
57,-2.6836643,-2.6988962,"('unimaginative', 'imaginative')",-2.6836643,-2.6988962,-0.0152319
58,0.12478022,0.11369652,"('undiscriminating', 'discriminating')",0.1247802,0.1136965,-0.0110837
59,-0.31135368,-0.30101782,"('foolish', 'wise')",-0.3113537,-0.3010178,0.0103359
60,0.37387496,0.37079096,"('inefficient', 'efficient')",0.373875,0.370791,-0.003084
61,0.14721835,0.027060855,"('illogical', 'logical')",0.1472183,0.0270609,-0.1201574
62,0.2640497,0.32474196,"('incompetent', 'brilliant')",0.2640497,0.324742,0.0606923
63,-0.12917131,-0.11943265,"('unperceptive', 'insightful')",-0.1291713,-0.1194327,0.0097386
64,-6.342723,-6.457771,"('shy', 'confident')",-6.3427229,-6.4577708,-0.1150479
65,0.36706993,0.30876783,"('insecure', 'secure')",0.3670699,0.3087678,-0.0583021
66,-0.058852363,-0.11434408,"('inactive', 'active')",-0.0588524,-0.1143441,-0.0554917
67,-0.7199779,-0.6503677,"('doubtful', 'determined')",-0.7199779,-0.6503677,0.0696102
68,-0.5246526,-0.5952826,"('dependent', 'independent')",-0.5246526,-0.5952826,-0.07063
69,-2.112426,-2.1058233,"('lazy', 'industrious')",-2.112426,-2.1058233,0.0066027
70,1.3127042,1.2354968,"('lethargic', 'energetic')",1.3127042,1.2354968,-0.0772074
71,0.23681043,0.27325198,"('diffident', 'self-confident')",0.2368104,0.273252,0.0364416
72,0.5512811,0.64512306,"('unambitious', 'ambitious')",0.5512811,0.6451231,0.093842
73,-3.1503034,-3.154632,"('helpless', 'self-reliant')",-3.1503034,-3.1546321,-0.0043287
74,0.22122651,0.10573527,"('undedicated', 'dedicated')",0.2212265,0.1057353,-0.1154912
75,-0.63224196,-0.5638222,"('meek', 'impulsive')",-0.632242,-0.5638222,0.0684198
76,0.96740127,0.90608466,"('anxious', 'daring')",0.9674013,0.9060847,-0.0613166
77,-1.4603909,-1.352732,"('unmotivated', 'motivated')",-1.4603909,-1.3527319,0.107659
78,-0.7790668,-0.7612958,"('nonresilient', 'resilient')",-0.7790668,-0.7612958,0.017771
79,-0.25187737,-0.22761147,"('wavering', 'unwavering')",-0.2518774,-0.2276115,0.0242659
80,-0.2639722,-0.36639628,"('dominated', 'dominating')",-0.2639722,-0.3663963,-0.1024241
81,0.27034155,0.26384148,"('submissive', 'aggressive')",0.2703415,0.2638415,-0.0065
82,6.210923,6.4023643,"('poor', 'rich')",6.2109232,6.4023643,0.1914411
83,-0.47754335,-0.51117194,"('powerless', 'powerful')",-0.4775434,-0.5111719,-0.0336285
84,0.39703998,0.44526023,"('inferior', 'superior')",0.39704,0.4452602,0.0482202
85,-0.35662773,-0.3695706,"('insignificant', 'prestigious')",-0.3566277,-0.3695706,-0.0129429
86,0.2798636,0.28355303,"('uninfluential', 'influential')",0.2798636,0.283553,0.0036894
87,-0.5333288,-0.3636372,"('unsuccessful', 'successful')",-0.5333288,-0.3636372,0.1696916
88,0.20665064,0.1935443,"('low', 'eminent')",0.2066506,0.1935443,-0.0131063
