,stroke_male,stroke_female,tuple,average_male,average_female,female-male
40,-1.2931242,-1.4915149,"('stingy', 'generous')",-1.2931242,-1.4915149,-0.1983907
41,0.03747227,0.00017111748,"('unforgiving', 'forgiving')",0.0374723,0.0001711,-0.0373012
42,-2.164525,-2.233995,"('unreliable', 'reliable')",-2.164525,-2.233995,-0.06947
43,0.87742394,0.93661517,"('irresponsible', 'responsible')",0.8774239,0.9366152,0.0591913
44,-0.87009394,-0.87126535,"('prejudiced', 'unprejudiced')",-0.8700939,-0.8712654,-0.0011715
45,-0.030991483,-0.04987487,"('incompetent', 'competent')",-0.0309915,-0.0498749,-0.0188834
46,-0.75566673,-0.7472447,"('uncompetitive', 'competitive')",-0.7556667,-0.7472447,0.008422
47,5.0587263,5.2214875,"('stupid', 'smart')",5.0587263,5.2214875,0.1627612
48,0.3577298,0.38509244,"('unintelligent', 'intelligent')",0.3577298,0.3850924,0.0273626
49,-0.12690721,-0.08420307,"('unable', 'able')",-0.1269072,-0.0842031,0.0427041
50,-0.6888461,-0.7524687,"('clumsy', 'skillful')",-0.6888461,-0.7524687,-0.0636226
51,0.44232664,0.39914483,"('uneducated', 'educated')",0.4423266,0.3991448,-0.0431818
52,-0.4907062,-0.6621718,"('irrational', 'rational')",-0.4907062,-0.6621718,-0.1714656
53,-0.20391352,-0.30873898,"('uncreative', 'creative')",-0.2039135,-0.308739,-0.1048255
54,0.91011864,0.9502812,"('incapable', 'capable')",0.9101186,0.9502812,0.0401626
55,0.6831749,0.7546539,"('incompetent', 'clever')",0.6831749,0.7546539,0.071479
56,0.4471443,0.47564813,"('impractical', 'practical')",0.4471443,0.4756481,0.0285038
57,-2.5193036,-2.5589235,"('unimaginative', 'imaginative')",-2.5193036,-2.5589235,-0.0396199
58,0.13528687,0.09705499,"('undiscriminating', 'discriminating')",0.1352869,0.097055,-0.0382319
59,-0.24036086,-0.3036492,"('foolish', 'wise')",-0.2403609,-0.3036492,-0.0632883
60,0.40452665,0.6400493,"('inefficient', 'efficient')",0.4045267,0.6400493,0.2355226
61,0.28832155,0.14540163,"('illogical', 'logical')",0.2883216,0.1454016,-0.14292
62,0.31194046,0.43264952,"('incompetent', 'brilliant')",0.3119405,0.4326495,0.120709
63,-0.27371192,-0.22611344,"('unperceptive', 'insightful')",-0.2737119,-0.2261134,0.0475985
64,-6.2488213,-6.2555823,"('shy', 'confident')",-6.2488213,-6.2555823,-0.006761
65,0.2805436,0.41906273,"('insecure', 'secure')",0.2805436,0.4190627,0.1385191
66,0.0835925,-0.00988023,"('inactive', 'active')",0.0835925,-0.0098802,-0.0934727
67,-0.25017092,-0.16080357,"('doubtful', 'determined')",-0.2501709,-0.1608036,0.0893673
68,-0.67828274,-0.72732514,"('dependent', 'independent')",-0.6782827,-0.7273251,-0.0490424
69,-1.9764632,-2.0422273,"('lazy', 'industrious')",-1.9764632,-2.0422273,-0.0657641
70,1.43716,1.3973234,"('lethargic', 'energetic')",1.43716,1.3973234,-0.0398366
71,0.52401,0.5261829,"('diffident', 'self-confident')",0.52401,0.5261829,0.0021729
72,0.61260015,0.7498838,"('unambitious', 'ambitious')",0.6126001,0.7498838,0.1372837
73,-3.0984166,-3.1287105,"('helpless', 'self-reliant')",-3.0984166,-3.1287105,-0.0302939
74,0.18100592,0.033291485,"('undedicated', 'dedicated')",0.1810059,0.0332915,-0.1477144
75,-0.72371703,-0.6786972,"('meek', 'impulsive')",-0.723717,-0.6786972,0.0450198
76,0.8975264,0.95476896,"('anxious', 'daring')",0.8975264,0.954769,0.0572426
77,-1.4522334,-1.2548571,"('unmotivated', 'motivated')",-1.4522334,-1.2548571,0.1973763
78,-0.7961129,-0.80153525,"('nonresilient', 'resilient')",-0.7961129,-0.8015352,-0.0054223
79,-0.41575563,-0.47127897,"('wavering', 'unwavering')",-0.4157556,-0.471279,-0.0555234
80,-0.10071177,-0.12587559,"('dominated', 'dominating')",-0.1007118,-0.1258756,-0.0251638
81,0.09028429,0.2293887,"('submissive', 'aggressive')",0.0902843,0.2293887,0.1391044
82,5.890988,5.976838,"('poor', 'rich')",5.8909879,5.9768381,0.0858502
83,-0.2894581,-0.24339409,"('powerless', 'powerful')",-0.2894581,-0.2433941,0.046064
84,0.5615699,0.5309034,"('inferior', 'superior')",0.5615699,0.5309034,-0.0306665
85,-0.39798558,-0.5640711,"('insignificant', 'prestigious')",-0.3979856,-0.5640711,-0.1660855
86,0.2100478,0.1712891,"('uninfluential', 'influential')",0.2100478,0.1712891,-0.0387587
87,-0.5185938,-0.47787783,"('unsuccessful', 'successful')",-0.5185938,-0.4778778,0.040716
88,0.29764843,0.25092635,"('low', 'eminent')",0.2976484,0.2509263,-0.0467221
