,comcast_male,comcast_female,tuple,corp_male,corp_female,average_male,average_female,female-male
69,1.1986204,1.1656446,"('lazy', 'industrious')",-0.5310888,-0.5126185,0.3337658,0.3265131,-0.0072527
70,-1.4133544,-1.3530775,"('lethargic', 'energetic')",-0.051140472,-0.08948299,-0.7322474,-0.7212803,0.0109671
71,0.8991071,0.79996604,"('diffident', 'self-confident')",0.21205999,0.19969746,0.5555835,0.4998317,-0.0557518
72,-0.62809914,-0.65865856,"('unambitious', 'ambitious')",-0.68989456,-0.6353002,-0.6589968,-0.6469794,0.0120174
73,1.0051345,0.960217,"('helpless', 'self-reliant')",-3.0674186,-3.1301231,-1.031142,-1.0849531,-0.0538111
74,-0.25141448,-0.27447617,"('undedicated', 'dedicated')",-0.2645114,-0.4126257,-0.2579629,-0.3435509,-0.085588
75,0.4177739,0.4553813,"('meek', 'impulsive')",-0.68990463,-0.6520437,-0.1360654,-0.0983312,0.0377342
76,-0.82106405,-0.7016048,"('anxious', 'daring')",-0.5161506,-0.47478315,-0.6686074,-0.588194,0.0804134
77,-1.0758058,-1.029462,"('unmotivated', 'motivated')",-1.1257751,-0.9916175,-1.1007905,-1.0105398,0.0902507
78,-1.055133,-0.97998077,"('nonresilient', 'resilient')",-0.22033615,-0.21556619,-0.6377346,-0.5977735,0.0399611
79,0.71431196,0.56537956,"('wavering', 'unwavering')",-0.5214831,-0.49974748,0.0964144,0.032816,-0.0635984
80,-0.70137453,-0.6708173,"('dominated', 'dominating')",-0.734244,-0.6276198,-0.7178093,-0.6492186,0.0685907
81,-1.0009756,-0.9158725,"('submissive', 'aggressive')",-0.9495585,-0.8282562,-0.9752671,-0.8720644,0.1032027
82,-0.7211324,-0.61222756,"('poor', 'rich')",5.5446696,5.6606827,2.4117687,2.5242276,0.1124589
83,-0.17530411,-0.19881555,"('powerless', 'powerful')",-0.86508566,-0.84675956,-0.5201949,-0.5227876,-0.0025927
84,0.2620185,0.20823483,"('inferior', 'superior')",0.92341185,0.8580728,0.5927151,0.5331538,-0.0595613
85,1.6335961,1.5515722,"('insignificant', 'prestigious')",0.28854278,0.23082983,0.9610694,0.891201,-0.0698684
86,-0.8442209,-0.9947075,"('uninfluential', 'influential')",-0.40188122,-0.57676363,-0.623051,-0.7857356,-0.1626846
87,-0.031205565,-0.12663761,"('unsuccessful', 'successful')",0.8379738,0.85135925,0.4033841,0.3623608,-0.0410233
88,0.29641145,0.20423605,"('low', 'eminent')",-0.49008223,-0.51412565,-0.0968354,-0.1549448,-0.0581094
