,mime_male,mime_female,tuple,average_male,average_female,female-male
44,-0.99643177,-0.8489097,"('prejudiced', 'unprejudiced')",-0.9964318,-0.8489097,0.1475221
45,-0.593295,-0.66604364,"('incompetent', 'competent')",-0.593295,-0.6660436,-0.0727486
46,-1.2443898,-1.2455724,"('uncompetitive', 'competitive')",-1.2443898,-1.2455724,-0.0011826
47,3.0593278,3.055526,"('stupid', 'smart')",3.0593278,3.055526,-0.0038018
48,-0.089104444,-0.012029731,"('unintelligent', 'intelligent')",-0.0891044,-0.0120297,0.0770747
49,-0.76090866,-0.52642274,"('unable', 'able')",-0.7609087,-0.5264227,0.234486
50,-0.45893675,-0.44301268,"('clumsy', 'skillful')",-0.4589368,-0.4430127,0.0159241
51,-0.6719903,-0.71592236,"('uneducated', 'educated')",-0.6719903,-0.7159224,-0.0439321
52,-0.39250064,-0.5378922,"('irrational', 'rational')",-0.3925006,-0.5378922,-0.1453916
53,-0.22589436,-0.29623526,"('uncreative', 'creative')",-0.2258944,-0.2962353,-0.0703409
54,0.22113603,0.17743382,"('incapable', 'capable')",0.221136,0.1774338,-0.0437022
55,-0.11795689,-0.021194886,"('incompetent', 'clever')",-0.1179569,-0.0211949,0.096762
56,0.7652641,0.81807125,"('impractical', 'practical')",0.7652641,0.8180712,0.0528071
57,-1.140603,-1.3002224,"('unimaginative', 'imaginative')",-1.1406029,-1.3002224,-0.1596195
58,0.9246544,0.79292864,"('undiscriminating', 'discriminating')",0.9246544,0.7929286,-0.1317258
59,-0.13727899,-0.14589405,"('foolish', 'wise')",-0.137279,-0.1458941,-0.0086151
60,0.58887434,0.7448204,"('inefficient', 'efficient')",0.5888743,0.7448204,0.1559461
61,0.07140855,-0.025071738,"('illogical', 'logical')",0.0714085,-0.0250717,-0.0964802
62,0.20934933,0.3330439,"('incompetent', 'brilliant')",0.2093493,0.3330439,0.1236946
63,-0.013229612,0.012375268,"('unperceptive', 'insightful')",-0.0132296,0.0123753,0.0256049
64,-3.0045516,-3.0213292,"('shy', 'confident')",-3.0045516,-3.0213292,-0.0167776
65,-0.1917977,-0.12297405,"('insecure', 'secure')",-0.1917977,-0.1229741,0.0688236
66,-1.2118824,-1.3188169,"('inactive', 'active')",-1.2118824,-1.3188169,-0.1069345
67,-0.41661426,-0.43055573,"('doubtful', 'determined')",-0.4166143,-0.4305557,-0.0139414
68,-0.68455034,-0.58758336,"('dependent', 'independent')",-0.6845503,-0.5875834,0.0969669
69,-0.1273327,-0.17552704,"('lazy', 'industrious')",-0.1273327,-0.175527,-0.0481943
70,-0.4309724,-0.40532416,"('lethargic', 'energetic')",-0.4309724,-0.4053242,0.0256482
71,-0.095715106,-0.07760346,"('diffident', 'self-confident')",-0.0957151,-0.0776035,0.0181116
72,-0.0802937,-0.1569329,"('unambitious', 'ambitious')",-0.0802937,-0.1569329,-0.0766392
73,-1.0373282,-0.9905116,"('helpless', 'self-reliant')",-1.0373282,-0.9905116,0.0468166
74,0.18058299,0.15710954,"('undedicated', 'dedicated')",0.180583,0.1571095,-0.0234735
75,-0.29727218,-0.29743123,"('meek', 'impulsive')",-0.2972722,-0.2974312,-0.000159
76,0.04376152,0.21248665,"('anxious', 'daring')",0.0437615,0.2124867,0.1687252
77,-0.97008437,-0.8394528,"('unmotivated', 'motivated')",-0.9700844,-0.8394528,0.1306316
78,-0.4962287,-0.43144754,"('nonresilient', 'resilient')",-0.4962287,-0.4314475,0.0647812
79,-0.28207603,-0.32902816,"('wavering', 'unwavering')",-0.282076,-0.3290282,-0.0469522
80,-0.80451286,-0.84703195,"('dominated', 'dominating')",-0.8045129,-0.847032,-0.0425191
81,-0.41743517,-0.33717686,"('submissive', 'aggressive')",-0.4174352,-0.3371769,0.0802583
82,2.744184,2.787569,"('poor', 'rich')",2.744184,2.787569,0.043385
83,-0.75321734,-0.7443333,"('powerless', 'powerful')",-0.7532173,-0.7443333,0.008884
84,-0.18187143,-0.18882835,"('inferior', 'superior')",-0.1818714,-0.1888283,-0.0069569
85,-0.38702577,-0.3062208,"('insignificant', 'prestigious')",-0.3870258,-0.3062208,0.080805
86,-0.13326587,-0.32997102,"('uninfluential', 'influential')",-0.1332659,-0.329971,-0.1967051
87,0.0019897856,-0.07878443,"('unsuccessful', 'successful')",0.0019898,-0.0787844,-0.0807742
88,0.64297587,0.6050618,"('low', 'eminent')",0.6429759,0.6050618,-0.0379141
