,qualcomm_male,qualcomm_female,tuple,inc_male,inc_female,average_male,average_female,female-male
24,-1.3150357,-1.3548695,"('dishonest', 'honest')",0.8023722,0.73519826,-0.2563317,-0.3098356,-0.0535039
25,0.65636694,0.6915926,"('egoistic', 'altruistic')",1.7385535,1.7387972,1.1974602,1.2151949,0.0177347
26,0.92180717,0.66903734,"('hardhearted', 'benevolent')",2.256387,2.1218877,1.589097,1.3954625,-0.1936345
27,-0.9414142,-0.9496936,"('hardhearted', 'softhearted')",1.622512,1.515231,0.3405489,0.2827687,-0.0577802
28,-1.3243523,-1.5103297,"('disloyal', 'loyal')",0.88147986,0.69961995,-0.2214362,-0.4053549,-0.1839187
29,0.8749446,0.78266513,"('unfair', 'fair')",-0.08176325,-0.30493224,0.3965907,0.2388664,-0.1577243
30,-0.9213398,-0.9603284,"('intolerant', 'tolerant')",1.2113423,1.2215301,0.1450013,0.1306008,-0.0144005
31,1.5105298,1.3881037,"('evil', 'good')",-0.36045557,-0.54258543,0.5750371,0.4227591,-0.152278
32,-1.041657,-1.0854385,"('unkind', 'kind')",0.69449186,0.55682683,-0.1735826,-0.2643058,-0.0907232
33,1.3869541,1.3179077,"('wrong', 'right')",0.044771012,-0.04664123,0.7158625,0.6356332,-0.0802293
34,-0.37272736,-0.27087682,"('mean', 'honorable')",5.617889,5.940246,2.6225808,2.8346846,0.2121038
35,2.2505734,2.0961947,"('corrupt', 'incorrupt')",0.52769953,0.28459492,1.3891364,1.1903949,-0.1987415
36,1.6701391,1.4253408,"('hostile', 'amicable')",0.83943516,0.57795125,1.2547871,1.001646,-0.2531411
37,-0.26413545,-0.20317465,"('fake', 'genuine')",0.5091162,0.5421797,0.1224904,0.1695025,0.0470121
38,-1.4821265,-1.5669066,"('untruthful', 'truthful')",-0.2765499,-0.22765875,-0.8793382,-0.8972827,-0.0179445
39,0.46935853,0.65105516,"('exploitative', 'cooperative')",0.2847634,0.29478163,0.3770609,0.4729184,0.0958575
40,0.30611616,0.25312403,"('stingy', 'generous')",-0.9945083,-1.129476,-0.3441961,-0.438176,-0.0939799
41,-0.8061386,-0.95544213,"('unforgiving', 'forgiving')",0.2747275,0.09538236,-0.2657055,-0.4300299,-0.1643244
42,-0.56972146,-0.38584802,"('unreliable', 'reliable')",-3.551569,-3.4129913,-2.0606451,-1.8994197,0.1612254
43,-2.3597615,-2.2571533,"('irresponsible', 'responsible')",0.3181767,0.36410567,-1.0207924,-0.9465238,0.0742686
44,0.6865947,0.8610674,"('prejudiced', 'unprejudiced')",-1.6748904,-1.5674059,-0.4941478,-0.3531693,0.1409785
45,-1.7853713,-1.9720341,"('incompetent', 'competent')",-0.36156055,-0.42918748,-1.0734659,-1.2006108,-0.1271449
46,-2.0477738,-2.0821865,"('uncompetitive', 'competitive')",-1.0365646,-1.1511172,-1.5421692,-1.6166518,-0.0744826
47,-0.029309336,0.102072,"('stupid', 'smart')",5.1222267,5.3337345,2.5464587,2.7179031,0.1714444
48,-0.36772695,-0.3893567,"('unintelligent', 'intelligent')",0.5373817,0.6011727,0.0848274,0.105908,0.0210806
49,-0.35918567,-0.3210017,"('unable', 'able')",-0.23566362,-0.13426965,-0.2974246,-0.2276357,0.0697889
50,0.3981956,0.42934495,"('clumsy', 'skillful')",-0.112595245,-0.09446658,0.1428002,0.1674392,0.024639
51,-0.9614176,-1.0234625,"('uneducated', 'educated')",0.6066324,0.5937793,-0.1773926,-0.2148416,-0.037449
52,0.65526927,0.5793627,"('irrational', 'rational')",0.6089134,0.52368,0.6320913,0.5515213,-0.08057
53,-0.79556996,-0.8914578,"('uncreative', 'creative')",0.8367202,0.776694,0.0205751,-0.0573819,-0.077957
54,-0.16969034,-0.24413645,"('incapable', 'capable')",1.1338634,1.1736377,0.4820865,0.4647506,-0.0173359
55,-1.0876579,-1.0621624,"('incompetent', 'clever')",-0.12840573,-0.08322838,-0.6080318,-0.5726954,0.0353364
56,-1.01941,-1.0247021,"('impractical', 'practical')",-0.72805554,-0.6847445,-0.8737328,-0.8547233,0.0190095
57,-0.9340586,-1.0830002,"('unimaginative', 'imaginative')",-2.1261885,-2.3092828,-1.5301236,-1.6961415,-0.1660179
58,0.123432934,0.021244027,"('undiscriminating', 'discriminating')",0.5333705,0.42910007,0.3284017,0.225172,-0.1032297
59,1.100898,1.1460445,"('foolish', 'wise')",0.50296843,0.54741806,0.8019332,0.8467313,0.0447981
60,-1.7679933,-1.5942147,"('inefficient', 'efficient')",-0.732971,-0.49281493,-1.2504822,-1.0435148,0.2069674
61,0.1099419,0.010014215,"('illogical', 'logical')",0.454972,0.28909457,0.2824569,0.1495544,-0.1329025
62,-1.3305252,-1.2369866,"('incompetent', 'brilliant')",-0.26320565,-0.04777135,-0.7968654,-0.642379,0.1544864
63,-1.5400443,-1.6066138,"('unperceptive', 'insightful')",0.52906847,0.6134735,-0.5054879,-0.4965701,0.0089178
64,-0.4380584,-0.32930067,"('shy', 'confident')",-6.975365,-7.025736,-3.7067118,-3.6775184,0.0291934
65,-0.66994375,-0.5401807,"('insecure', 'secure')",-0.854073,-0.751843,-0.7620084,-0.6460118,0.1159966
66,-0.012251347,-0.17008045,"('inactive', 'active')",0.9603672,0.8802255,0.4740579,0.3550725,-0.1189854
67,-0.7183578,-0.7062814,"('doubtful', 'determined')",-0.82523215,-0.74586093,-0.771795,-0.7260712,0.0457238
68,0.27354708,0.2503357,"('dependent', 'independent')",-0.60649717,-0.6095628,-0.166475,-0.1796136,-0.0131386
69,2.1888833,2.1974757,"('lazy', 'industrious')",-0.3839777,-0.4244464,0.9024528,0.8865147,-0.0159381
70,-1.7795737,-1.7807735,"('lethargic', 'energetic')",0.33567023,0.36810297,-0.7219517,-0.7063353,0.0156164
71,0.45368373,0.36725405,"('diffident', 'self-confident')",0.7450787,0.7322097,0.5993812,0.5497319,-0.0496493
72,-1.2829387,-1.2467042,"('unambitious', 'ambitious')",-0.6276401,-0.62843925,-0.9552894,-0.9375718,0.0177176
73,1.7575558,1.8165213,"('helpless', 'self-reliant')",-2.811077,-2.77436,-0.5267606,-0.4789193,0.0478413
74,-0.30251864,-0.40816584,"('undedicated', 'dedicated')",0.18647489,0.0888268,-0.0580219,-0.1596695,-0.1016476
75,0.7136035,0.5891462,"('meek', 'impulsive')",-0.19050683,-0.15752561,0.2615483,0.2158103,-0.045738
76,-0.8989232,-0.77518284,"('anxious', 'daring')",-0.30426082,-0.0954389,-0.601592,-0.4353109,0.1662811
77,-1.0832278,-0.97693634,"('unmotivated', 'motivated')",-1.4868504,-1.3532597,-1.2850391,-1.165098,0.1199411
78,-0.25209683,-0.31440145,"('nonresilient', 'resilient')",0.1567826,0.17687315,-0.0476571,-0.0687642,-0.0211071
79,0.9510087,0.7389945,"('wavering', 'unwavering')",0.3022128,0.27076548,0.6266108,0.50488,-0.1217308
80,-0.629829,-0.564188,"('dominated', 'dominating')",-1.2730879,-1.26511,-0.9514585,-0.914649,0.0368095
81,-1.522198,-1.472962,"('submissive', 'aggressive')",-1.297418,-1.1894567,-1.4098079,-1.3312094,0.0785985
82,-0.578186,-0.60688794,"('poor', 'rich')",5.7315702,5.9290733,2.5766921,2.6610928,0.0844007
83,0.8290577,0.7686305,"('powerless', 'powerful')",-0.8058894,-0.9011835,0.0115841,-0.0662765,-0.0778606
84,0.7050153,0.7056346,"('inferior', 'superior')",0.87493205,0.8114311,0.7899737,0.7585329,-0.0314408
85,1.9168375,1.8294451,"('insignificant', 'prestigious')",1.1333133,1.1598186,1.5250754,1.4946319,-0.0304435
86,-1.20673,-1.5320328,"('uninfluential', 'influential')",0.24418283,-0.0334197,-0.4812736,-0.7827263,-0.3014527
87,0.71288234,0.6633496,"('unsuccessful', 'successful')",0.9041221,0.9639352,0.8085022,0.8136424,0.0051402
88,0.3292573,0.254709,"('low', 'eminent')",0.27679196,0.24262273,0.3030246,0.2486659,-0.0543587
