,creature_male,creature_female,tuple,average_male,average_female,female-male
65,0.93788236,1.0291411,"('insecure', 'secure')",0.9378824,1.0291411,0.0912587
66,-0.5124794,-0.42593825,"('inactive', 'active')",-0.5124794,-0.4259382,0.0865412
67,-0.92545867,-0.8885029,"('doubtful', 'determined')",-0.9254587,-0.8885029,0.0369558
68,-0.24346997,-0.15045786,"('dependent', 'independent')",-0.24347,-0.1504579,0.0930121
69,-2.1582892,-2.1111114,"('lazy', 'industrious')",-2.1582892,-2.1111114,0.0471778
70,2.0030067,2.099211,"('lethargic', 'energetic')",2.0030067,2.099211,0.0962043
71,0.4229478,0.6360793,"('diffident', 'self-confident')",0.4229478,0.6360793,0.2131315
72,1.3434844,1.5120255,"('unambitious', 'ambitious')",1.3434844,1.5120255,0.1685411
73,-2.3732593,-2.3544302,"('helpless', 'self-reliant')",-2.3732593,-2.3544302,0.0188291
74,0.41715342,0.32766736,"('undedicated', 'dedicated')",0.4171534,0.3276674,-0.089486
75,-1.0855806,-0.9372211,"('meek', 'impulsive')",-1.0855806,-0.9372211,0.1483595
76,0.65598136,0.6393884,"('anxious', 'daring')",0.6559814,0.6393884,-0.016593
77,-1.2972271,-1.0277109,"('unmotivated', 'motivated')",-1.2972271,-1.0277109,0.2695162
78,-0.6347004,-0.46499237,"('nonresilient', 'resilient')",-0.6347004,-0.4649924,0.169708
79,-0.37989035,-0.32699588,"('wavering', 'unwavering')",-0.3798904,-0.3269959,0.0528945
80,0.47136897,0.5031962,"('dominated', 'dominating')",0.471369,0.5031962,0.0318272
81,0.28056538,0.4190434,"('submissive', 'aggressive')",0.2805654,0.4190434,0.138478
82,6.464682,6.6799307,"('poor', 'rich')",6.4646821,6.6799307,0.2152486
83,-0.29801843,-0.19396898,"('powerless', 'powerful')",-0.2980184,-0.193969,0.1040494
84,0.19134776,0.13482904,"('inferior', 'superior')",0.1913478,0.134829,-0.0565188
85,-1.6064825,-1.7325414,"('insignificant', 'prestigious')",-1.6064825,-1.7325414,-0.1260589
86,1.0665693,1.1486044,"('uninfluential', 'influential')",1.0665693,1.1486044,0.0820351
87,0.5675396,0.83396626,"('unsuccessful', 'successful')",0.5675396,0.8339663,0.2664267
88,0.1938801,0.3494268,"('low', 'eminent')",0.1938801,0.3494268,0.1555467
