,gerbil_male,gerbil_female,tuple,average_male,average_female,female-male
31,-1.5661951,-1.4559025,"('evil', 'good')",-1.5661951,-1.4559025,0.1102926
32,0.35713223,0.18211755,"('unkind', 'kind')",0.3571322,0.1821176,-0.1750146
33,0.32956436,0.21276765,"('wrong', 'right')",0.3295644,0.2127676,-0.1167968
34,0.79115975,0.87544435,"('mean', 'honorable')",0.7911597,0.8754444,0.0842847
35,0.0060117724,-0.062144876,"('corrupt', 'incorrupt')",0.0060118,-0.0621449,-0.0681567
36,-0.8479057,-0.8926063,"('hostile', 'amicable')",-0.8479057,-0.8926063,-0.0447006
37,0.07466526,-0.030861508,"('fake', 'genuine')",0.0746653,-0.0308615,-0.1055268
38,-0.5323781,-0.6419272,"('untruthful', 'truthful')",-0.5323781,-0.6419272,-0.1095491
39,0.5754169,0.5468244,"('exploitative', 'cooperative')",0.5754169,0.5468244,-0.0285925
40,-0.8434274,-1.0192686,"('stingy', 'generous')",-0.8434274,-1.0192686,-0.1758412
41,-0.45116884,-0.42483768,"('unforgiving', 'forgiving')",-0.4511688,-0.4248377,0.0263311
42,-0.5321759,-0.46950775,"('unreliable', 'reliable')",-0.5321759,-0.4695078,0.0626681
43,-0.4138893,-0.52724147,"('irresponsible', 'responsible')",-0.4138893,-0.5272415,-0.1133522
44,0.3885327,0.44767472,"('prejudiced', 'unprejudiced')",0.3885327,0.4476747,0.059142
45,-0.4555848,-0.5784911,"('incompetent', 'competent')",-0.4555848,-0.5784911,-0.1229063
46,-0.59879506,-0.6717628,"('uncompetitive', 'competitive')",-0.5987951,-0.6717628,-0.0729677
47,1.5441619,1.5592002,"('stupid', 'smart')",1.5441619,1.5592002,0.0150383
48,-0.5340921,-0.48539904,"('unintelligent', 'intelligent')",-0.5340921,-0.485399,0.0486931
49,-0.33549106,-0.07350628,"('unable', 'able')",-0.3354911,-0.0735063,0.2619848
50,-0.023941705,-0.041511834,"('clumsy', 'skillful')",-0.0239417,-0.0415118,-0.0175701
51,-0.61655724,-0.78211856,"('uneducated', 'educated')",-0.6165572,-0.7821186,-0.1655614
52,-0.40076667,-0.5536451,"('irrational', 'rational')",-0.4007667,-0.5536451,-0.1528784
53,-1.0495942,-1.1647879,"('uncreative', 'creative')",-1.0495942,-1.1647879,-0.1151937
54,-0.20526716,-0.29000193,"('incapable', 'capable')",-0.2052672,-0.2900019,-0.0847347
55,0.20822895,0.20780256,"('incompetent', 'clever')",0.2082289,0.2078026,-0.0004263
56,0.5589161,0.4370253,"('impractical', 'practical')",0.5589161,0.4370253,-0.1218908
57,-1.2269629,-1.3142914,"('unimaginative', 'imaginative')",-1.2269629,-1.3142914,-0.0873285
58,0.31107548,0.2648853,"('undiscriminating', 'discriminating')",0.3110755,0.2648853,-0.0461902
59,0.36810884,0.3729128,"('foolish', 'wise')",0.3681088,0.3729128,0.004804
60,0.34126836,0.45931038,"('inefficient', 'efficient')",0.3412684,0.4593104,0.118042
61,-0.45541325,-0.6013314,"('illogical', 'logical')",-0.4554133,-0.6013314,-0.1459181
62,0.07911773,0.1191134,"('incompetent', 'brilliant')",0.0791177,0.1191134,0.0399957
63,-0.95425206,-1.0047904,"('unperceptive', 'insightful')",-0.9542521,-1.0047904,-0.0505383
64,-1.27671,-1.2388799,"('shy', 'confident')",-1.27671,-1.2388799,0.0378301
65,0.16027893,0.13315046,"('insecure', 'secure')",0.1602789,0.1331505,-0.0271284
66,-0.79899013,-0.9510355,"('inactive', 'active')",-0.7989901,-0.9510355,-0.1520454
67,0.48834375,0.42437682,"('doubtful', 'determined')",0.4883437,0.4243768,-0.0639669
68,-0.39635935,-0.3869378,"('dependent', 'independent')",-0.3963594,-0.3869378,0.0094216
69,-0.3546243,-0.34612232,"('lazy', 'industrious')",-0.3546243,-0.3461223,0.008502
70,-0.4577626,-0.5441876,"('lethargic', 'energetic')",-0.4577626,-0.5441876,-0.086425
71,-0.43631315,-0.49157205,"('diffident', 'self-confident')",-0.4363132,-0.4915721,-0.0552589
72,-0.5545073,-0.53159714,"('unambitious', 'ambitious')",-0.5545073,-0.5315971,0.0229102
73,0.04802209,0.013868945,"('helpless', 'self-reliant')",0.0480221,0.0138689,-0.0341532
74,-0.44959334,-0.6529438,"('undedicated', 'dedicated')",-0.4495933,-0.6529438,-0.2033505
75,-0.14519046,-0.121379696,"('meek', 'impulsive')",-0.1451905,-0.1213797,0.0238108
76,0.41311052,0.45681956,"('anxious', 'daring')",0.4131105,0.4568196,0.0437091
77,-0.68004364,-0.6350243,"('unmotivated', 'motivated')",-0.6800436,-0.6350243,0.0450193
78,-0.92464846,-0.9170802,"('nonresilient', 'resilient')",-0.9246485,-0.9170802,0.0075683
79,-0.98640865,-1.1271573,"('wavering', 'unwavering')",-0.9864087,-1.1271573,-0.1407486
80,-0.06546509,-0.21067294,"('dominated', 'dominating')",-0.0654651,-0.2106729,-0.1452078
81,0.4904316,0.53229797,"('submissive', 'aggressive')",0.4904316,0.532298,0.0418664
82,1.1072971,1.04438,"('poor', 'rich')",1.1072971,1.0443799,-0.0629172
83,0.06831716,-0.103741996,"('powerless', 'powerful')",0.0683172,-0.103742,-0.1720592
84,0.24457723,0.28066587,"('inferior', 'superior')",0.2445772,0.2806659,0.0360887
85,0.10826391,0.06164663,"('insignificant', 'prestigious')",0.1082639,0.0616466,-0.0466173
86,-1.2872616,-1.5063312,"('uninfluential', 'influential')",-1.2872616,-1.5063312,-0.2190696
87,0.13761762,-0.12709454,"('unsuccessful', 'successful')",0.1376176,-0.1270945,-0.2647121
88,-0.20715246,-0.31154957,"('low', 'eminent')",-0.2071525,-0.3115496,-0.1043971
