,segment_male,segment_female,tuple,average_male,average_female,female-male
68,-0.5735516,-0.5990049,"('dependent', 'independent')",-0.5735516,-0.5990049,-0.0254533
69,-1.7089746,-1.6689014,"('lazy', 'industrious')",-1.7089746,-1.6689014,0.0400732
70,1.4201608,1.3941047,"('lethargic', 'energetic')",1.4201608,1.3941047,-0.0260561
71,0.18469255,0.1980849,"('diffident', 'self-confident')",0.1846925,0.1980849,0.0133924
72,0.66102225,0.8110913,"('unambitious', 'ambitious')",0.6610222,0.8110913,0.1500691
73,-3.0977337,-3.0166063,"('helpless', 'self-reliant')",-3.0977337,-3.0166063,0.0811274
74,0.21095453,0.11683102,"('undedicated', 'dedicated')",0.2109545,0.116831,-0.0941235
75,-1.145683,-0.965022,"('meek', 'impulsive')",-1.1456831,-0.965022,0.1806611
76,0.854728,0.76679134,"('anxious', 'daring')",0.854728,0.7667913,-0.0879367
77,-0.9191161,-0.89775336,"('unmotivated', 'motivated')",-0.9191161,-0.8977534,0.0213627
78,-0.7397421,-0.74972785,"('nonresilient', 'resilient')",-0.7397421,-0.7497278,-0.0099857
79,-0.9793319,-0.9382833,"('wavering', 'unwavering')",-0.9793319,-0.9382833,0.0410486
80,0.1922122,0.14338261,"('dominated', 'dominating')",0.1922122,0.1433826,-0.0488296
81,0.44109106,0.41682154,"('submissive', 'aggressive')",0.4410911,0.4168215,-0.0242696
82,7.1014943,7.227363,"('poor', 'rich')",7.1014943,7.2273631,0.1258688
83,-0.53903913,-0.57069796,"('powerless', 'powerful')",-0.5390391,-0.570698,-0.0316589
84,-0.0869537,-0.1163363,"('inferior', 'superior')",-0.0869537,-0.1163363,-0.0293826
85,-1.5360725,-1.6941546,"('insignificant', 'prestigious')",-1.5360725,-1.6941546,-0.1580821
86,0.7353118,0.7465069,"('uninfluential', 'influential')",0.7353118,0.7465069,0.0111951
87,0.42933565,0.45388576,"('unsuccessful', 'successful')",0.4293357,0.4538858,0.0245501
88,0.334713,0.20464757,"('low', 'eminent')",0.334713,0.2046476,-0.1300654
