,trimble_male,trimble_female,tuple,inc_male,inc_female,average_male,average_female,female-male
19,-0.6450629,-0.67742133,"('inhospitable', 'hospitable')",0.09345865,0.12018958,-0.2758021,-0.2786159,-0.0028138
20,0.00524571,0.06454475,"('rough', 'thoughtful')",1.2470171,1.2174271,0.6261314,0.640986,0.0148546
21,-0.84846777,-0.8539165,"('immoral', 'moral')",-0.7996524,-0.70259666,-0.8240601,-0.7782566,0.0458035
22,0.60144067,0.58577025,"('untrustworthy', 'trustworthy')",-0.9977461,-1.0053067,-0.1981527,-0.2097682,-0.0116155
23,-0.7046645,-0.6960423,"('insincere', 'sincere')",5.5572395,5.658313,2.4262874,2.4811354,0.054848
24,0.10248313,0.049496315,"('dishonest', 'honest')",0.87775934,0.85730743,0.4901212,0.4534019,-0.0367193
25,-0.18565063,-0.23149712,"('egoistic', 'altruistic')",1.6952677,1.6470437,0.7548085,0.7077733,-0.0470352
26,-0.040693086,-0.13898154,"('hardhearted', 'benevolent')",1.9909027,1.9519706,0.9751048,0.9064945,-0.0686103
27,0.61153555,0.63269013,"('hardhearted', 'softhearted')",1.6416166,1.5099487,1.1265761,1.0713195,-0.0552566
28,-0.5295759,-0.64275277,"('disloyal', 'loyal')",1.1562175,1.0496341,0.3133208,0.2034407,-0.1098801
29,0.36818245,0.27054355,"('unfair', 'fair')",-0.3624342,-0.4703845,0.0028741,-0.0999205,-0.1027946
30,0.24842897,0.26205766,"('intolerant', 'tolerant')",1.2161562,1.2376544,0.7322926,0.7498561,0.0175635
31,-0.15235011,-0.1440785,"('evil', 'good')",-0.6082218,-0.7684208,-0.380286,-0.4562497,-0.0759637
32,-0.10376631,-0.17473404,"('unkind', 'kind')",0.6615431,0.5660389,0.2788884,0.1956524,-0.083236
33,0.5848977,0.45781514,"('wrong', 'right')",-0.44573826,-0.4917497,0.0695797,-0.0169673,-0.086547
34,-0.21927568,-0.13788605,"('mean', 'honorable')",5.7313213,5.9337215,2.7560229,2.8979177,0.1418948
35,0.8975713,0.80021775,"('corrupt', 'incorrupt')",0.13915645,-0.03464404,0.5183639,0.3827868,-0.1355771
36,-0.44095024,-0.52143604,"('hostile', 'amicable')",0.29796612,0.07897855,-0.0714921,-0.2212287,-0.1497366
37,0.5361896,0.5107183,"('fake', 'genuine')",0.7359356,0.71784985,0.6360626,0.614284,-0.0217786
38,-0.3136156,-0.30590764,"('untruthful', 'truthful')",-0.13671874,-0.12576585,-0.2251672,-0.2158367,0.0093305
39,0.5629321,0.6420367,"('exploitative', 'cooperative')",0.14413832,0.17119685,0.3535352,0.4066167,0.0530815
40,0.063525535,0.028918631,"('stingy', 'generous')",-1.2212458,-1.3826808,-0.5788601,-0.6768811,-0.098021
41,0.3843737,0.43027067,"('unforgiving', 'forgiving')",-0.23831256,-0.32876575,0.0730306,0.0507525,-0.0222781
42,0.84110355,0.93872255,"('unreliable', 'reliable')",-3.1619797,-3.1484115,-1.1604381,-1.1048445,0.0555936
43,-0.2725621,-0.24205194,"('irresponsible', 'responsible')",0.70854485,0.7854145,0.2179914,0.2716813,0.0536899
44,0.084896624,0.06788202,"('prejudiced', 'unprejudiced')",-1.6164098,-1.5613678,-0.7657566,-0.7467428,0.0190138
45,-0.10089075,-0.13429677,"('incompetent', 'competent')",0.078492574,0.051377688,-0.0111991,-0.0414595,-0.0302604
46,-0.5570954,-0.54929703,"('uncompetitive', 'competitive')",-0.6581584,-0.66665375,-0.6076269,-0.6079754,-0.0003485
47,0.46625435,0.48928067,"('stupid', 'smart')",5.121558,5.3248224,2.7939062,2.9070516,0.1131454
48,-1.0692897,-1.0034592,"('unintelligent', 'intelligent')",0.68219906,0.7494726,-0.1935453,-0.1269933,0.066552
49,-0.64727044,-0.5281528,"('unable', 'able')",-0.30060923,-0.20457274,-0.4739398,-0.3663628,0.107577
50,0.02623614,0.083882526,"('clumsy', 'skillful')",0.033813313,-0.026129916,0.0300247,0.0288763,-0.0011484
51,-0.9921267,-1.0851207,"('uneducated', 'educated')",0.04578087,0.02372583,-0.4731729,-0.5306974,-0.0575245
52,0.10502133,-0.04202518,"('irrational', 'rational')",0.45034605,0.26924732,0.2776837,0.1136111,-0.1640726
53,-0.8272924,-0.9153044,"('uncreative', 'creative')",0.7440667,0.70660913,-0.0416128,-0.1043476,-0.0627348
54,-0.54534316,-0.6448981,"('incapable', 'capable')",0.877681,0.9391448,0.1661689,0.1471233,-0.0190456
55,-0.6078338,-0.492436,"('incompetent', 'clever')",0.040599898,0.08816751,-0.283617,-0.2021342,0.0814828
56,0.45664507,0.42290106,"('impractical', 'practical')",-0.07573007,-0.046959348,0.1904575,0.1879709,-0.0024866
57,-0.91054994,-0.9803511,"('unimaginative', 'imaginative')",-2.2710936,-2.3846085,-1.5908217,-1.6824799,-0.0916582
58,0.31282732,0.2725648,"('undiscriminating', 'discriminating')",0.27841526,0.17395195,0.2956213,0.2232584,-0.0723629
59,0.5067387,0.5155828,"('foolish', 'wise')",0.43711552,0.40648153,0.4719271,0.4610322,-0.0108949
60,-0.34749857,-0.24352247,"('inefficient', 'efficient')",-0.194607,0.019951439,-0.2710528,-0.1117855,0.1592673
61,-0.012901509,-0.1737553,"('illogical', 'logical')",0.3494284,0.24674904,0.1682634,0.0364969,-0.1317665
62,-0.2736554,-0.16229963,"('incompetent', 'brilliant')",0.11751325,0.29491767,-0.0780711,0.066309,0.1443801
63,-0.39300957,-0.34493506,"('unperceptive', 'insightful')",0.76058555,0.82601416,0.183788,0.2405396,0.0567516
64,-0.16731706,-0.18638895,"('shy', 'confident')",-6.915002,-7.0012712,-3.5411594,-3.5938301,-0.0526707
65,-0.06711703,-0.079485685,"('insecure', 'secure')",-0.8460474,-0.7527643,-0.4565822,-0.416125,0.0404572
66,-0.49497205,-0.580729,"('inactive', 'active')",0.5468983,0.50971997,0.0259631,-0.0355045,-0.0614676
67,-0.04585343,-0.033145413,"('doubtful', 'determined')",-0.6568351,-0.57130945,-0.3513443,-0.3022274,0.0491169
68,-0.062155273,-0.10156334,"('dependent', 'independent')",-0.584835,-0.6146557,-0.3234951,-0.3581095,-0.0346144
69,0.35996604,0.31228948,"('lazy', 'industrious')",-0.40443617,-0.46052873,-0.0222351,-0.0741196,-0.0518845
70,0.25748,0.29480442,"('lethargic', 'energetic')",0.45932424,0.5244012,0.3584021,0.4096028,0.0512007
71,0.3572005,0.22465771,"('diffident', 'self-confident')",0.8665074,0.8418641,0.611854,0.5332609,-0.0785931
72,-0.93454695,-0.9055049,"('unambitious', 'ambitious')",-0.74290186,-0.696198,-0.8387244,-0.8008515,0.0378729
73,0.7161853,0.6849148,"('helpless', 'self-reliant')",-2.5810359,-2.6498103,-0.9324253,-0.9824477,-0.0500224
74,0.090741396,0.102103785,"('undedicated', 'dedicated')",0.1006133,0.00765324,0.0956773,0.0548785,-0.0407988
75,-0.6283293,-0.6422029,"('meek', 'impulsive')",-0.54718757,-0.53319204,-0.5877584,-0.5876975,6.09e-05
76,0.21863735,0.31067625,"('anxious', 'daring')",-0.007866763,0.16472739,0.1053853,0.2377018,0.1323165
77,-1.597988,-1.5937264,"('unmotivated', 'motivated')",-1.3693129,-1.2660625,-1.4836504,-1.4298944,0.053756
78,-0.71586484,-0.67680305,"('nonresilient', 'resilient')",0.15817213,0.16127078,-0.2788464,-0.2577661,0.0210803
79,-0.8238151,-0.9375206,"('wavering', 'unwavering')",0.20929222,0.18653944,-0.3072614,-0.3754906,-0.0682292
80,0.62505955,0.60786587,"('dominated', 'dominating')",-1.5888437,-1.4949255,-0.4818921,-0.4435298,0.0383623
81,-0.5098678,-0.534215,"('submissive', 'aggressive')",-0.9659152,-0.8126681,-0.7378915,-0.6734415,0.06445
82,-0.51109314,-0.53114533,"('poor', 'rich')",5.634364,5.8293905,2.5616355,2.6491227,0.0874872
83,-0.54628104,-0.5990007,"('powerless', 'powerful')",-0.9315057,-0.99065137,-0.7388934,-0.794826,-0.0559326
84,0.5380298,0.35920203,"('inferior', 'superior')",1.1181633,1.0329736,0.8280966,0.6960878,-0.1320088
85,-0.016089084,-0.13214922,"('insignificant', 'prestigious')",0.6847456,0.5755347,0.3343283,0.2216927,-0.1126356
86,-1.4247109,-1.5676074,"('uninfluential', 'influential')",-0.07818629,-0.21869768,-0.7514486,-0.8931525,-0.1417039
87,0.4784754,0.25845414,"('unsuccessful', 'successful')",0.727401,0.7432926,0.6029382,0.5008734,-0.1020648
88,-0.7051563,-0.76733845,"('low', 'eminent')",0.1223098,0.11519693,-0.2914233,-0.3260708,-0.0346475
