,sparerib_male,sparerib_female,tuple,average_male,average_female,female-male
30,0.5763558,0.5572315,"('intolerant', 'tolerant')",0.5763558,0.5572315,-0.0191243
31,-1.4429183,-1.339224,"('evil', 'good')",-1.4429183,-1.339224,0.1036943
32,0.39255837,0.34612033,"('unkind', 'kind')",0.3925584,0.3461203,-0.0464381
33,0.16774216,0.12238753,"('wrong', 'right')",0.1677422,0.1223875,-0.0453547
34,1.1199309,1.2571042,"('mean', 'honorable')",1.1199309,1.2571042,0.1371733
35,-0.2524175,-0.26876912,"('corrupt', 'incorrupt')",-0.2524175,-0.2687691,-0.0163516
36,-1.3603274,-1.2487094,"('hostile', 'amicable')",-1.3603274,-1.2487094,0.111618
37,-0.18910599,-0.18722741,"('fake', 'genuine')",-0.189106,-0.1872274,0.0018786
38,-0.13929823,-0.276357,"('untruthful', 'truthful')",-0.1392982,-0.276357,-0.1370588
39,0.23698744,0.3465494,"('exploitative', 'cooperative')",0.2369874,0.3465494,0.109562
40,-0.7725103,-0.740885,"('stingy', 'generous')",-0.7725103,-0.740885,0.0316253
41,0.12577039,0.13835335,"('unforgiving', 'forgiving')",0.1257704,0.1383533,0.0125829
42,-1.3056467,-1.1289786,"('unreliable', 'reliable')",-1.3056467,-1.1289786,0.1766681
43,0.10591925,0.024927841,"('irresponsible', 'responsible')",0.1059192,0.0249278,-0.0809914
44,0.53102076,0.5189691,"('prejudiced', 'unprejudiced')",0.5310208,0.5189691,-0.0120517
45,0.4255592,0.38357285,"('incompetent', 'competent')",0.4255592,0.3835728,-0.0419864
46,-0.35353974,-0.4183103,"('uncompetitive', 'competitive')",-0.3535397,-0.4183103,-0.0647706
47,2.4961846,2.6529253,"('stupid', 'smart')",2.4961846,2.6529253,0.1567407
48,-0.57637155,-0.6599085,"('unintelligent', 'intelligent')",-0.5763716,-0.6599085,-0.0835369
49,-0.7409612,-0.68517065,"('unable', 'able')",-0.7409612,-0.6851707,0.0557905
50,-0.039789923,0.032468773,"('clumsy', 'skillful')",-0.0397899,0.0324688,0.0722587
51,-0.57570875,-0.5762026,"('uneducated', 'educated')",-0.5757087,-0.5762026,-0.0004939
52,-0.508072,-0.5325932,"('irrational', 'rational')",-0.508072,-0.5325932,-0.0245212
53,-1.5142871,-1.4727772,"('uncreative', 'creative')",-1.5142871,-1.4727772,0.0415099
54,-0.60120946,-0.5824965,"('incapable', 'capable')",-0.6012095,-0.5824965,0.018713
55,0.5650945,0.5343802,"('incompetent', 'clever')",0.5650945,0.5343802,-0.0307143
56,1.0001512,0.8732225,"('impractical', 'practical')",1.0001512,0.8732225,-0.1269287
57,-1.2837269,-1.3309153,"('unimaginative', 'imaginative')",-1.2837269,-1.3309153,-0.0471884
58,-0.27305344,-0.28569123,"('undiscriminating', 'discriminating')",-0.2730534,-0.2856912,-0.0126378
59,-0.29152045,-0.23668414,"('foolish', 'wise')",-0.2915204,-0.2366841,0.0548363
60,0.9099431,0.8680427,"('inefficient', 'efficient')",0.9099431,0.8680427,-0.0419004
61,-0.36584985,-0.38394877,"('illogical', 'logical')",-0.3658499,-0.3839488,-0.0180989
62,0.7899145,0.7173383,"('incompetent', 'brilliant')",0.7899145,0.7173383,-0.0725762
63,-0.9759002,-1.0322368,"('unperceptive', 'insightful')",-0.9759002,-1.0322368,-0.0563366
64,-2.0066764,-2.0996938,"('shy', 'confident')",-2.0066764,-2.0996938,-0.0930174
65,0.41761255,0.5424645,"('insecure', 'secure')",0.4176126,0.5424645,0.1248519
66,-0.8027228,-0.8346668,"('inactive', 'active')",-0.8027228,-0.8346668,-0.031944
67,0.6054914,0.5109676,"('doubtful', 'determined')",0.6054914,0.5109676,-0.0945238
68,-1.0859421,-1.0097474,"('dependent', 'independent')",-1.0859421,-1.0097474,0.0761947
69,-0.48688233,-0.5012361,"('lazy', 'industrious')",-0.4868823,-0.5012361,-0.0143538
70,0.22669752,0.27693558,"('lethargic', 'energetic')",0.2266975,0.2769356,0.0502381
71,-0.20609933,-0.1778248,"('diffident', 'self-confident')",-0.2060993,-0.1778248,0.0282745
72,-0.20120502,-0.21764413,"('unambitious', 'ambitious')",-0.201205,-0.2176441,-0.0164391
73,-0.36736128,-0.34425902,"('helpless', 'self-reliant')",-0.3673613,-0.344259,0.0231023
74,-0.37318084,-0.3696915,"('undedicated', 'dedicated')",-0.3731808,-0.3696915,0.0034893
75,-0.13699612,-0.20249075,"('meek', 'impulsive')",-0.1369961,-0.2024907,-0.0654946
76,0.58793813,0.58829427,"('anxious', 'daring')",0.5879381,0.5882943,0.0003562
77,-0.5617511,-0.57053703,"('unmotivated', 'motivated')",-0.5617511,-0.570537,-0.0087859
78,-0.8227388,-0.8356089,"('nonresilient', 'resilient')",-0.8227388,-0.8356089,-0.0128701
79,-1.3172464,-1.347837,"('wavering', 'unwavering')",-1.3172464,-1.347837,-0.0305906
80,0.7647753,0.7489377,"('dominated', 'dominating')",0.7647753,0.7489377,-0.0158376
81,0.4538571,0.4521472,"('submissive', 'aggressive')",0.4538571,0.4521472,-0.0017099
82,1.2723804,1.3869793,"('poor', 'rich')",1.2723804,1.3869793,0.1145989
83,0.042337447,-0.12667753,"('powerless', 'powerful')",0.0423374,-0.1266775,-0.1690149
84,0.12628967,0.0939217,"('inferior', 'superior')",0.1262897,0.0939217,-0.032368
85,-1.3861692,-1.4890016,"('insignificant', 'prestigious')",-1.3861692,-1.4890016,-0.1028324
86,-1.6637659,-1.7475301,"('uninfluential', 'influential')",-1.6637659,-1.7475301,-0.0837642
87,0.37726247,0.336796,"('unsuccessful', 'successful')",0.3772625,0.336796,-0.0404665
88,-0.78425026,-0.8289862,"('low', 'eminent')",-0.7842503,-0.8289862,-0.0447359
