,softdrink_male,softdrink_female,tuple,average_male,average_female,female-male
28,-0.07966211,-0.24288563,"('disloyal', 'loyal')",-0.0796621,-0.2428856,-0.1632235
29,0.011261627,-0.065766916,"('unfair', 'fair')",0.0112616,-0.0657669,-0.0770285
30,0.7603222,0.6721187,"('intolerant', 'tolerant')",0.7603222,0.6721187,-0.0882035
31,-1.0335382,-0.8326504,"('evil', 'good')",-1.0335382,-0.8326504,0.2008878
32,0.26100245,0.09696167,"('unkind', 'kind')",0.2610025,0.0969617,-0.1640408
33,0.7207982,0.6155605,"('wrong', 'right')",0.7207982,0.6155605,-0.1052377
34,0.8322018,1.0806879,"('mean', 'honorable')",0.8322018,1.0806879,0.2484861
35,0.007974241,-0.012527432,"('corrupt', 'incorrupt')",0.0079742,-0.0125274,-0.0205016
36,-1.1433245,-1.0968956,"('hostile', 'amicable')",-1.1433245,-1.0968956,0.0464289
37,0.378099,0.32115492,"('fake', 'genuine')",0.378099,0.3211549,-0.0569441
38,-0.41693774,-0.44311017,"('untruthful', 'truthful')",-0.4169377,-0.4431102,-0.0261725
39,0.83347684,0.8150132,"('exploitative', 'cooperative')",0.8334768,0.8150132,-0.0184636
40,-0.7513096,-0.8356847,"('stingy', 'generous')",-0.7513096,-0.8356847,-0.0843751
41,-0.19755,-0.14035629,"('unforgiving', 'forgiving')",-0.19755,-0.1403563,0.0571937
42,-0.74340564,-0.752624,"('unreliable', 'reliable')",-0.7434056,-0.752624,-0.0092184
43,-0.5544093,-0.5634867,"('irresponsible', 'responsible')",-0.5544093,-0.5634867,-0.0090774
44,0.4647998,0.5337102,"('prejudiced', 'unprejudiced')",0.4647998,0.5337102,0.0689104
45,-0.39444938,-0.3420011,"('incompetent', 'competent')",-0.3944494,-0.3420011,0.0524483
46,-0.66698736,-0.68703985,"('uncompetitive', 'competitive')",-0.6669874,-0.6870399,-0.0200525
47,1.3722078,1.4618913,"('stupid', 'smart')",1.3722078,1.4618913,0.0896835
48,-0.34010494,-0.350537,"('unintelligent', 'intelligent')",-0.3401049,-0.350537,-0.0104321
49,0.0708528,0.18285382,"('unable', 'able')",0.0708528,0.1828538,0.112001
50,0.13497502,0.083121434,"('clumsy', 'skillful')",0.134975,0.0831214,-0.0518536
51,-0.54719424,-0.6814373,"('uneducated', 'educated')",-0.5471942,-0.6814373,-0.1342431
52,0.49363768,0.3057637,"('irrational', 'rational')",0.4936377,0.3057637,-0.187874
53,-0.8640333,-0.9642259,"('uncreative', 'creative')",-0.8640333,-0.9642259,-0.1001926
54,-0.054759853,-0.12126328,"('incapable', 'capable')",-0.0547599,-0.1212633,-0.0665034
55,0.13286932,0.15095316,"('incompetent', 'clever')",0.1328693,0.1509532,0.0180839
56,0.81980383,0.7817782,"('impractical', 'practical')",0.8198038,0.7817782,-0.0380256
57,-1.3821193,-1.4475636,"('unimaginative', 'imaginative')",-1.3821193,-1.4475636,-0.0654443
58,-0.7073282,-0.7010622,"('undiscriminating', 'discriminating')",-0.7073282,-0.7010622,0.006266
59,0.32955477,0.28251037,"('foolish', 'wise')",0.3295548,0.2825104,-0.0470444
60,0.6217616,0.66491294,"('inefficient', 'efficient')",0.6217616,0.6649129,0.0431513
61,-0.08838534,-0.24358077,"('illogical', 'logical')",-0.0883853,-0.2435808,-0.1551955
62,0.2949891,0.29509187,"('incompetent', 'brilliant')",0.2949891,0.2950919,0.0001028
63,-0.78741115,-0.7363479,"('unperceptive', 'insightful')",-0.7874112,-0.7363479,0.0510633
64,-1.2885454,-1.372766,"('shy', 'confident')",-1.2885454,-1.372766,-0.0842206
65,-0.41086948,-0.4801029,"('insecure', 'secure')",-0.4108695,-0.4801029,-0.0692334
66,-0.70120865,-0.7713512,"('inactive', 'active')",-0.7012087,-0.7713512,-0.0701425
67,1.0708898,1.0495867,"('doubtful', 'determined')",1.0708898,1.0495867,-0.0213031
68,-0.7915414,-0.7706326,"('dependent', 'independent')",-0.7915414,-0.7706326,0.0209088
69,0.3782426,0.44657993,"('lazy', 'industrious')",0.3782426,0.4465799,0.0683373
70,-0.5350999,-0.5252172,"('lethargic', 'energetic')",-0.5350999,-0.5252172,0.0098827
71,-0.04102053,-0.02509456,"('diffident', 'self-confident')",-0.0410205,-0.0250946,0.0159259
72,-1.2083462,-1.2536746,"('unambitious', 'ambitious')",-1.2083462,-1.2536746,-0.0453284
73,-0.13371149,-0.18019053,"('helpless', 'self-reliant')",-0.1337115,-0.1801905,-0.046479
74,-0.2287496,-0.25161237,"('undedicated', 'dedicated')",-0.2287496,-0.2516124,-0.0228628
75,-0.34567326,-0.24864864,"('meek', 'impulsive')",-0.3456733,-0.2486486,0.0970247
76,0.22446766,0.22011669,"('anxious', 'daring')",0.2244677,0.2201167,-0.004351
77,-0.37948787,-0.30964452,"('unmotivated', 'motivated')",-0.3794879,-0.3096445,0.0698434
78,-0.87501186,-0.8412703,"('nonresilient', 'resilient')",-0.8750119,-0.8412703,0.0337416
79,-1.0182304,-0.9710809,"('wavering', 'unwavering')",-1.0182304,-0.9710809,0.0471495
80,0.24409357,0.11887498,"('dominated', 'dominating')",0.2440936,0.118875,-0.1252186
81,-0.049018387,-0.13026768,"('submissive', 'aggressive')",-0.0490184,-0.1302677,-0.0812493
82,0.7174321,0.80733347,"('poor', 'rich')",0.7174321,0.8073335,0.0899014
83,-0.0650696,-0.052952655,"('powerless', 'powerful')",-0.0650696,-0.0529527,0.0121169
84,0.46266493,0.3674097,"('inferior', 'superior')",0.4626649,0.3674097,-0.0952552
85,0.18214661,0.14848918,"('insignificant', 'prestigious')",0.1821466,0.1484892,-0.0336574
86,-0.9862183,-1.1169366,"('uninfluential', 'influential')",-0.9862183,-1.1169366,-0.1307183
87,0.62292147,0.5145215,"('unsuccessful', 'successful')",0.6229215,0.5145215,-0.1084
88,-0.32704934,-0.44425386,"('low', 'eminent')",-0.3270493,-0.4442539,-0.1172046
