,sprag_male,sprag_female,tuple,average_male,average_female,female-male
31,-1.2974511,-1.217434,"('evil', 'good')",-1.2974511,-1.217434,0.0800171
32,0.3279506,0.050700687,"('unkind', 'kind')",0.3279506,0.0507007,-0.2772499
33,0.08084147,0.18201576,"('wrong', 'right')",0.0808415,0.1820158,0.1011743
34,2.3031719,2.29134,"('mean', 'honorable')",2.3031719,2.2913401,-0.0118318
35,0.25759286,0.14453854,"('corrupt', 'incorrupt')",0.2575929,0.1445385,-0.1130544
36,-0.016996916,-0.06771853,"('hostile', 'amicable')",-0.0169969,-0.0677185,-0.0507216
37,-0.27519536,-0.28715903,"('fake', 'genuine')",-0.2751954,-0.287159,-0.0119636
38,-0.42225292,-0.31744245,"('untruthful', 'truthful')",-0.4222529,-0.3174424,0.1048105
39,0.234219,0.12520851,"('exploitative', 'cooperative')",0.234219,0.1252085,-0.1090105
40,-1.6220981,-1.7458445,"('stingy', 'generous')",-1.6220981,-1.7458445,-0.1237464
41,-0.06054084,-0.1556433,"('unforgiving', 'forgiving')",-0.0605408,-0.1556433,-0.0951025
42,-2.0437853,-1.8518128,"('unreliable', 'reliable')",-2.0437853,-1.8518128,0.1919725
43,-0.5863727,-0.6499292,"('irresponsible', 'responsible')",-0.5863727,-0.6499292,-0.0635565
44,-0.7867275,-0.84287053,"('prejudiced', 'unprejudiced')",-0.7867275,-0.8428705,-0.056143
45,-0.7920745,-0.8960952,"('incompetent', 'competent')",-0.7920745,-0.8960952,-0.1040207
46,-1.4653744,-1.48955,"('uncompetitive', 'competitive')",-1.4653744,-1.48955,-0.0241756
47,2.9680834,2.8727846,"('stupid', 'smart')",2.9680834,2.8727846,-0.0952988
48,-0.2879139,-0.40435883,"('unintelligent', 'intelligent')",-0.2879139,-0.4043588,-0.1164449
49,-0.36579564,-0.2532117,"('unable', 'able')",-0.3657956,-0.2532117,0.1125839
50,-0.45947948,-0.43245107,"('clumsy', 'skillful')",-0.4594795,-0.4324511,0.0270284
51,-0.28601295,-0.37094563,"('uneducated', 'educated')",-0.2860129,-0.3709456,-0.0849327
52,-0.50896317,-0.5303325,"('irrational', 'rational')",-0.5089632,-0.5303325,-0.0213693
53,-0.5578902,-0.66286695,"('uncreative', 'creative')",-0.5578902,-0.662867,-0.1049768
54,-0.29949942,-0.21874635,"('incapable', 'capable')",-0.2994994,-0.2187463,0.0807531
55,-0.118327215,-0.20922795,"('incompetent', 'clever')",-0.1183272,-0.2092279,-0.0909007
56,0.28016174,0.22582577,"('impractical', 'practical')",0.2801617,0.2258258,-0.0543359
57,-2.4548752,-2.5116963,"('unimaginative', 'imaginative')",-2.4548752,-2.5116963,-0.0568211
58,-0.19504115,-0.097059295,"('undiscriminating', 'discriminating')",-0.1950411,-0.0970593,0.0979818
59,0.0011710455,0.1860606,"('foolish', 'wise')",0.001171,0.1860606,0.1848896
60,0.37845978,0.34412995,"('inefficient', 'efficient')",0.3784598,0.3441299,-0.0343299
61,-0.80730927,-1.0100688,"('illogical', 'logical')",-0.8073093,-1.0100688,-0.2027595
62,-0.25482875,-0.15340394,"('incompetent', 'brilliant')",-0.2548288,-0.1534039,0.1014249
63,-0.66316706,-0.49149138,"('unperceptive', 'insightful')",-0.6631671,-0.4914914,0.1716757
64,-3.8033688,-3.788852,"('shy', 'confident')",-3.8033688,-3.788852,0.0145168
65,-0.022078663,-0.2130775,"('insecure', 'secure')",-0.0220787,-0.2130775,-0.1909988
66,-0.55224556,-0.57998526,"('inactive', 'active')",-0.5522456,-0.5799853,-0.0277397
67,-0.12972745,-0.044187777,"('doubtful', 'determined')",-0.1297275,-0.0441878,0.0855397
68,-0.7388947,-0.56076336,"('dependent', 'independent')",-0.7388947,-0.5607634,0.1781313
69,-0.5094409,-0.6538868,"('lazy', 'industrious')",-0.5094409,-0.6538868,-0.1444459
70,-0.75023836,-0.7022892,"('lethargic', 'energetic')",-0.7502384,-0.7022892,0.0479492
71,0.15492862,0.14122044,"('diffident', 'self-confident')",0.1549286,0.1412204,-0.0137082
72,-0.30884406,-0.16975662,"('unambitious', 'ambitious')",-0.3088441,-0.1697566,0.1390875
73,-1.7553177,-1.566979,"('helpless', 'self-reliant')",-1.7553177,-1.5669791,0.1883386
74,-0.62329876,-0.7240213,"('undedicated', 'dedicated')",-0.6232988,-0.7240213,-0.1007225
75,-0.04360526,0.10427305,"('meek', 'impulsive')",-0.0436053,0.1042731,0.1478784
76,-0.4430903,-0.33319837,"('anxious', 'daring')",-0.4430903,-0.3331984,0.1098919
77,-0.98508465,-0.94530416,"('unmotivated', 'motivated')",-0.9850847,-0.9453042,0.0397805
78,-0.8742024,-0.8415387,"('nonresilient', 'resilient')",-0.8742024,-0.8415387,0.0326637
79,-0.98042136,-0.9538927,"('wavering', 'unwavering')",-0.9804214,-0.9538927,0.0265287
80,-0.43975183,-0.44375858,"('dominated', 'dominating')",-0.4397518,-0.4437586,-0.0040068
81,-0.23006773,-0.29424274,"('submissive', 'aggressive')",-0.2300677,-0.2942427,-0.064175
82,2.7185965,2.5972822,"('poor', 'rich')",2.7185965,2.5972822,-0.1213143
83,-0.24371967,-0.29984447,"('powerless', 'powerful')",-0.2437197,-0.2998445,-0.0561248
84,0.44020826,0.53431225,"('inferior', 'superior')",0.4402083,0.5343122,0.0941039
85,-0.16947491,-0.30334774,"('insignificant', 'prestigious')",-0.1694749,-0.3033477,-0.1338728
86,-1.0477415,-1.2172278,"('uninfluential', 'influential')",-1.0477415,-1.2172278,-0.1694863
87,-0.7914927,-0.8178649,"('unsuccessful', 'successful')",-0.7914927,-0.8178649,-0.0263722
88,-0.6692319,-0.743753,"('low', 'eminent')",-0.6692319,-0.743753,-0.0745211
