,regulator_male,regulator_female,tuple,average_male,average_female,female-male
37,0.46808082,0.4539839,"('fake', 'genuine')",0.4680808,0.4539839,-0.0140969
38,0.65212494,0.58540404,"('untruthful', 'truthful')",0.6521249,0.585404,-0.0667209
39,-0.045924067,-0.026532691,"('exploitative', 'cooperative')",-0.0459241,-0.0265327,0.0193914
40,-1.7759403,-1.7848326,"('stingy', 'generous')",-1.7759403,-1.7848326,-0.0088923
41,0.33194348,0.23696578,"('unforgiving', 'forgiving')",0.3319435,0.2369658,-0.0949777
42,-1.8975387,-1.8418757,"('unreliable', 'reliable')",-1.8975387,-1.8418757,0.055663
43,1.971014,1.9418814,"('irresponsible', 'responsible')",1.971014,1.9418814,-0.0291326
44,-1.6254843,-1.7268511,"('prejudiced', 'unprejudiced')",-1.6254843,-1.7268511,-0.1013668
45,0.96162575,1.0428342,"('incompetent', 'competent')",0.9616258,1.0428342,0.0812084
46,0.1617512,0.27098262,"('uncompetitive', 'competitive')",0.1617512,0.2709826,0.1092314
47,5.968478,6.15696,"('stupid', 'smart')",5.9684782,6.15696,0.1884818
48,1.0590802,1.0782094,"('unintelligent', 'intelligent')",1.0590802,1.0782094,0.0191292
49,0.117975965,0.20606229,"('unable', 'able')",0.117976,0.2060623,0.0880863
50,-0.4332569,-0.29023412,"('clumsy', 'skillful')",-0.4332569,-0.2902341,0.1430228
51,1.0583291,1.1823256,"('uneducated', 'educated')",1.0583291,1.1823256,0.1239965
52,-1.0068967,-1.1270682,"('irrational', 'rational')",-1.0068967,-1.1270682,-0.1201715
53,-0.1828365,-0.19712803,"('uncreative', 'creative')",-0.1828365,-0.197128,-0.0142915
54,0.7113316,0.8246373,"('incapable', 'capable')",0.7113316,0.8246373,0.1133057
55,1.2731153,1.4111959,"('incompetent', 'clever')",1.2731153,1.4111959,0.1380806
56,1.9615127,2.0565999,"('impractical', 'practical')",1.9615127,2.0565999,0.0950872
57,-2.4514368,-2.404191,"('unimaginative', 'imaginative')",-2.4514368,-2.404191,0.0472458
58,0.08740072,0.077790424,"('undiscriminating', 'discriminating')",0.0874007,0.0777904,-0.0096103
59,-0.4039971,-0.3962378,"('foolish', 'wise')",-0.4039971,-0.3962378,0.0077593
60,1.6580181,1.7097061,"('inefficient', 'efficient')",1.6580181,1.7097061,0.051688
61,0.42400736,0.3043409,"('illogical', 'logical')",0.4240074,0.3043409,-0.1196665
62,1.6521577,1.8500098,"('incompetent', 'brilliant')",1.6521577,1.8500098,0.1978521
63,1.2241086,1.327932,"('unperceptive', 'insightful')",1.2241086,1.327932,0.1038234
64,-4.9372854,-4.9235897,"('shy', 'confident')",-4.9372854,-4.9235897,0.0136957
65,1.3246117,1.4122006,"('insecure', 'secure')",1.3246117,1.4122006,0.0875889
66,-0.09951925,-0.1816376,"('inactive', 'active')",-0.0995193,-0.1816376,-0.0821183
67,-0.4917603,-0.48453948,"('doubtful', 'determined')",-0.4917603,-0.4845395,0.0072208
68,-0.58443385,-0.50997996,"('dependent', 'independent')",-0.5844339,-0.50998,0.0744539
69,-1.802827,-1.8304216,"('lazy', 'industrious')",-1.802827,-1.8304216,-0.0275946
70,1.617452,1.7241281,"('lethargic', 'energetic')",1.617452,1.7241281,0.1066761
71,-0.098337464,-0.061271165,"('diffident', 'self-confident')",-0.0983375,-0.0612712,0.0370663
72,1.2814595,1.3192017,"('unambitious', 'ambitious')",1.2814595,1.3192017,0.0377422
73,-3.4933438,-3.4633255,"('helpless', 'self-reliant')",-3.4933438,-3.4633255,0.0300183
74,0.50826037,0.50150007,"('undedicated', 'dedicated')",0.5082604,0.5015001,-0.0067603
75,-1.2215928,-1.156843,"('meek', 'impulsive')",-1.2215928,-1.1568429,0.0647499
76,0.3827239,0.41431925,"('anxious', 'daring')",0.3827239,0.4143192,0.0315953
77,-0.063096106,0.017568095,"('unmotivated', 'motivated')",-0.0630961,0.0175681,0.0806642
78,-0.022880968,0.042762276,"('nonresilient', 'resilient')",-0.022881,0.0427623,0.0656433
79,-0.625906,-0.61913526,"('wavering', 'unwavering')",-0.625906,-0.6191353,0.0067707
80,0.73924637,0.7937751,"('dominated', 'dominating')",0.7392464,0.7937751,0.0545287
81,0.81186646,0.9731971,"('submissive', 'aggressive')",0.8118665,0.9731971,0.1613306
82,6.1068587,6.353136,"('poor', 'rich')",6.1068587,6.3531361,0.2462774
83,-0.202523,-0.28394055,"('powerless', 'powerful')",-0.202523,-0.2839406,-0.0814176
84,0.115271255,0.10957294,"('inferior', 'superior')",0.1152713,0.1095729,-0.0056984
85,-1.9130601,-2.1624422,"('insignificant', 'prestigious')",-1.9130601,-2.1624422,-0.2493821
86,1.1305852,1.1843522,"('uninfluential', 'influential')",1.1305852,1.1843522,0.053767
87,0.28368533,0.45340747,"('unsuccessful', 'successful')",0.2836853,0.4534075,0.1697222
88,-0.0590276,0.010710148,"('low', 'eminent')",-0.0590276,0.0107101,0.0697377
