,spice_male,spice_female,tuple,average_male,average_female,female-male
50,0.086115584,0.11966734,"('clumsy', 'skillful')",0.0861156,0.1196673,0.0335517
51,0.6605353,0.6435712,"('uneducated', 'educated')",0.6605353,0.6435712,-0.0169641
52,-0.3919074,-0.34536618,"('irrational', 'rational')",-0.3919074,-0.3453662,0.0465412
53,0.3785547,0.39212054,"('uncreative', 'creative')",0.3785547,0.3921205,0.0135658
54,0.9345764,1.1076639,"('incapable', 'capable')",0.9345764,1.1076639,0.1730875
55,0.89892256,0.9298581,"('incompetent', 'clever')",0.8989226,0.9298581,0.0309355
56,0.5088306,0.5980039,"('impractical', 'practical')",0.5088306,0.5980039,0.0891733
57,-2.0912259,-2.2618172,"('unimaginative', 'imaginative')",-2.0912259,-2.2618172,-0.1705913
58,-0.004194062,-0.14943053,"('undiscriminating', 'discriminating')",-0.0041941,-0.1494305,-0.1452364
59,0.117760435,0.25166002,"('foolish', 'wise')",0.1177604,0.25166,0.1338996
60,0.4313491,0.53014976,"('inefficient', 'efficient')",0.4313491,0.5301498,0.0988007
61,0.44561756,0.34617463,"('illogical', 'logical')",0.4456176,0.3461746,-0.099443
62,1.2359241,1.4314623,"('incompetent', 'brilliant')",1.2359241,1.4314623,0.1955382
63,0.8852184,1.0167402,"('unperceptive', 'insightful')",0.8852184,1.0167402,0.1315218
64,-5.138618,-5.102694,"('shy', 'confident')",-5.138618,-5.102694,0.035924
65,1.2952688,1.1605604,"('insecure', 'secure')",1.2952688,1.1605604,-0.1347084
66,0.22974238,0.16391227,"('inactive', 'active')",0.2297424,0.1639123,-0.0658301
67,-0.88026327,-0.79022425,"('doubtful', 'determined')",-0.8802633,-0.7902243,0.090039
68,-0.4220459,-0.2744741,"('dependent', 'independent')",-0.4220459,-0.2744741,0.1475718
69,-1.69762,-1.5557135,"('lazy', 'industrious')",-1.69762,-1.5557135,0.1419065
70,1.7959468,1.6988242,"('lethargic', 'energetic')",1.7959468,1.6988242,-0.0971226
71,0.31134194,0.592204,"('diffident', 'self-confident')",0.3113419,0.592204,0.2808621
72,0.9340715,0.9811145,"('unambitious', 'ambitious')",0.9340715,0.9811145,0.047043
73,-2.8156214,-2.7162075,"('helpless', 'self-reliant')",-2.8156214,-2.7162075,0.0994139
74,0.108930565,0.05631211,"('undedicated', 'dedicated')",0.1089306,0.0563121,-0.0526185
75,-0.68483454,-0.6163172,"('meek', 'impulsive')",-0.6848345,-0.6163172,0.0685173
76,1.1441344,1.0262908,"('anxious', 'daring')",1.1441344,1.0262908,-0.1178436
77,-1.0711808,-0.9345904,"('unmotivated', 'motivated')",-1.0711808,-0.9345904,0.1365904
78,-0.3804322,-0.30466962,"('nonresilient', 'resilient')",-0.3804322,-0.3046696,0.0757626
79,0.08517782,0.073746435,"('wavering', 'unwavering')",0.0851778,0.0737464,-0.0114314
80,0.21582516,0.12877539,"('dominated', 'dominating')",0.2158252,0.1287754,-0.0870498
81,0.48616603,0.37172922,"('submissive', 'aggressive')",0.486166,0.3717292,-0.1144368
82,5.709129,6.0484953,"('poor', 'rich')",5.7091289,6.0484953,0.3393664
83,-0.5414245,-0.5338462,"('powerless', 'powerful')",-0.5414245,-0.5338462,0.0075783
84,-0.13053611,-0.14550573,"('inferior', 'superior')",-0.1305361,-0.1455057,-0.0149696
85,-1.3145547,-1.3157488,"('insignificant', 'prestigious')",-1.3145547,-1.3157488,-0.0011941
86,0.50418055,0.49406943,"('uninfluential', 'influential')",0.5041806,0.4940694,-0.0101112
87,-0.17388897,0.09773523,"('unsuccessful', 'successful')",-0.173889,0.0977352,0.2716242
88,-0.111503035,0.0038122889,"('low', 'eminent')",-0.111503,0.0038123,0.1153153
