,xylem_male,xylem_female,tuple,inc_male,inc_female,average_male,average_female,female-male
56,-0.31469116,-0.39702255,"('impractical', 'practical')",-0.7781973,-0.7260865,-0.5464442,-0.5615546,-0.0151104
57,-0.6139687,-0.7578559,"('unimaginative', 'imaginative')",-2.3446157,-2.4813151,-1.4792922,-1.6195855,-0.1402933
58,0.28335166,0.24399407,"('undiscriminating', 'discriminating')",0.45506197,0.39132488,0.3692068,0.3176595,-0.0515473
59,0.51776135,0.5790736,"('foolish', 'wise')",0.63952863,0.69210106,0.578645,0.6355873,0.0569423
60,0.55596,0.5737227,"('inefficient', 'efficient')",-0.7458405,-0.5630419,-0.0949402,0.0053404,0.1002806
61,-0.46429583,-0.7071292,"('illogical', 'logical')",0.29169866,0.10466151,-0.0862986,-0.3012338,-0.2149352
62,-0.016545657,0.02692479,"('incompetent', 'brilliant')",-0.24320517,-0.024207048,-0.1298754,0.0013589,0.1312343
63,-0.64850414,-0.6450052,"('unperceptive', 'insightful')",0.6257668,0.7367833,-0.0113687,0.045889,0.0572577
64,0.4503432,0.38257036,"('shy', 'confident')",-6.8823743,-6.9547276,-3.2160156,-3.2860787,-0.0700631
65,0.21826406,0.116750374,"('insecure', 'secure')",-0.9267246,-0.89148825,-0.3542303,-0.3873689,-0.0331386
66,-1.4719145,-1.4739276,"('inactive', 'active')",0.6776084,0.61079645,-0.3971531,-0.4315656,-0.0344125
67,0.15257639,0.16477868,"('doubtful', 'determined')",-0.6958018,-0.5724501,-0.2716127,-0.2038357,0.067777
68,-0.1866054,-0.21674667,"('dependent', 'independent')",-0.59558684,-0.59539723,-0.3910961,-0.406072,-0.0149759
69,0.23020189,0.30464315,"('lazy', 'industrious')",-0.31720686,-0.3550463,-0.0435025,-0.0252016,0.0183009
70,-0.7081497,-0.7003656,"('lethargic', 'energetic')",0.29607493,0.33208114,-0.2060374,-0.1841422,0.0218952
71,-0.20680219,-0.30472976,"('diffident', 'self-confident')",0.5363846,0.54749656,0.1647912,0.1213834,-0.0434078
72,-0.3065072,-0.16529779,"('unambitious', 'ambitious')",-0.73763245,-0.71796274,-0.5220698,-0.4416303,0.0804395
73,1.1576475,1.2144997,"('helpless', 'self-reliant')",-2.5896919,-2.5320678,-0.7160222,-0.658784,0.0572382
74,-0.51743317,-0.50494254,"('undedicated', 'dedicated')",0.10615803,0.017247876,-0.2056376,-0.2438473,-0.0382097
75,-0.032830693,-0.0104482025,"('meek', 'impulsive')",-0.1600901,-0.04844191,-0.0964604,-0.0294451,0.0670153
76,-0.15481535,0.015250929,"('anxious', 'daring')",-0.18956815,-0.030981012,-0.1721917,-0.007865,0.1643267
77,-0.47092548,-0.5275759,"('unmotivated', 'motivated')",-1.3766966,-1.2935662,-0.923811,-0.9105711,0.0132399
78,-0.08148976,-0.013622265,"('nonresilient', 'resilient')",0.23290436,0.29062945,0.0757073,0.1385036,0.0627963
79,-1.6157948,-1.633909,"('wavering', 'unwavering')",0.16763079,0.23174003,-0.724082,-0.7010845,0.0229975
80,-0.17621484,-0.10522239,"('dominated', 'dominating')",-1.6973491,-1.6853756,-0.9367819,-0.895299,0.0414829
81,-0.025185965,-0.14198811,"('submissive', 'aggressive')",-1.3544687,-1.2794906,-0.6898273,-0.7107394,-0.0209121
82,-0.5955647,-0.5983675,"('poor', 'rich')",5.943028,6.1492767,2.6737316,2.7754545,0.1017229
83,0.16679251,0.075444445,"('powerless', 'powerful')",-1.0637467,-1.1467698,-0.4484771,-0.5356627,-0.0871856
84,0.35925707,0.32554302,"('inferior', 'superior')",0.9907401,0.9836924,0.6749986,0.6546177,-0.0203809
85,-0.017189875,-0.07136406,"('insignificant', 'prestigious')",1.2705942,1.2948216,0.6267022,0.6117288,-0.0149734
86,-0.8916453,-1.224312,"('uninfluential', 'influential')",-0.0541794,-0.33605084,-0.4729124,-0.7801814,-0.307269
87,0.14328925,0.0015622079,"('unsuccessful', 'successful')",0.9021194,0.981754,0.5227043,0.4916581,-0.0310462
88,-0.30691326,-0.43435982,"('low', 'eminent')",0.17724712,0.17946278,-0.0648331,-0.1274485,-0.0626154
