,carnival_male,carnival_female,tuple,corp_male,corp_female,average_male,average_female,female-male
65,1.555077,1.404079,"('insecure', 'secure')",-0.032751113,-0.053845137,0.7611629,0.6751169,-0.086046
66,-1.9455035,-1.9317362,"('inactive', 'active')",0.07780266,0.0857012,-0.9338504,-0.9230175,0.0108329
67,-0.21010768,-0.24433881,"('doubtful', 'determined')",-0.20710135,-0.22724018,-0.2086045,-0.2357895,-0.027185
68,-0.20053053,-0.28445584,"('dependent', 'independent')",-0.62816566,-0.65754867,-0.4143481,-0.4710023,-0.0566542
69,-1.9729774,-1.9188992,"('lazy', 'industrious')",-0.8202745,-0.78822035,-1.396626,-1.3535597,0.0430663
70,1.165205,1.1708518,"('lethargic', 'energetic')",0.046888784,0.041519366,0.6060469,0.6061856,0.0001387
71,0.44914973,0.48206586,"('diffident', 'self-confident')",0.37198603,0.3845792,0.4105679,0.4333225,0.0227546
72,1.684793,1.6759821,"('unambitious', 'ambitious')",-0.38885888,-0.35453779,0.647967,0.6607221,0.0127551
73,-0.16700312,-0.16765878,"('helpless', 'self-reliant')",-3.603446,-3.6151695,-1.8852246,-1.8914142,-0.0061896
74,1.0347136,1.0569081,"('undedicated', 'dedicated')",-0.49500287,-0.5709474,0.2698554,0.2429804,-0.026875
75,-2.0641596,-1.9942709,"('meek', 'impulsive')",-0.8776845,-0.79413146,-1.470922,-1.3942012,0.0767208
76,1.168963,1.1938065,"('anxious', 'daring')",-0.31005475,-0.31480086,0.4294541,0.4395028,0.0100487
77,0.37209433,0.41033298,"('unmotivated', 'motivated')",-1.2545496,-1.1065365,-0.4412276,-0.3481018,0.0931258
78,0.03297782,0.13378204,"('nonresilient', 'resilient')",-0.1857104,-0.15031935,-0.0763663,-0.0082687,0.0680976
79,-2.103392,-2.0622013,"('wavering', 'unwavering')",-0.58598655,-0.51373,-1.3446892,-1.2879657,0.0567235
80,0.36354932,0.24811587,"('dominated', 'dominating')",-0.5996022,-0.5390863,-0.1180265,-0.1454852,-0.0274587
81,1.6230937,1.5136068,"('submissive', 'aggressive')",-0.4447733,-0.38628846,0.5891602,0.5636592,-0.025501
82,-0.05203072,0.0025130901,"('poor', 'rich')",6.51436,6.5215626,3.2311647,3.2620378,0.0308731
83,0.029689178,0.0040693767,"('powerless', 'powerful')",-1.037238,-1.0634043,-0.5037744,-0.5296675,-0.0258931
84,0.65436554,0.5604675,"('inferior', 'superior')",0.8143568,0.753198,0.7343612,0.6568328,-0.0775284
85,-0.8280795,-0.7325413,"('insignificant', 'prestigious')",-0.28538686,-0.29944456,-0.5567332,-0.5159929,0.0407403
86,0.79657567,0.6781201,"('uninfluential', 'influential')",-0.27370465,-0.3565325,0.2614355,0.1607938,-0.1006417
87,-0.0011414709,-0.05531405,"('unsuccessful', 'successful')",0.5970474,0.62267965,0.297953,0.2836828,-0.0142702
88,0.33264333,0.22213286,"('low', 'eminent')",-0.036758415,-0.0808922,0.1479425,0.0706203,-0.0773222
