,ansys_male,ansys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
53,-1.3137681,-1.4269876,"('uncreative', 'creative')",0.7850214,0.68212235,-0.2643734,-0.3724326,-0.1080592
54,-0.3607052,-0.4758268,"('incapable', 'capable')",1.0365201,1.0589259,0.3379075,0.2915495,-0.046358
55,-0.3906333,-0.24996237,"('incompetent', 'clever')",0.13623065,0.1693199,-0.1272013,-0.0403212,0.0868801
56,-0.26444083,-0.1866132,"('impractical', 'practical')",-0.22753456,-0.23930246,-0.2459877,-0.2129578,0.0330299
57,-1.0824418,-1.1352972,"('unimaginative', 'imaginative')",-2.2272947,-2.3517194,-1.6548682,-1.7435083,-0.0886401
58,-0.89678884,-0.99418646,"('undiscriminating', 'discriminating')",0.039774407,-0.09286563,-0.4285072,-0.5435261,-0.1150189
59,-0.0075231176,-0.094308116,"('foolish', 'wise')",0.46558553,0.42028508,0.2290312,0.1629885,-0.0660427
60,-0.05782347,0.14783816,"('inefficient', 'efficient')",-0.40695336,-0.22689734,-0.2323884,-0.0395296,0.1928588
61,0.010118222,-0.17482851,"('illogical', 'logical')",0.2737973,0.10989104,0.1419578,-0.0324687,-0.1744265
62,-0.3615336,-0.23192649,"('incompetent', 'brilliant')",-0.018082416,0.16051254,-0.189808,-0.035707,0.154101
63,-0.9014986,-0.7893364,"('unperceptive', 'insightful')",0.6620663,0.7500115,-0.1197162,-0.0196624,0.1000538
64,0.022888841,0.036004685,"('shy', 'confident')",-6.6044292,-6.6179895,-3.2907703,-3.2909925,-0.0002222
65,0.04041145,-0.0033682808,"('insecure', 'secure')",-0.6267756,-0.56851625,-0.2931821,-0.2859423,0.0072398
66,-0.9555635,-1.0037955,"('inactive', 'active')",0.760864,0.75474966,-0.0973497,-0.1245229,-0.0271732
67,0.26453835,0.3080411,"('doubtful', 'determined')",-0.3799769,-0.29836807,-0.0577193,0.0048365,0.0625558
68,-0.3469332,-0.3828622,"('dependent', 'independent')",-0.34782967,-0.3478893,-0.3473814,-0.3653758,-0.0179944
69,1.0298157,0.9885814,"('lazy', 'industrious')",-0.3080544,-0.2820175,0.3608806,0.353282,-0.0075986
70,-0.5235666,-0.3873868,"('lethargic', 'energetic')",0.3537185,0.4233887,-0.0849241,0.0180009,0.102925
71,-0.6167275,-0.6757632,"('diffident', 'self-confident')",0.70143414,0.67925775,0.0423533,0.0017473,-0.040606
72,-1.1298057,-1.0653001,"('unambitious', 'ambitious')",-0.8913435,-0.8411721,-1.0105746,-0.9532361,0.0573385
73,0.8768781,0.8095065,"('helpless', 'self-reliant')",-2.6757605,-2.7711613,-0.8994412,-0.9808275,-0.0813863
74,-0.40115488,-0.3636342,"('undedicated', 'dedicated')",0.14247301,-0.0029876493,-0.1293409,-0.1833109,-0.05397
75,-0.025321536,-0.025402907,"('meek', 'impulsive')",-0.21158406,-0.16777149,-0.1184528,-0.0965872,0.0218656
76,0.05075058,0.16020703,"('anxious', 'daring')",0.049673866,0.16132748,0.0502122,0.1607673,0.1105551
77,-1.0124546,-0.95107114,"('unmotivated', 'motivated')",-1.1888012,-0.9812529,-1.1006279,-0.966162,0.1344659
78,-0.96130055,-0.85201555,"('nonresilient', 'resilient')",0.16977838,0.23712514,-0.3957611,-0.3074452,0.0883159
79,-0.9601255,-1.0350262,"('wavering', 'unwavering')",0.09258665,0.09592637,-0.4337694,-0.4695499,-0.0357805
80,0.22715521,0.22532119,"('dominated', 'dominating')",-1.512331,-1.3797247,-0.6425879,-0.5772018,0.0653861
81,0.16306312,0.1710899,"('submissive', 'aggressive')",-0.9049628,-0.73572916,-0.3709498,-0.2823196,0.0886302
82,-0.4469838,-0.4332168,"('poor', 'rich')",5.819953,5.9327135,2.6864846,2.7497482,0.0632636
83,-0.44139087,-0.4048933,"('powerless', 'powerful')",-0.8998952,-0.92771,-0.670643,-0.6663017,0.0043413
84,0.10391989,-0.008524314,"('inferior', 'superior')",1.2386312,1.1734377,0.6712756,0.5824567,-0.0888189
85,0.15907839,0.07210076,"('insignificant', 'prestigious')",1.394928,1.3056971,0.7770032,0.6888989,-0.0881043
86,-1.3206686,-1.3934896,"('uninfluential', 'influential')",-0.058226664,-0.17658202,-0.6894476,-0.7850358,-0.0955882
87,0.092518434,-0.05085478,"('unsuccessful', 'successful')",0.8024282,0.8907832,0.4474733,0.4199642,-0.0275091
88,-0.13576372,-0.2926837,"('low', 'eminent')",0.2585044,0.2385528,0.0613703,-0.0270654,-0.0884357
