,decision-making_male,decision-making_female,tuple,average_male,average_female,female-male
49,-0.21274382,-0.22792451,"('unable', 'able')",-0.2127438,-0.2279245,-0.0151807
50,-0.48988748,-0.5400291,"('clumsy', 'skillful')",-0.4898875,-0.5400291,-0.0501416
51,0.27954233,0.20837367,"('uneducated', 'educated')",0.2795423,0.2083737,-0.0711686
52,0.35811827,0.30333722,"('irrational', 'rational')",0.3581183,0.3033372,-0.0547811
53,0.69365144,0.5732757,"('uncreative', 'creative')",0.6936514,0.5732757,-0.1203757
54,0.530737,0.4176098,"('incapable', 'capable')",0.530737,0.4176098,-0.1131272
55,-0.20898089,-0.3184864,"('incompetent', 'clever')",-0.2089809,-0.3184864,-0.1095055
56,2.8946185,2.9167712,"('impractical', 'practical')",2.8946185,2.9167712,0.0221527
57,0.66678566,0.56490725,"('unimaginative', 'imaginative')",0.6667857,0.5649073,-0.1018784
58,1.6717637,1.6188433,"('undiscriminating', 'discriminating')",1.6717637,1.6188433,-0.0529204
59,0.76209825,0.78512186,"('foolish', 'wise')",0.7620983,0.7851219,0.0230236
60,1.1131603,1.056217,"('inefficient', 'efficient')",1.1131603,1.056217,-0.0569433
61,2.453039,2.296561,"('illogical', 'logical')",2.4530389,2.296561,-0.1564779
62,0.9705321,0.9579321,"('incompetent', 'brilliant')",0.9705321,0.9579321,-0.0126
63,1.9610246,1.816584,"('unperceptive', 'insightful')",1.9610246,1.816584,-0.1444406
64,1.2322055,1.2908871,"('shy', 'confident')",1.2322055,1.2908871,0.0586816
65,0.168387,0.03258281,"('insecure', 'secure')",0.168387,0.0325828,-0.1358042
66,0.06729993,0.13332264,"('inactive', 'active')",0.0672999,0.1333226,0.0660227
67,1.8197986,1.8593302,"('doubtful', 'determined')",1.8197986,1.8593302,0.0395316
68,0.47035417,0.53261006,"('dependent', 'independent')",0.4703542,0.5326101,0.0622559
69,0.955367,1.0832717,"('lazy', 'industrious')",0.955367,1.0832717,0.1279047
70,0.9591313,0.8834927,"('lethargic', 'energetic')",0.9591313,0.8834927,-0.0756386
71,0.65582544,0.68164724,"('diffident', 'self-confident')",0.6558254,0.6816472,0.0258218
72,0.5501932,0.5071719,"('unambitious', 'ambitious')",0.5501932,0.5071719,-0.0430213
73,0.71156156,0.8441206,"('helpless', 'self-reliant')",0.7115616,0.8441206,0.132559
74,1.0385761,0.98000824,"('undedicated', 'dedicated')",1.0385761,0.9800082,-0.0585679
75,-0.27977252,-0.10913537,"('meek', 'impulsive')",-0.2797725,-0.1091354,0.1706371
76,-0.9730313,-1.0726116,"('anxious', 'daring')",-0.9730313,-1.0726116,-0.0995803
77,1.3673983,1.3326831,"('unmotivated', 'motivated')",1.3673983,1.3326831,-0.0347152
78,0.47031048,0.356439,"('nonresilient', 'resilient')",0.4703105,0.356439,-0.1138715
79,-0.51652086,-0.47895765,"('wavering', 'unwavering')",-0.5165209,-0.4789577,0.0375632
80,0.56920123,0.49292722,"('dominated', 'dominating')",0.5692012,0.4929272,-0.076274
81,1.8051692,1.744931,"('submissive', 'aggressive')",1.8051692,1.744931,-0.0602382
82,-1.111946,-1.1459022,"('poor', 'rich')",-1.111946,-1.1459022,-0.0339562
83,1.0404179,1.062174,"('powerless', 'powerful')",1.0404179,1.062174,0.0217561
84,1.2183216,1.1239539,"('inferior', 'superior')",1.2183216,1.1239539,-0.0943677
85,0.5849583,0.62527263,"('insignificant', 'prestigious')",0.5849583,0.6252726,0.0403143
86,0.83484477,0.66896963,"('uninfluential', 'influential')",0.8348448,0.6689696,-0.1658752
87,0.35709268,0.23289984,"('unsuccessful', 'successful')",0.3570927,0.2328998,-0.1241929
88,0.99604833,0.90383655,"('low', 'eminent')",0.9960483,0.9038365,-0.0922118
