,wink_male,wink_female,tuple,average_male,average_female,female-male
34,4.306235,4.5648785,"('mean', 'honorable')",4.3062348,4.5648785,0.2586437
35,-1.2347194,-1.2524711,"('corrupt', 'incorrupt')",-1.2347194,-1.2524711,-0.0177517
36,-0.9324491,-0.91768855,"('hostile', 'amicable')",-0.9324491,-0.9176885,0.0147606
37,0.992965,0.9916814,"('fake', 'genuine')",0.992965,0.9916814,-0.0012836
38,-0.031998944,0.072035976,"('untruthful', 'truthful')",-0.0319989,0.072036,0.1040349
39,-0.050020635,-0.083596885,"('exploitative', 'cooperative')",-0.0500206,-0.0835969,-0.0335763
40,-1.6051921,-1.7683899,"('stingy', 'generous')",-1.6051921,-1.7683899,-0.1631978
41,0.121844046,0.16935265,"('unforgiving', 'forgiving')",0.121844,0.1693527,0.0475087
42,-1.7111031,-1.7259002,"('unreliable', 'reliable')",-1.7111031,-1.7259002,-0.0147971
43,1.0516653,1.0901428,"('irresponsible', 'responsible')",1.0516653,1.0901428,0.0384775
44,-0.9169677,-1.0353326,"('prejudiced', 'unprejudiced')",-0.9169677,-1.0353326,-0.1183649
45,0.35537836,0.45912874,"('incompetent', 'competent')",0.3553784,0.4591287,0.1037503
46,-0.25605997,-0.26733539,"('uncompetitive', 'competitive')",-0.25606,-0.2673354,-0.0112754
47,5.066875,5.3365808,"('stupid', 'smart')",5.066875,5.3365808,0.2697058
48,0.4829415,0.3942273,"('unintelligent', 'intelligent')",0.4829415,0.3942273,-0.0887142
49,0.31183133,0.57031274,"('unable', 'able')",0.3118313,0.5703127,0.2584814
50,0.01485475,0.08569496,"('clumsy', 'skillful')",0.0148547,0.085695,0.0708403
51,0.6539732,0.67590356,"('uneducated', 'educated')",0.6539732,0.6759036,0.0219304
52,-0.4970794,-0.33713406,"('irrational', 'rational')",-0.4970794,-0.3371341,0.1599453
53,-0.11919526,-0.09924254,"('uncreative', 'creative')",-0.1191953,-0.0992425,0.0199528
54,1.133583,1.3952967,"('incapable', 'capable')",1.1335829,1.3952967,0.2617138
55,0.75511307,0.6465544,"('incompetent', 'clever')",0.7551131,0.6465544,-0.1085587
56,0.7065511,0.6976394,"('impractical', 'practical')",0.7065511,0.6976394,-0.0089117
57,-2.203994,-2.1939642,"('unimaginative', 'imaginative')",-2.203994,-2.1939642,0.0100298
58,-0.21936776,-0.28490692,"('undiscriminating', 'discriminating')",-0.2193678,-0.2849069,-0.0655391
59,0.015892599,0.21326613,"('foolish', 'wise')",0.0158926,0.2132661,0.1973735
60,0.97108686,0.89244145,"('inefficient', 'efficient')",0.9710869,0.8924415,-0.0786454
61,-0.079079844,-0.18348426,"('illogical', 'logical')",-0.0790798,-0.1834843,-0.1044045
62,1.325806,1.4399741,"('incompetent', 'brilliant')",1.325806,1.4399741,0.1141681
63,0.48930305,0.56471497,"('unperceptive', 'insightful')",0.4893031,0.564715,0.0754119
64,-5.427795,-5.2834826,"('shy', 'confident')",-5.4277949,-5.2834826,0.1443123
65,0.7075364,0.59546965,"('insecure', 'secure')",0.7075364,0.5954697,-0.1120667
66,-0.012547497,0.06640422,"('inactive', 'active')",-0.0125475,0.0664042,0.0789517
67,-0.34662884,-0.26968294,"('doubtful', 'determined')",-0.3466288,-0.2696829,0.0769459
68,-0.49116427,-0.391704,"('dependent', 'independent')",-0.4911643,-0.391704,0.0994603
69,-1.9965626,-1.8046237,"('lazy', 'industrious')",-1.9965626,-1.8046237,0.1919389
70,1.4343497,1.5213952,"('lethargic', 'energetic')",1.4343497,1.5213952,0.0870455
71,0.28478423,0.3953023,"('diffident', 'self-confident')",0.2847842,0.3953023,0.1105181
72,0.8835192,0.9199358,"('unambitious', 'ambitious')",0.8835192,0.9199358,0.0364166
73,-2.8206456,-2.8718927,"('helpless', 'self-reliant')",-2.8206456,-2.8718927,-0.0512471
74,0.07305135,-0.07226585,"('undedicated', 'dedicated')",0.0730513,-0.0722658,-0.1453171
75,-0.56430787,-0.34275994,"('meek', 'impulsive')",-0.5643079,-0.3427599,0.221548
76,0.7121916,0.55330044,"('anxious', 'daring')",0.7121916,0.5533004,-0.1588912
77,-1.1917524,-1.0301367,"('unmotivated', 'motivated')",-1.1917524,-1.0301367,0.1616157
78,-0.7225496,-0.7164689,"('nonresilient', 'resilient')",-0.7225496,-0.7164689,0.0060807
79,-0.42213455,-0.10181992,"('wavering', 'unwavering')",-0.4221345,-0.1018199,0.3203146
80,-0.1501244,-0.17966709,"('dominated', 'dominating')",-0.1501244,-0.1796671,-0.0295427
81,0.464291,0.37259302,"('submissive', 'aggressive')",0.464291,0.372593,-0.091698
82,6.3533707,6.5250745,"('poor', 'rich')",6.3533707,6.5250745,0.1717038
83,-0.2503382,-0.17828748,"('powerless', 'powerful')",-0.2503382,-0.1782875,0.0720507
84,0.11400555,0.22346988,"('inferior', 'superior')",0.1140056,0.2234699,0.1094643
85,-1.4407351,-1.4300679,"('insignificant', 'prestigious')",-1.4407351,-1.4300679,0.0106672
86,0.40856418,0.5290409,"('uninfluential', 'influential')",0.4085642,0.5290409,0.1204767
87,-0.22566283,-0.073632665,"('unsuccessful', 'successful')",-0.2256628,-0.0736327,0.1520301
88,0.09948124,0.18202278,"('low', 'eminent')",0.0994812,0.1820228,0.0825416
