,buffalo_male,buffalo_female,tuple,average_male,average_female,female-male
36,-0.45592847,-0.6250499,"('hostile', 'amicable')",-0.4559285,-0.6250499,-0.1691214
37,0.55733824,0.64083505,"('fake', 'genuine')",0.5573382,0.640835,0.0834968
38,-0.1965748,-0.2073369,"('untruthful', 'truthful')",-0.1965748,-0.2073369,-0.0107621
39,0.12409634,0.08265511,"('exploitative', 'cooperative')",0.1240963,0.0826551,-0.0414412
40,-1.4446299,-1.4350266,"('stingy', 'generous')",-1.4446299,-1.4350266,0.0096033
41,0.2781606,0.09759293,"('unforgiving', 'forgiving')",0.2781606,0.0975929,-0.1805677
42,-2.1670933,-2.0159829,"('unreliable', 'reliable')",-2.1670933,-2.0159829,0.1511104
43,1.1297427,1.2444609,"('irresponsible', 'responsible')",1.1297427,1.2444609,0.1147182
44,-1.3775694,-1.351905,"('prejudiced', 'unprejudiced')",-1.3775694,-1.351905,0.0256644
45,0.008735945,-0.017659761,"('incompetent', 'competent')",0.0087359,-0.0176598,-0.0263957
46,-0.84423715,-0.84474814,"('uncompetitive', 'competitive')",-0.8442371,-0.8447481,-0.000511
47,5.5629826,5.5966043,"('stupid', 'smart')",5.5629826,5.5966043,0.0336217
48,0.7089209,0.6602553,"('unintelligent', 'intelligent')",0.7089209,0.6602553,-0.0486656
49,-0.12916707,0.028956953,"('unable', 'able')",-0.1291671,0.028957,0.1581241
50,-0.3492702,-0.2783527,"('clumsy', 'skillful')",-0.3492702,-0.2783527,0.0709175
51,0.50675046,0.48997092,"('uneducated', 'educated')",0.5067505,0.4899709,-0.0167796
52,-0.10266881,-0.18318924,"('irrational', 'rational')",-0.1026688,-0.1831892,-0.0805204
53,0.48404875,0.51956385,"('uncreative', 'creative')",0.4840488,0.5195639,0.0355151
54,1.1226363,1.2221855,"('incapable', 'capable')",1.1226363,1.2221855,0.0995492
55,0.4861955,0.5492825,"('incompetent', 'clever')",0.4861955,0.5492825,0.063087
56,0.64153093,0.6351076,"('impractical', 'practical')",0.6415309,0.6351076,-0.0064233
57,-2.6049528,-2.557338,"('unimaginative', 'imaginative')",-2.6049528,-2.557338,0.0476148
58,-0.334489,-0.22060563,"('undiscriminating', 'discriminating')",-0.334489,-0.2206056,0.1138834
59,0.18992071,0.2783425,"('foolish', 'wise')",0.1899207,0.2783425,0.0884218
60,0.16295338,0.32616672,"('inefficient', 'efficient')",0.1629534,0.3261667,0.1632133
61,0.43253818,0.34627193,"('illogical', 'logical')",0.4325382,0.3462719,-0.0862663
62,0.9172606,1.0482333,"('incompetent', 'brilliant')",0.9172606,1.0482333,0.1309727
63,0.7516497,0.7426602,"('unperceptive', 'insightful')",0.7516497,0.7426602,-0.0089895
64,-6.411466,-6.291528,"('shy', 'confident')",-6.4114661,-6.2915282,0.1199379
65,0.28649366,0.40888706,"('insecure', 'secure')",0.2864937,0.4088871,0.1223934
66,0.31634626,0.23521324,"('inactive', 'active')",0.3163463,0.2352132,-0.0811331
67,-0.30124244,-0.3452043,"('doubtful', 'determined')",-0.3012424,-0.3452043,-0.0439619
68,-0.74346244,-0.6246187,"('dependent', 'independent')",-0.7434624,-0.6246187,0.1188437
69,-1.7493539,-1.7649597,"('lazy', 'industrious')",-1.7493539,-1.7649597,-0.0156058
70,1.3592669,1.3860962,"('lethargic', 'energetic')",1.3592669,1.3860962,0.0268293
71,0.69752955,0.74617183,"('diffident', 'self-confident')",0.6975296,0.7461718,0.0486422
72,1.0221562,1.1308684,"('unambitious', 'ambitious')",1.0221562,1.1308684,0.1087122
73,-3.385938,-3.0999691,"('helpless', 'self-reliant')",-3.3859379,-3.0999691,0.2859688
74,0.32345057,0.20443697,"('undedicated', 'dedicated')",0.3234506,0.204437,-0.1190136
75,-0.6179457,-0.5007346,"('meek', 'impulsive')",-0.6179457,-0.5007346,0.1172111
76,0.817994,0.89641076,"('anxious', 'daring')",0.817994,0.8964108,0.0784168
77,-1.0556525,-1.0128927,"('unmotivated', 'motivated')",-1.0556525,-1.0128927,0.0427598
78,-0.524717,-0.56867725,"('nonresilient', 'resilient')",-0.524717,-0.5686772,-0.0439602
79,-0.12902097,-0.14947,"('wavering', 'unwavering')",-0.129021,-0.14947,-0.020449
80,0.023520965,-0.09007028,"('dominated', 'dominating')",0.023521,-0.0900703,-0.1135913
81,0.14286792,0.19406345,"('submissive', 'aggressive')",0.1428679,0.1940635,0.0511956
82,6.3727493,6.5070605,"('poor', 'rich')",6.3727493,6.5070605,0.1343112
83,-0.40530014,-0.45784009,"('powerless', 'powerful')",-0.4053001,-0.4578401,-0.05254
84,0.29107207,0.35321736,"('inferior', 'superior')",0.2910721,0.3532174,0.0621453
85,-0.75007,-0.7291911,"('insignificant', 'prestigious')",-0.75007,-0.7291911,0.0208789
86,0.513865,0.40401307,"('uninfluential', 'influential')",0.513865,0.4040131,-0.1098519
87,0.23539203,0.3060311,"('unsuccessful', 'successful')",0.235392,0.3060311,0.0706391
88,0.048697364,0.056100506,"('low', 'eminent')",0.0486974,0.0561005,0.0074031
