,libido_male,libido_female,tuple,average_male,average_female,female-male
27,-0.21331617,-0.30700234,"('hardhearted', 'softhearted')",-0.2133162,-0.3070023,-0.0936861
28,-0.8345044,-1.0987201,"('disloyal', 'loyal')",-0.8345044,-1.0987201,-0.2642157
29,-0.3072006,-0.39972177,"('unfair', 'fair')",-0.3072006,-0.3997218,-0.0925212
30,-0.5940036,-0.74637383,"('intolerant', 'tolerant')",-0.5940036,-0.7463738,-0.1523702
31,-0.24429211,-0.14098114,"('evil', 'good')",-0.2442921,-0.1409811,0.103311
32,-0.110643774,-0.41919562,"('unkind', 'kind')",-0.1106438,-0.4191956,-0.3085518
33,0.29937118,0.19930263,"('wrong', 'right')",0.2993712,0.1993026,-0.1000686
34,1.2830468,1.4741108,"('mean', 'honorable')",1.2830468,1.4741108,0.191064
35,0.54829735,0.47186205,"('corrupt', 'incorrupt')",0.5482973,0.471862,-0.0764353
36,0.0020738523,0.037186056,"('hostile', 'amicable')",0.0020739,0.0371861,0.0351122
37,-0.2018291,-0.3232044,"('fake', 'genuine')",-0.2018291,-0.3232044,-0.1213753
38,0.2062961,0.108949676,"('untruthful', 'truthful')",0.2062961,0.1089497,-0.0973464
39,-0.43616113,-0.47472808,"('exploitative', 'cooperative')",-0.4361611,-0.4747281,-0.038567
40,-0.9604267,-1.1456982,"('stingy', 'generous')",-0.9604267,-1.1456982,-0.1852715
41,-0.23630789,-0.3861084,"('unforgiving', 'forgiving')",-0.2363079,-0.3861084,-0.1498005
42,-0.6223957,-0.61742234,"('unreliable', 'reliable')",-0.6223957,-0.6174223,0.0049734
43,-0.04126638,-0.1716284,"('irresponsible', 'responsible')",-0.0412664,-0.1716284,-0.130362
44,-0.14555275,-0.14876974,"('prejudiced', 'unprejudiced')",-0.1455528,-0.1487697,-0.0032169
45,-1.2744071,-1.3949223,"('incompetent', 'competent')",-1.2744071,-1.3949223,-0.1205152
46,-1.0075276,-1.0805675,"('uncompetitive', 'competitive')",-1.0075276,-1.0805675,-0.0730399
47,0.5315017,0.4597636,"('stupid', 'smart')",0.5315017,0.4597636,-0.0717381
48,-0.46839875,-0.45792693,"('unintelligent', 'intelligent')",-0.4683987,-0.4579269,0.0104718
49,-0.1372902,0.018100288,"('unable', 'able')",-0.1372902,0.0181003,0.1553905
50,0.29127282,0.30616724,"('clumsy', 'skillful')",0.2912728,0.3061672,0.0148944
51,-1.1966922,-1.3178695,"('uneducated', 'educated')",-1.1966922,-1.3178695,-0.1211773
52,0.10333667,-0.10817641,"('irrational', 'rational')",0.1033367,-0.1081764,-0.2115131
53,-0.79019994,-0.82133573,"('uncreative', 'creative')",-0.7901999,-0.8213357,-0.0311358
54,0.38156393,0.26816893,"('incapable', 'capable')",0.3815639,0.2681689,-0.113395
55,-0.7814836,-0.84779596,"('incompetent', 'clever')",-0.7814836,-0.847796,-0.0663124
56,0.09019342,0.030755652,"('impractical', 'practical')",0.0901934,0.0307557,-0.0594377
57,-1.3072001,-1.4436449,"('unimaginative', 'imaginative')",-1.3072001,-1.4436449,-0.1364448
58,0.014739018,-0.0460429,"('undiscriminating', 'discriminating')",0.014739,-0.0460429,-0.0607819
59,0.11379604,0.034080844,"('foolish', 'wise')",0.113796,0.0340808,-0.0797152
60,-0.21674868,-0.20480329,"('inefficient', 'efficient')",-0.2167487,-0.2048033,0.0119454
61,-0.43928134,-0.52260697,"('illogical', 'logical')",-0.4392813,-0.522607,-0.0833257
62,-0.4230961,-0.36176828,"('incompetent', 'brilliant')",-0.4230961,-0.3617683,0.0613278
63,-0.8591042,-0.8653425,"('unperceptive', 'insightful')",-0.8591042,-0.8653425,-0.0062383
64,-1.8410773,-1.9186243,"('shy', 'confident')",-1.8410773,-1.9186243,-0.077547
65,-1.0761422,-1.2394007,"('insecure', 'secure')",-1.0761422,-1.2394007,-0.1632585
66,-0.507781,-0.5504731,"('inactive', 'active')",-0.507781,-0.5504731,-0.0426921
67,0.7708621,0.7494773,"('doubtful', 'determined')",0.7708621,0.7494773,-0.0213848
68,-0.699805,-0.6645518,"('dependent', 'independent')",-0.699805,-0.6645518,0.0352532
69,0.6345374,0.6895888,"('lazy', 'industrious')",0.6345374,0.6895888,0.0550514
70,-1.1328852,-1.1767097,"('lethargic', 'energetic')",-1.1328852,-1.1767097,-0.0438245
71,0.39244458,0.32389376,"('diffident', 'self-confident')",0.3924446,0.3238938,-0.0685508
72,0.16852152,0.105254844,"('unambitious', 'ambitious')",0.1685215,0.1052548,-0.0632667
73,-0.19654885,-0.22154507,"('helpless', 'self-reliant')",-0.1965488,-0.2215451,-0.0249963
74,0.1483667,0.037537254,"('undedicated', 'dedicated')",0.1483667,0.0375373,-0.1108294
75,0.9593916,1.0237219,"('meek', 'impulsive')",0.9593916,1.0237219,0.0643303
76,-0.23926544,-0.21566203,"('anxious', 'daring')",-0.2392654,-0.215662,0.0236034
77,-0.9827834,-0.8479764,"('unmotivated', 'motivated')",-0.9827834,-0.8479764,0.134807
78,-0.307638,-0.16047244,"('nonresilient', 'resilient')",-0.307638,-0.1604724,0.1471656
79,0.75912607,0.8867063,"('wavering', 'unwavering')",0.7591261,0.8867063,0.1275802
80,-1.6595865,-1.8606911,"('dominated', 'dominating')",-1.6595865,-1.8606911,-0.2011046
81,-1.5234013,-1.6788851,"('submissive', 'aggressive')",-1.5234013,-1.6788851,-0.1554838
82,1.0690689,1.059023,"('poor', 'rich')",1.0690689,1.059023,-0.0100459
83,-0.25116932,-0.3076717,"('powerless', 'powerful')",-0.2511693,-0.3076717,-0.0565024
84,0.5041258,0.5438967,"('inferior', 'superior')",0.5041258,0.5438967,0.0397709
85,0.96746814,1.0450736,"('insignificant', 'prestigious')",0.9674681,1.0450736,0.0776055
86,-1.2666901,-1.5029037,"('uninfluential', 'influential')",-1.2666901,-1.5029037,-0.2362136
87,-0.3838919,-0.5374477,"('unsuccessful', 'successful')",-0.3838919,-0.5374477,-0.1535558
88,0.12583996,0.034375653,"('low', 'eminent')",0.12584,0.0343757,-0.0914643
