,te_male,te_female,tuple,connectivity_male,connectivity_female,ltd_male,ltd_female,average_male,average_female,female-male
14,1.5172467,1.6172285,"('antisocial', 'social')",1.7791282,1.6892927,0.11373473,0.2599555,1.1367032,1.1888255,0.0521223
15,0.8249416,0.6641828,"('boring', 'funny')",0.48119307,0.41918194,0.7567735,0.6816829,0.6876361,0.5883492,-0.0992869
16,-0.5630309,-0.6475586,"('unpopular', 'popular')",0.08580816,0.12453166,0.4790211,0.45726758,0.0005995,-0.0219198,-0.0225193
17,-1.087071,-1.0166535,"('nasty', 'nice')",-0.32328793,-0.23307854,0.042911004,0.06522976,-0.455816,-0.3948341,0.0609819
18,-0.15756975,-0.10746664,"('disagreeable', 'welcoming')",-0.20163295,-0.16921057,-0.7446763,-0.8254807,-0.3679597,-0.3673859,0.0005738
19,-0.23346293,-0.22989254,"('inhospitable', 'hospitable')",-1.2076571,-1.2313572,-0.48142365,-0.54823565,-0.6408479,-0.6698284,-0.0289805
20,-0.06284103,0.022686768,"('rough', 'thoughtful')",-0.07213464,-0.018362675,0.850724,0.905667,0.2385828,0.3033304,0.0647476
21,1.2899922,1.4438286,"('immoral', 'moral')",0.24831478,0.22261685,-0.45398828,-0.38129732,0.3614395,0.4283827,0.0669432
22,0.30340877,0.485888,"('untrustworthy', 'trustworthy')",0.9963539,0.8762163,0.02294559,0.06950946,0.4409028,0.4772046,0.0363018
23,0.72033954,0.7764264,"('insincere', 'sincere')",0.9998842,0.9555288,4.6283336,4.535223,2.1161858,2.0890594,-0.0271264
24,0.99453425,1.0028524,"('dishonest', 'honest')",0.78395236,0.7457954,0.6561663,0.6774768,0.8115509,0.8087083,-0.0028426
25,-0.73919636,-0.9347211,"('egoistic', 'altruistic')",0.28963092,0.31139433,0.640183,0.5162444,0.0635392,-0.0356941,-0.0992333
26,0.7998738,0.71168625,"('hardhearted', 'benevolent')",0.28020895,0.27068788,2.0693045,2.075238,1.0497958,1.0192041,-0.0305917
27,-0.7843666,-0.78624356,"('hardhearted', 'softhearted')",0.57996386,0.51737446,0.5344772,0.44463506,0.1100248,0.0585887,-0.0514361
28,-0.28541967,-0.3515279,"('disloyal', 'loyal')",0.57352823,0.49868152,0.54357463,0.4407544,0.2772277,0.1959693,-0.0812584
29,0.32448927,0.30858546,"('unfair', 'fair')",-0.1557774,-0.2640343,-0.93705744,-1.0013461,-0.2561152,-0.3189317,-0.0628165
30,1.0383376,1.0530674,"('intolerant', 'tolerant')",2.3587182,2.2728164,1.5017028,1.489275,1.6329195,1.6050529,-0.0278666
31,-1.3016164,-1.262672,"('evil', 'good')",-1.3690603,-1.2534325,-0.4935013,-0.5482877,-1.054726,-1.021464,0.033262
32,0.793586,0.76044905,"('unkind', 'kind')",1.0362346,1.0039967,1.0498748,0.9572504,0.9598985,0.907232,-0.0526665
33,0.24319856,0.17510425,"('wrong', 'right')",0.9760518,0.8890719,-0.19548313,-0.2563518,0.3412557,0.2692748,-0.0719809
34,0.075654626,0.14838026,"('mean', 'honorable')",0.48715758,0.5081589,4.803887,4.8230414,1.7888997,1.826527,0.0376273
35,-1.3104638,-1.5161122,"('corrupt', 'incorrupt')",-1.6521285,-1.7189571,-0.24466483,-0.45831075,-1.0690857,-1.2311267,-0.162041
36,-1.0675017,-1.198916,"('hostile', 'amicable')",-0.5806269,-0.6314786,0.3964091,0.14444542,-0.4172398,-0.561983,-0.1447432
37,-0.4502502,-0.39618573,"('fake', 'genuine')",0.117238864,0.003560461,0.061206937,0.089099646,-0.0906015,-0.1011752,-0.0105737
38,-0.11415298,-0.13478255,"('untruthful', 'truthful')",0.322678,0.2674375,0.95316106,0.9554139,0.3872287,0.3626896,-0.0245391
39,1.7502811,1.8355654,"('exploitative', 'cooperative')",1.5248275,1.5669477,0.42608714,0.47565478,1.2337319,1.2927226,0.0589907
40,0.013663307,0.08343134,"('stingy', 'generous')",0.4513013,0.44301724,-1.8157328,-1.8104713,-0.4502561,-0.4280076,0.0222485
41,-0.21622558,-0.113037884,"('unforgiving', 'forgiving')",-0.20981285,-0.25295502,0.4834057,0.45067734,0.0191224,0.0282281,0.0091057
42,0.7440153,0.86319596,"('unreliable', 'reliable')",1.0712461,1.0153812,-1.9219584,-1.7397803,-0.0355657,0.0462656,0.0818313
43,1.557148,1.6815008,"('irresponsible', 'responsible')",1.2242225,1.1664026,1.1881683,1.2485666,1.3231796,1.36549,0.0423104
44,0.13470429,0.19504502,"('prejudiced', 'unprejudiced')",0.081534185,0.110630825,-1.3105947,-1.2645853,-0.3647854,-0.3196365,0.0451489
45,0.33820674,0.60976475,"('incompetent', 'competent')",0.8646383,0.88681227,0.5101677,0.61799234,0.5710043,0.7048565,0.1338522
46,0.12368884,0.3540635,"('uncompetitive', 'competitive')",1.3896774,1.3593175,0.27800828,0.36517113,0.5971248,0.6928507,0.0957259
47,0.6881762,0.73168314,"('stupid', 'smart')",0.3763533,0.42009413,4.745602,4.765716,1.9367105,1.9724978,0.0357873
48,0.051671587,0.0076644234,"('unintelligent', 'intelligent')",0.689082,0.6711959,0.40394038,0.432685,0.3815647,0.3705151,-0.0110496
49,-0.4088936,-0.31778815,"('unable', 'able')",-0.6951846,-0.66038,-0.3461004,-0.2774964,-0.4833929,-0.4185549,0.064838
50,0.12700325,0.14104287,"('clumsy', 'skillful')",0.68021744,0.66381,-0.4106989,-0.41458476,0.1321739,0.1300894,-0.0020845
51,0.55266905,0.54128104,"('uneducated', 'educated')",-0.077742524,-0.22870627,-0.28301448,-0.3090718,0.0639707,0.0011677,-0.062803
52,0.43360847,0.17437884,"('irrational', 'rational')",0.15197508,0.13885158,-0.6154024,-0.8329608,-0.0099396,-0.1732434,-0.1633038
53,0.2337636,0.09300913,"('uncreative', 'creative')",-0.6427956,-0.68967426,0.16888674,0.05183041,-0.0800484,-0.1816116,-0.1015632
54,-0.1369839,-0.2543101,"('incapable', 'capable')",0.08519996,-0.033545546,0.7889924,0.740936,0.2457362,0.1510268,-0.0947094
55,0.1463776,0.39172673,"('incompetent', 'clever')",1.018048,0.9690089,0.5949114,0.7838629,0.5864456,0.7148662,0.1284206
56,1.4331381,1.5268637,"('impractical', 'practical')",1.2679157,1.1886688,0.71394503,0.7843363,1.138333,1.166623,0.02829
57,0.17905249,0.19461945,"('unimaginative', 'imaginative')",0.15457693,0.112656265,-0.83093876,-0.7887919,-0.1657698,-0.1605054,0.0052644
58,-0.44950756,-0.35773414,"('undiscriminating', 'discriminating')",0.5289408,0.48006478,0.2569732,0.31835064,0.1121355,0.1468938,0.0347583
59,1.1098117,1.0455046,"('foolish', 'wise')",-0.12211107,-0.06204092,0.2913917,0.2544264,0.4263641,0.41263,-0.0137341
60,1.6277484,1.8050833,"('inefficient', 'efficient')",2.3016825,2.3288133,0.28437185,0.48690203,1.4046009,1.5402664,0.1356655
61,1.9768585,1.8452095,"('illogical', 'logical')",2.1187654,1.9669672,0.20675288,0.072194025,1.4341256,1.2947903,-0.1393353
62,0.9643511,1.2021676,"('incompetent', 'brilliant')",1.7691438,1.8068653,0.52155447,0.6672839,1.0850165,1.2254389,0.1404224
63,-0.23370656,-0.09773157,"('unperceptive', 'insightful')",0.937093,0.92018056,1.0565505,1.151788,0.5866456,0.658079,0.0714334
64,0.791459,0.80379885,"('shy', 'confident')",1.2228096,1.1803392,-4.4918456,-4.40795,-0.825859,-0.8079373,0.0179217
65,0.72938526,0.7989489,"('insecure', 'secure')",1.3562524,1.3546293,0.4065761,0.5562892,0.8307379,0.9032892,0.0725513
66,-0.9296674,-1.0477824,"('inactive', 'active')",-0.690707,-0.79171586,0.926821,0.8287648,-0.2311845,-0.3369112,-0.1057267
67,0.07372379,0.10129302,"('doubtful', 'determined')",0.57790107,0.5633333,-0.378318,-0.3350236,0.0911023,0.1098676,0.0187653
68,-0.15002422,-0.15446886,"('dependent', 'independent')",-0.5207169,-0.6693399,-0.6846503,-0.6982705,-0.4517972,-0.5073597,-0.0555625
69,-0.28853735,-0.387395,"('lazy', 'industrious')",0.46534473,0.47720736,0.16932005,0.08599016,0.1153758,0.0586008,-0.056775
70,0.9900521,1.2044096,"('lethargic', 'energetic')",2.0258014,1.9764174,1.2144415,1.3673561,1.4100984,1.5160611,0.1059627
71,1.5767317,1.5852301,"('diffident', 'self-confident')",2.0517254,1.9797176,0.4838183,0.43994373,1.3707584,1.3349638,-0.0357946
72,0.82525295,0.872124,"('unambitious', 'ambitious')",-0.55342263,-0.54957134,-0.13560492,-0.063371524,0.0454085,0.0863937,0.0409852
73,1.0654447,1.0690386,"('helpless', 'self-reliant')",0.41410917,0.39518028,-2.2809224,-2.2091975,-0.2671228,-0.2483262,0.0187966
74,0.7134222,0.89492327,"('undedicated', 'dedicated')",0.798553,0.74184054,0.35133666,0.38786724,0.6211039,0.674877,0.0537731
75,-0.68778193,-0.68724823,"('meek', 'impulsive')",0.053798184,0.06503954,-0.20282403,-0.18818024,-0.2789359,-0.2701296,0.0088063
76,0.4746264,0.615757,"('anxious', 'daring')",0.79813194,0.81609184,0.14924796,0.28088176,0.4740021,0.5709102,0.0969081
77,-0.2324552,-0.09950599,"('unmotivated', 'motivated')",0.73180896,0.7075167,-0.823902,-0.7522552,-0.1081827,-0.0480815,0.0601012
78,-1.0438691,-0.9000356,"('nonresilient', 'resilient')",0.0070329197,0.018138725,-0.005551668,0.048295684,-0.3474627,-0.2778671,0.0695956
79,-0.089407474,-0.19367366,"('wavering', 'unwavering')",-1.0686852,-1.1054493,0.029236697,-0.11060938,-0.3762853,-0.4699108,-0.0936255
80,0.44613284,0.56629276,"('dominated', 'dominating')",0.578202,0.41777554,-0.6165248,-0.48054028,0.1359367,0.1678427,0.031906
81,0.74102277,0.706916,"('submissive', 'aggressive')",1.2902348,1.2031219,-0.41327065,-0.19249056,0.539329,0.5725158,0.0331868
82,0.5175516,0.50612456,"('poor', 'rich')",0.7666447,0.75931937,4.846631,4.8410873,2.0436091,2.0355104,-0.0080987
83,-0.1706087,-0.16136551,"('powerless', 'powerful')",-0.12672755,-0.14277951,-1.2893481,-1.286096,-0.5288948,-0.5300803,-0.0011855
84,0.38097486,0.2984148,"('inferior', 'superior')",0.16947012,0.16797931,0.4337778,0.35266808,0.3280743,0.2730207,-0.0550536
85,-0.4135662,-0.55265504,"('insignificant', 'prestigious')",-0.5574173,-0.58868444,0.19828442,0.0013540462,-0.2575664,-0.3799951,-0.1224287
86,-0.13829435,-0.08578807,"('uninfluential', 'influential')",0.2533471,0.17883441,0.12606132,0.16298763,0.0803714,0.0853447,0.0049733
87,0.21498147,0.19532919,"('unsuccessful', 'successful')",0.9042488,0.8169693,0.7688299,0.8627291,0.6293534,0.6250092,-0.0043442
88,0.21365942,0.035469726,"('low', 'eminent')",1.3544972,1.2487539,0.8175392,0.62853324,0.795232,0.6375856,-0.1576464
