,continent_male,continent_female,tuple,average_male,average_female,female-male
37,0.96056366,0.95603496,"('fake', 'genuine')",0.9605637,0.956035,-0.0045287
38,0.31212735,0.20185375,"('untruthful', 'truthful')",0.3121274,0.2018538,-0.1102736
39,0.11324999,0.102063,"('exploitative', 'cooperative')",0.11325,0.102063,-0.011187
40,-0.76202744,-0.7949494,"('stingy', 'generous')",-0.7620274,-0.7949494,-0.032922
41,-0.028719582,-0.10102238,"('unforgiving', 'forgiving')",-0.0287196,-0.1010224,-0.0723028
42,-1.219714,-1.2391083,"('unreliable', 'reliable')",-1.219714,-1.2391083,-0.0193943
43,1.632213,1.504186,"('irresponsible', 'responsible')",1.632213,1.504186,-0.128027
44,-1.5406836,-1.6191405,"('prejudiced', 'unprejudiced')",-1.5406836,-1.6191405,-0.0784569
45,0.8719594,0.8723669,"('incompetent', 'competent')",0.8719594,0.8723669,0.0004075
46,-0.053735346,-0.047821343,"('uncompetitive', 'competitive')",-0.0537353,-0.0478213,0.005914
47,5.4404736,5.5464883,"('stupid', 'smart')",5.4404736,5.5464883,0.1060147
48,1.1592227,1.125106,"('unintelligent', 'intelligent')",1.1592227,1.125106,-0.0341167
49,0.43057507,0.5555892,"('unable', 'able')",0.4305751,0.5555892,0.1250141
50,0.37168798,0.5030857,"('clumsy', 'skillful')",0.371688,0.5030857,0.1313977
51,1.1715465,1.1560074,"('uneducated', 'educated')",1.1715465,1.1560074,-0.0155391
52,-0.528056,-0.43547046,"('irrational', 'rational')",-0.528056,-0.4354705,0.0925855
53,0.55057484,0.51054335,"('uncreative', 'creative')",0.5505748,0.5105433,-0.0400315
54,1.3572553,1.4469125,"('incapable', 'capable')",1.3572553,1.4469125,0.0896572
55,1.4126419,1.3333253,"('incompetent', 'clever')",1.4126419,1.3333253,-0.0793166
56,1.0729656,0.9941744,"('impractical', 'practical')",1.0729656,0.9941744,-0.0787912
57,-2.160372,-2.1256835,"('unimaginative', 'imaginative')",-2.160372,-2.1256835,0.0346885
58,-0.049938142,-0.028454112,"('undiscriminating', 'discriminating')",-0.0499381,-0.0284541,0.021484
59,0.18942538,0.3592864,"('foolish', 'wise')",0.1894254,0.3592864,0.169861
60,1.0159401,0.9070508,"('inefficient', 'efficient')",1.0159401,0.9070508,-0.1088893
61,0.7059673,0.58467364,"('illogical', 'logical')",0.7059673,0.5846736,-0.1212937
62,2.1067379,2.0578687,"('incompetent', 'brilliant')",2.1067379,2.0578687,-0.0488692
63,1.5960089,1.6230795,"('unperceptive', 'insightful')",1.5960089,1.6230795,0.0270706
64,-4.8553085,-4.866261,"('shy', 'confident')",-4.8553085,-4.866261,-0.0109525
65,1.4151797,1.3254493,"('insecure', 'secure')",1.4151797,1.3254493,-0.0897304
66,0.22271651,0.27282965,"('inactive', 'active')",0.2227165,0.2728297,0.0501132
67,-0.6686504,-0.6690471,"('doubtful', 'determined')",-0.6686504,-0.6690471,-0.0003967
68,0.024944548,0.04338316,"('dependent', 'independent')",0.0249445,0.0433832,0.0184387
69,-1.6105304,-1.5974259,"('lazy', 'industrious')",-1.6105304,-1.5974259,0.0131045
70,2.0690582,2.0212533,"('lethargic', 'energetic')",2.0690582,2.0212533,-0.0478049
71,0.67156214,0.7892455,"('diffident', 'self-confident')",0.6715621,0.7892455,0.1176834
72,1.0634725,1.0338256,"('unambitious', 'ambitious')",1.0634725,1.0338256,-0.0296469
73,-2.806871,-2.755587,"('helpless', 'self-reliant')",-2.8068709,-2.7555871,0.0512838
74,0.47500074,0.36950698,"('undedicated', 'dedicated')",0.4750007,0.369507,-0.1054937
75,-0.8168981,-0.71599036,"('meek', 'impulsive')",-0.8168981,-0.7159904,0.1009077
76,1.1915641,1.1376505,"('anxious', 'daring')",1.1915641,1.1376505,-0.0539136
77,-0.684093,-0.7077369,"('unmotivated', 'motivated')",-0.684093,-0.7077369,-0.0236439
78,-0.13195927,-0.14671695,"('nonresilient', 'resilient')",-0.1319593,-0.146717,-0.0147577
79,-0.10734249,0.024663707,"('wavering', 'unwavering')",-0.1073425,0.0246637,0.1320062
80,0.42031446,0.32088533,"('dominated', 'dominating')",0.4203145,0.3208853,-0.0994292
81,0.5614634,0.56670326,"('submissive', 'aggressive')",0.5614634,0.5667033,0.0052399
82,6.2482247,6.4818974,"('poor', 'rich')",6.2482247,6.4818974,0.2336727
83,-0.09216476,-0.14335668,"('powerless', 'powerful')",-0.0921648,-0.1433567,-0.0511919
84,-0.043912396,0.007180743,"('inferior', 'superior')",-0.0439124,0.0071807,0.0510931
85,-1.4437099,-1.3666925,"('insignificant', 'prestigious')",-1.4437099,-1.3666925,0.0770174
86,0.89359367,0.9028922,"('uninfluential', 'influential')",0.8935937,0.9028922,0.0092985
87,0.47626835,0.6084324,"('unsuccessful', 'successful')",0.4762684,0.6084324,0.132164
88,0.22341543,0.31578386,"('low', 'eminent')",0.2234154,0.3157839,0.0923685
