,weyerhaeuser_male,weyerhaeuser_female,tuple,co_male,co_female,average_male,average_female,female-male
78,-0.173156,-0.21954054,"('nonresilient', 'resilient')",-0.14624868,-0.13319907,-0.1597023,-0.1763698,-0.0166675
79,1.526028,1.5060256,"('wavering', 'unwavering')",-0.39147624,-0.40257165,0.5672759,0.5517269,-0.015549
80,-0.39658895,-0.37018564,"('dominated', 'dominating')",-0.78615,-0.74367934,-0.5913695,-0.5569325,0.034437
81,-1.7146895,-1.7063534,"('submissive', 'aggressive')",-1.1563858,-1.100535,-1.4355376,-1.4034443,0.0320933
82,-1.667939,-1.6670744,"('poor', 'rich')",5.585156,5.525993,1.9586085,1.9294592,-0.0291493
83,-0.1959543,-0.20592682,"('powerless', 'powerful')",-1.1238036,-1.1029943,-0.659879,-0.6544605,0.0054185
84,0.49560973,0.4591007,"('inferior', 'superior')",0.8070184,0.7695218,0.6513141,0.6143112,-0.0370029
85,2.1350667,2.1462836,"('insignificant', 'prestigious')",0.102821715,-0.01707919,1.1189443,1.0646023,-0.054342
86,-2.2225688,-2.3151848,"('uninfluential', 'influential')",-0.65564734,-0.7733643,-1.439108,-1.5442746,-0.1051666
87,-0.10640009,-0.13381876,"('unsuccessful', 'successful')",0.32633305,0.26136878,0.1099665,0.063775,-0.0461915
88,-0.7184865,-0.7393948,"('low', 'eminent')",-0.45165998,-0.5100208,-0.5850732,-0.6247078,-0.0396346
