,trick_male,trick_female,tuple,average_male,average_female,female-male
68,-0.29610425,-0.34515676,"('dependent', 'independent')",-0.2961043,-0.3451568,-0.0490525
69,-1.7519172,-1.7075528,"('lazy', 'industrious')",-1.7519172,-1.7075528,0.0443644
70,1.3715217,1.3454204,"('lethargic', 'energetic')",1.3715217,1.3454204,-0.0261013
71,0.52554995,0.5528963,"('diffident', 'self-confident')",0.5255499,0.5528963,0.0273464
72,0.8844128,0.9328917,"('unambitious', 'ambitious')",0.8844128,0.9328917,0.0484789
73,-2.901901,-2.9004014,"('helpless', 'self-reliant')",-2.901901,-2.9004014,0.0014996
74,0.00037876703,-0.06645216,"('undedicated', 'dedicated')",0.0003788,-0.0664522,-0.066831
75,-0.5530219,-0.38206336,"('meek', 'impulsive')",-0.5530219,-0.3820634,0.1709585
76,0.845815,0.769172,"('anxious', 'daring')",0.845815,0.769172,-0.076643
77,-0.93834394,-0.91227895,"('unmotivated', 'motivated')",-0.9383439,-0.912279,0.0260649
78,-0.40811357,-0.47861457,"('nonresilient', 'resilient')",-0.4081136,-0.4786146,-0.070501
79,-0.42413417,-0.2978995,"('wavering', 'unwavering')",-0.4241342,-0.2978995,0.1262347
80,-0.22675595,-0.24679768,"('dominated', 'dominating')",-0.2267559,-0.2467977,-0.0200418
81,0.33674517,0.32671943,"('submissive', 'aggressive')",0.3367452,0.3267194,-0.0100258
82,6.8759775,6.9887123,"('poor', 'rich')",6.8759775,6.9887123,0.1127348
83,-0.39143252,-0.33653417,"('powerless', 'powerful')",-0.3914325,-0.3365342,0.0548983
84,0.026365265,0.12687942,"('inferior', 'superior')",0.0263653,0.1268794,0.1005141
85,-1.374868,-1.3424728,"('insignificant', 'prestigious')",-1.374868,-1.3424728,0.0323952
86,0.44177896,0.491309,"('uninfluential', 'influential')",0.441779,0.491309,0.04953
87,-0.08560396,0.02356723,"('unsuccessful', 'successful')",-0.085604,0.0235672,0.1091712
88,0.14187285,0.19704323,"('low', 'eminent')",0.1418729,0.1970432,0.0551703
