,waveform_male,waveform_female,tuple,average_male,average_female,female-male
46,-0.5377078,-0.5517144,"('uncompetitive', 'competitive')",-0.5377078,-0.5517144,-0.0140066
47,2.2578702,2.3977165,"('stupid', 'smart')",2.2578702,2.3977165,0.1398463
48,1.2815069,1.3026569,"('unintelligent', 'intelligent')",1.2815069,1.3026569,0.02115
49,-0.050520796,0.047738343,"('unable', 'able')",-0.0505208,0.0477383,0.0982591
50,-0.3161145,-0.381112,"('clumsy', 'skillful')",-0.3161145,-0.381112,-0.0649975
51,-0.05474926,-0.15822202,"('uneducated', 'educated')",-0.0547493,-0.158222,-0.1034727
52,-0.2714578,-0.43477336,"('irrational', 'rational')",-0.2714578,-0.4347734,-0.1633156
53,-0.18206379,-0.19136673,"('uncreative', 'creative')",-0.1820638,-0.1913667,-0.0093029
54,-0.50825036,-0.46966898,"('incapable', 'capable')",-0.5082504,-0.469669,0.0385814
55,0.19747198,0.2530753,"('incompetent', 'clever')",0.197472,0.2530753,0.0556033
56,0.72232723,0.71853167,"('impractical', 'practical')",0.7223272,0.7185317,-0.0037955
57,-1.4471939,-1.4817258,"('unimaginative', 'imaginative')",-1.4471939,-1.4817258,-0.0345319
58,0.48869473,0.48133263,"('undiscriminating', 'discriminating')",0.4886947,0.4813326,-0.0073621
59,-0.3749497,-0.41267192,"('foolish', 'wise')",-0.3749497,-0.4126719,-0.0377222
60,0.72866595,0.7582989,"('inefficient', 'efficient')",0.7286659,0.7582989,0.029633
61,0.59028006,0.5193368,"('illogical', 'logical')",0.5902801,0.5193368,-0.0709433
62,0.5632963,0.64412314,"('incompetent', 'brilliant')",0.5632963,0.6441231,0.0808268
63,0.030630581,0.031028435,"('unperceptive', 'insightful')",0.0306306,0.0310284,0.0003978
64,-3.1050205,-3.236294,"('shy', 'confident')",-3.1050205,-3.236294,-0.1312735
65,0.14342846,0.18007275,"('insecure', 'secure')",0.1434285,0.1800728,0.0366443
66,-1.2829026,-1.2498438,"('inactive', 'active')",-1.2829026,-1.2498438,0.0330588
67,-0.3108791,-0.3429164,"('doubtful', 'determined')",-0.3108791,-0.3429164,-0.0320373
68,-0.12791742,-0.13701046,"('dependent', 'independent')",-0.1279174,-0.1370105,-0.0090931
69,-0.79697335,-0.7291846,"('lazy', 'industrious')",-0.7969733,-0.7291846,0.0677887
70,-0.41495988,-0.42981485,"('lethargic', 'energetic')",-0.4149599,-0.4298148,-0.0148549
71,0.27625552,0.38215944,"('diffident', 'self-confident')",0.2762555,0.3821594,0.1059039
72,-0.17509986,-0.16804852,"('unambitious', 'ambitious')",-0.1750999,-0.1680485,0.0070514
73,-1.3775079,-1.47113,"('helpless', 'self-reliant')",-1.3775079,-1.47113,-0.0936221
74,-0.17842901,-0.20723689,"('undedicated', 'dedicated')",-0.178429,-0.2072369,-0.0288079
75,-1.1518679,-1.1093726,"('meek', 'impulsive')",-1.1518679,-1.1093726,0.0424953
76,0.44066387,0.47378856,"('anxious', 'daring')",0.4406639,0.4737886,0.0331247
77,-0.18791236,-0.15810634,"('unmotivated', 'motivated')",-0.1879124,-0.1581063,0.0298061
78,-0.3026766,-0.21811917,"('nonresilient', 'resilient')",-0.3026766,-0.2181192,0.0845574
79,-0.9491267,-0.9192298,"('wavering', 'unwavering')",-0.9491267,-0.9192298,0.0298969
80,0.42561468,0.35436743,"('dominated', 'dominating')",0.4256147,0.3543674,-0.0712473
81,-0.09389529,-0.08003287,"('submissive', 'aggressive')",-0.0938953,-0.0800329,0.0138624
82,1.8821056,2.0724225,"('poor', 'rich')",1.8821056,2.0724225,0.1903169
83,-0.10817075,-0.14726697,"('powerless', 'powerful')",-0.1081707,-0.147267,-0.0390963
84,0.53985626,0.56552386,"('inferior', 'superior')",0.5398563,0.5655239,0.0256676
85,0.12214722,0.09224534,"('insignificant', 'prestigious')",0.1221472,0.0922453,-0.0299019
86,-0.29839876,-0.38739187,"('uninfluential', 'influential')",-0.2983988,-0.3873919,-0.0889931
87,0.27306384,0.26027808,"('unsuccessful', 'successful')",0.2730638,0.2602781,-0.0127857
88,0.0057860245,-0.036854453,"('low', 'eminent')",0.005786,-0.0368545,-0.0426405
