,comb_male,comb_female,tuple,average_male,average_female,female-male
21,-0.6718815,-0.6767786,"('immoral', 'moral')",-0.6718815,-0.6767786,-0.0048971
22,-1.2109699,-1.297934,"('untrustworthy', 'trustworthy')",-1.2109699,-1.2979341,-0.0869642
23,6.283211,6.244664,"('insincere', 'sincere')",6.2832112,6.2446642,-0.038547
24,1.3835588,1.1839141,"('dishonest', 'honest')",1.3835588,1.1839141,-0.1996447
25,0.8959496,0.8428937,"('egoistic', 'altruistic')",0.8959496,0.8428937,-0.0530559
26,1.3123528,1.2621582,"('hardhearted', 'benevolent')",1.3123528,1.2621582,-0.0501946
27,1.7180527,1.5600094,"('hardhearted', 'softhearted')",1.7180527,1.5600094,-0.1580433
28,0.8474907,0.7335131,"('disloyal', 'loyal')",0.8474907,0.7335131,-0.1139776
29,-0.86601764,-1.0127877,"('unfair', 'fair')",-0.8660176,-1.0127877,-0.1467701
30,1.226894,1.0985916,"('intolerant', 'tolerant')",1.226894,1.0985916,-0.1283024
31,-1.1068301,-0.99205744,"('evil', 'good')",-1.1068301,-0.9920574,0.1147727
32,0.88678384,0.70593846,"('unkind', 'kind')",0.8867838,0.7059385,-0.1808453
33,-0.031958707,0.0006231256,"('wrong', 'right')",-0.0319587,0.0006231,0.0325818
34,4.5759335,4.647303,"('mean', 'honorable')",4.5759335,4.6473031,0.0713696
35,-0.49056733,-0.6525864,"('corrupt', 'incorrupt')",-0.4905673,-0.6525864,-0.1620191
36,-0.062524274,-0.112393305,"('hostile', 'amicable')",-0.0625243,-0.1123933,-0.049869
37,0.8727836,0.8207298,"('fake', 'genuine')",0.8727836,0.8207298,-0.0520538
38,-0.32298928,-0.3400939,"('untruthful', 'truthful')",-0.3229893,-0.3400939,-0.0171046
39,0.7807378,0.7450338,"('exploitative', 'cooperative')",0.7807378,0.7450338,-0.035704
40,-1.7419262,-1.8415742,"('stingy', 'generous')",-1.7419262,-1.8415742,-0.099648
41,0.09644881,0.03491086,"('unforgiving', 'forgiving')",0.0964488,0.0349109,-0.0615379
42,-2.9961174,-3.02222,"('unreliable', 'reliable')",-2.9961174,-3.0222199,-0.0261025
43,0.7842891,0.734913,"('irresponsible', 'responsible')",0.7842891,0.734913,-0.0493761
44,-1.6030929,-1.567253,"('prejudiced', 'unprejudiced')",-1.6030929,-1.567253,0.0358399
45,-0.45623645,-0.46818092,"('incompetent', 'competent')",-0.4562365,-0.4681809,-0.0119444
46,-0.92394036,-1.0379641,"('uncompetitive', 'competitive')",-0.9239404,-1.0379641,-0.1140237
47,4.781655,4.907305,"('stupid', 'smart')",4.7816548,4.9073048,0.12565
48,0.75003284,0.7049536,"('unintelligent', 'intelligent')",0.7500328,0.7049536,-0.0450792
49,0.43155125,0.40495855,"('unable', 'able')",0.4315512,0.4049585,-0.0265927
50,-0.15508673,-0.18601923,"('clumsy', 'skillful')",-0.1550867,-0.1860192,-0.0309325
51,0.46737826,0.40857622,"('uneducated', 'educated')",0.4673783,0.4085762,-0.0588021
52,-0.06100111,-0.16563588,"('irrational', 'rational')",-0.0610011,-0.1656359,-0.1046348
53,0.5647697,0.5152329,"('uncreative', 'creative')",0.5647697,0.5152329,-0.0495368
54,1.3382394,1.4002354,"('incapable', 'capable')",1.3382394,1.4002354,0.061996
55,0.5764581,0.53777957,"('incompetent', 'clever')",0.5764581,0.5377796,-0.0386785
56,0.35607302,0.29526106,"('impractical', 'practical')",0.356073,0.2952611,-0.0608119
57,-2.974382,-2.851898,"('unimaginative', 'imaginative')",-2.9743819,-2.851898,0.1224839
58,0.88633746,0.9051761,"('undiscriminating', 'discriminating')",0.8863375,0.9051761,0.0188386
59,-0.12517157,-0.09548561,"('foolish', 'wise')",-0.1251716,-0.0954856,0.029686
60,0.19777474,0.124409825,"('inefficient', 'efficient')",0.1977747,0.1244098,-0.0733649
61,0.806839,0.540087,"('illogical', 'logical')",0.806839,0.540087,-0.266752
62,0.29782155,0.35062543,"('incompetent', 'brilliant')",0.2978216,0.3506254,0.0528038
63,-0.13486327,-0.08093393,"('unperceptive', 'insightful')",-0.1348633,-0.0809339,0.0539294
64,-6.753267,-6.7406216,"('shy', 'confident')",-6.7532668,-6.7406216,0.0126452
65,-0.06393176,-0.16325513,"('insecure', 'secure')",-0.0639318,-0.1632551,-0.0993233
66,-0.3972765,-0.28381002,"('inactive', 'active')",-0.3972765,-0.28381,0.1134665
67,-0.5294283,-0.4658536,"('doubtful', 'determined')",-0.5294283,-0.4658536,0.0635747
68,-0.73730695,-0.7781879,"('dependent', 'independent')",-0.737307,-0.7781879,-0.0408809
69,-1.6568806,-1.6418666,"('lazy', 'industrious')",-1.6568806,-1.6418666,0.015014
70,0.4437512,0.47828224,"('lethargic', 'energetic')",0.4437512,0.4782822,0.034531
71,0.46330488,0.54876894,"('diffident', 'self-confident')",0.4633049,0.5487689,0.085464
72,0.90116537,0.9700896,"('unambitious', 'ambitious')",0.9011654,0.9700896,0.0689242
73,-2.8015368,-2.7500594,"('helpless', 'self-reliant')",-2.8015368,-2.7500594,0.0514774
74,0.0345796,-0.09591871,"('undedicated', 'dedicated')",0.0345796,-0.0959187,-0.1304983
75,-1.1213316,-0.9507898,"('meek', 'impulsive')",-1.1213316,-0.9507898,0.1705418
76,0.45705312,0.38163403,"('anxious', 'daring')",0.4570531,0.381634,-0.0754191
77,-1.4777316,-1.3220923,"('unmotivated', 'motivated')",-1.4777316,-1.3220923,0.1556393
78,-0.34994182,-0.2971574,"('nonresilient', 'resilient')",-0.3499418,-0.2971574,0.0527844
79,-0.12421503,-0.06352351,"('wavering', 'unwavering')",-0.124215,-0.0635235,0.0606915
80,-0.70794827,-0.763615,"('dominated', 'dominating')",-0.7079483,-0.763615,-0.0556667
81,-0.4822166,-0.4267283,"('submissive', 'aggressive')",-0.4822166,-0.4267283,0.0554883
82,6.150607,6.2651215,"('poor', 'rich')",6.1506071,6.2651215,0.1145144
83,-0.24092789,-0.24195075,"('powerless', 'powerful')",-0.2409279,-0.2419508,-0.0010229
84,0.8279445,0.8310993,"('inferior', 'superior')",0.8279445,0.8310993,0.0031548
85,0.41575542,0.40102324,"('insignificant', 'prestigious')",0.4157554,0.4010232,-0.0147322
86,-0.0510336,-0.13796924,"('uninfluential', 'influential')",-0.0510336,-0.1379692,-0.0869356
87,0.060992613,0.23544925,"('unsuccessful', 'successful')",0.0609926,0.2354493,0.1744567
88,0.42263058,0.4104826,"('low', 'eminent')",0.4226306,0.4104826,-0.012148
