,aquifer_male,aquifer_female,tuple,average_male,average_female,female-male
58,-0.1985274,-0.31824777,"('undiscriminating', 'discriminating')",-0.1985274,-0.3182478,-0.1197204
59,1.097861,0.99246186,"('foolish', 'wise')",1.0978611,0.9924619,-0.1053992
60,-1.3814616,-0.96309036,"('inefficient', 'efficient')",-1.3814616,-0.9630904,0.4183712
61,-0.20771976,-0.26477897,"('illogical', 'logical')",-0.2077198,-0.264779,-0.0570592
62,-0.4087976,-0.08918874,"('incompetent', 'brilliant')",-0.4087976,-0.0891887,0.3196089
63,-0.95538944,-0.7451602,"('unperceptive', 'insightful')",-0.9553894,-0.7451602,0.2102292
64,-1.5763047,-1.3456163,"('shy', 'confident')",-1.5763047,-1.3456163,0.2306884
65,-0.8241098,-0.62852603,"('insecure', 'secure')",-0.8241098,-0.628526,0.1955838
66,0.15846698,-0.010525223,"('inactive', 'active')",0.158467,-0.0105252,-0.1689922
67,-0.07062568,0.04025604,"('doubtful', 'determined')",-0.0706257,0.040256,0.1108817
68,-0.80902034,-0.66617364,"('dependent', 'independent')",-0.8090203,-0.6661736,0.1428467
69,1.3426783,1.0981259,"('lazy', 'industrious')",1.3426783,1.0981259,-0.2445524
70,-0.89302015,-0.73760384,"('lethargic', 'energetic')",-0.8930202,-0.7376038,0.1554164
71,0.4085115,0.41374198,"('diffident', 'self-confident')",0.4085115,0.413742,0.0052305
72,-0.7065214,-0.7041475,"('unambitious', 'ambitious')",-0.7065214,-0.7041475,0.0023739
73,0.15375069,0.14818473,"('helpless', 'self-reliant')",0.1537507,0.1481847,-0.005566
74,-0.5570315,-0.48777795,"('undedicated', 'dedicated')",-0.5570315,-0.4877779,0.0692536
75,0.02272344,-0.08092149,"('meek', 'impulsive')",0.0227234,-0.0809215,-0.1036449
76,-0.3904241,-0.057866517,"('anxious', 'daring')",-0.3904241,-0.0578665,0.3325576
77,-1.1877933,-0.98519915,"('unmotivated', 'motivated')",-1.1877933,-0.9851992,0.2025941
78,-0.9688893,-0.952165,"('nonresilient', 'resilient')",-0.9688893,-0.952165,0.0167243
79,-0.4658831,-0.6381613,"('wavering', 'unwavering')",-0.4658831,-0.6381613,-0.1722782
80,-0.025639404,0.12379216,"('dominated', 'dominating')",-0.0256394,0.1237922,0.1494316
81,-0.9997672,-0.6522738,"('submissive', 'aggressive')",-0.9997672,-0.6522738,0.3474934
82,1.4796133,1.4845505,"('poor', 'rich')",1.4796133,1.4845505,0.0049372
83,-0.72015417,-0.6930586,"('powerless', 'powerful')",-0.7201542,-0.6930586,0.0270956
84,0.38038087,0.30902275,"('inferior', 'superior')",0.3803809,0.3090228,-0.0713581
85,0.4489817,0.2476565,"('insignificant', 'prestigious')",0.4489817,0.2476565,-0.2013252
86,-1.3857214,-1.4420434,"('uninfluential', 'influential')",-1.3857214,-1.4420434,-0.056322
87,0.9270376,0.918643,"('unsuccessful', 'successful')",0.9270376,0.918643,-0.0083946
88,-0.49940276,-0.52727604,"('low', 'eminent')",-0.4994028,-0.527276,-0.0278732
