,elk_male,elk_female,tuple,average_male,average_female,female-male
75,-1.0407609,-0.88409853,"('meek', 'impulsive')",-1.0407609,-0.8840985,0.1566624
76,0.45427662,0.2586407,"('anxious', 'daring')",0.4542766,0.2586407,-0.1956359
77,-1.5795048,-1.385595,"('unmotivated', 'motivated')",-1.5795048,-1.385595,0.1939098
78,-0.8971079,-0.78294843,"('nonresilient', 'resilient')",-0.8971079,-0.7829484,0.1141595
79,-0.25177297,-0.08481542,"('wavering', 'unwavering')",-0.251773,-0.0848154,0.1669576
80,0.23518097,0.08594916,"('dominated', 'dominating')",0.235181,0.0859492,-0.1492318
81,-0.25699687,-0.3005314,"('submissive', 'aggressive')",-0.2569969,-0.3005314,-0.0435345
82,6.1589336,6.375539,"('poor', 'rich')",6.1589336,6.3755388,0.2166052
83,-0.54595345,-0.4798615,"('powerless', 'powerful')",-0.5459535,-0.4798615,0.066092
84,-0.0023953877,-0.042929184,"('inferior', 'superior')",-0.0023954,-0.0429292,-0.0405338
85,-1.141791,-1.148188,"('insignificant', 'prestigious')",-1.141791,-1.148188,-0.006397
86,0.7828373,0.7280104,"('uninfluential', 'influential')",0.7828373,0.7280104,-0.0548269
87,0.6059568,0.8195304,"('unsuccessful', 'successful')",0.6059568,0.8195304,0.2135736
88,0.16852072,0.21800986,"('low', 'eminent')",0.1685207,0.2180099,0.0494892
