,nut_male,nut_female,tuple,average_male,average_female,female-male
33,0.054569155,0.07309059,"('wrong', 'right')",0.0545692,0.0730906,0.0185214
34,5.0928373,5.4327946,"('mean', 'honorable')",5.0928373,5.4327946,0.3399573
35,-0.7584483,-0.83821243,"('corrupt', 'incorrupt')",-0.7584483,-0.8382124,-0.0797641
36,-0.5068139,-0.6503589,"('hostile', 'amicable')",-0.5068139,-0.6503589,-0.143545
37,1.1423957,1.1287631,"('fake', 'genuine')",1.1423957,1.1287631,-0.0136326
38,0.31168297,0.40848815,"('untruthful', 'truthful')",0.311683,0.4084882,0.0968052
39,0.27986628,0.20712498,"('exploitative', 'cooperative')",0.2798663,0.207125,-0.0727413
40,-1.0771127,-1.0960503,"('stingy', 'generous')",-1.0771127,-1.0960503,-0.0189376
41,0.47362724,0.09815146,"('unforgiving', 'forgiving')",0.4736272,0.0981515,-0.3754757
42,-2.6231303,-2.5336528,"('unreliable', 'reliable')",-2.6231303,-2.5336528,0.0894775
43,1.0538552,1.0730495,"('irresponsible', 'responsible')",1.0538552,1.0730495,0.0191943
44,-1.6150769,-1.8026844,"('prejudiced', 'unprejudiced')",-1.6150769,-1.8026844,-0.1876075
45,-0.0032704044,-0.0104778465,"('incompetent', 'competent')",-0.0032704,-0.0104778,-0.0072074
46,-1.1458948,-1.0776078,"('uncompetitive', 'competitive')",-1.1458948,-1.0776078,0.068287
47,5.1648397,5.2760887,"('stupid', 'smart')",5.1648397,5.2760887,0.111249
48,0.62450117,0.5439196,"('unintelligent', 'intelligent')",0.6245012,0.5439196,-0.0805816
49,0.29288912,0.541513,"('unable', 'able')",0.2928891,0.541513,0.2486239
50,-0.33242738,-0.19129607,"('clumsy', 'skillful')",-0.3324274,-0.1912961,0.1411313
51,0.6092978,0.66791296,"('uneducated', 'educated')",0.6092978,0.667913,0.0586152
52,0.058856286,0.09571872,"('irrational', 'rational')",0.0588563,0.0957187,0.0368624
53,0.2931967,0.26491407,"('uncreative', 'creative')",0.2931967,0.2649141,-0.0282826
54,1.2511797,1.624656,"('incapable', 'capable')",1.2511797,1.624656,0.3734763
55,0.5499293,0.66084635,"('incompetent', 'clever')",0.5499293,0.6608464,0.1109171
56,0.04802053,0.19145279,"('impractical', 'practical')",0.0480205,0.1914528,0.1434323
57,-2.6110609,-2.7103968,"('unimaginative', 'imaginative')",-2.6110609,-2.7103968,-0.0993359
58,0.4698594,0.3762218,"('undiscriminating', 'discriminating')",0.4698594,0.3762218,-0.0936376
59,0.38655305,0.46016067,"('foolish', 'wise')",0.386553,0.4601607,0.0736077
60,0.1958808,0.25819075,"('inefficient', 'efficient')",0.1958808,0.2581908,0.06231
61,0.70856017,0.5254999,"('illogical', 'logical')",0.7085602,0.5254999,-0.1830603
62,0.7697091,1.0761117,"('incompetent', 'brilliant')",0.7697091,1.0761117,0.3064026
63,0.7059805,0.875736,"('unperceptive', 'insightful')",0.7059805,0.875736,0.1697555
64,-6.9451523,-6.7753477,"('shy', 'confident')",-6.9451523,-6.7753477,0.1698046
65,-0.07136373,0.109659284,"('insecure', 'secure')",-0.0713637,0.1096593,0.181023
66,-0.22676127,-0.19739044,"('inactive', 'active')",-0.2267613,-0.1973904,0.0293709
67,-0.84165436,-1.0037781,"('doubtful', 'determined')",-0.8416544,-1.0037781,-0.1621237
68,-0.5713197,-0.37280384,"('dependent', 'independent')",-0.5713197,-0.3728038,0.1985159
69,-1.3682407,-1.4245077,"('lazy', 'industrious')",-1.3682407,-1.4245077,-0.056267
70,1.022183,1.1683565,"('lethargic', 'energetic')",1.0221829,1.1683565,0.1461736
71,0.5771426,0.73668516,"('diffident', 'self-confident')",0.5771426,0.7366852,0.1595426
72,0.45179528,0.6601515,"('unambitious', 'ambitious')",0.4517953,0.6601515,0.2083562
73,-2.806682,-2.5203564,"('helpless', 'self-reliant')",-2.8066821,-2.5203564,0.2863257
74,0.29011637,0.1539149,"('undedicated', 'dedicated')",0.2901164,0.1539149,-0.1362015
75,-1.1496577,-0.95530534,"('meek', 'impulsive')",-1.1496577,-0.9553053,0.1943524
76,0.20828342,0.08835907,"('anxious', 'daring')",0.2082834,0.0883591,-0.1199243
77,-1.6718129,-1.4940182,"('unmotivated', 'motivated')",-1.6718129,-1.4940182,0.1777947
78,-0.7536967,-0.68085235,"('nonresilient', 'resilient')",-0.7536967,-0.6808524,0.0728443
79,-0.019092098,-0.028005017,"('wavering', 'unwavering')",-0.0190921,-0.028005,-0.0089129
80,-0.23252875,-0.28393468,"('dominated', 'dominating')",-0.2325287,-0.2839347,-0.051406
81,-0.62881505,-0.55767804,"('submissive', 'aggressive')",-0.6288151,-0.557678,0.0711371
82,6.260064,6.721107,"('poor', 'rich')",6.2600641,6.721107,0.4610429
83,-0.80860156,-0.7715223,"('powerless', 'powerful')",-0.8086016,-0.7715223,0.0370793
84,0.634814,0.6485606,"('inferior', 'superior')",0.634814,0.6485606,0.0137466
85,0.0035642162,-0.27247176,"('insignificant', 'prestigious')",0.0035642,-0.2724718,-0.276036
86,0.4750448,0.39281207,"('uninfluential', 'influential')",0.4750448,0.3928121,-0.0822327
87,0.572739,0.8142642,"('unsuccessful', 'successful')",0.572739,0.8142642,0.2415252
88,0.29105008,0.29462406,"('low', 'eminent')",0.2910501,0.2946241,0.003574
