,cultivator_male,cultivator_female,tuple,average_male,average_female,female-male
26,1.4912387,1.2840526,"('hardhearted', 'benevolent')",1.4912387,1.2840526,-0.2071861
27,0.45724925,0.4011863,"('hardhearted', 'softhearted')",0.4572493,0.4011863,-0.056063
28,0.18137269,0.021505455,"('disloyal', 'loyal')",0.1813727,0.0215055,-0.1598672
29,-0.63427365,-0.6910191,"('unfair', 'fair')",-0.6342736,-0.6910191,-0.0567455
30,0.082503006,0.06987122,"('intolerant', 'tolerant')",0.082503,0.0698712,-0.0126318
31,-1.3116856,-1.3579842,"('evil', 'good')",-1.3116856,-1.3579842,-0.0462986
32,0.19625354,0.06874083,"('unkind', 'kind')",0.1962535,0.0687408,-0.1275127
33,0.54036325,0.46781284,"('wrong', 'right')",0.5403633,0.4678128,-0.0725505
34,1.6077182,1.7342751,"('mean', 'honorable')",1.6077182,1.7342751,0.1265569
35,0.37138742,0.28008044,"('corrupt', 'incorrupt')",0.3713874,0.2800804,-0.091307
36,-0.62069684,-0.82765985,"('hostile', 'amicable')",-0.6206968,-0.8276598,-0.206963
37,-0.14824353,-0.16564915,"('fake', 'genuine')",-0.1482435,-0.1656491,-0.0174056
38,0.3774462,0.39797628,"('untruthful', 'truthful')",0.3774462,0.3979763,0.0205301
39,-0.102830715,-0.16111636,"('exploitative', 'cooperative')",-0.1028307,-0.1611164,-0.0582857
40,-1.3945074,-1.46508,"('stingy', 'generous')",-1.3945074,-1.46508,-0.0705726
41,-0.16722696,-0.21974999,"('unforgiving', 'forgiving')",-0.167227,-0.21975,-0.052523
42,-0.30393472,-0.29303885,"('unreliable', 'reliable')",-0.3039347,-0.2930388,0.0108959
43,0.0131981075,0.06913577,"('irresponsible', 'responsible')",0.0131981,0.0691358,0.0559377
44,0.33356765,0.38502568,"('prejudiced', 'unprejudiced')",0.3335676,0.3850257,0.0514581
45,-0.3580498,-0.34480208,"('incompetent', 'competent')",-0.3580498,-0.3448021,0.0132477
46,-0.96706843,-0.89226717,"('uncompetitive', 'competitive')",-0.9670684,-0.8922672,0.0748012
47,1.6881137,1.7221811,"('stupid', 'smart')",1.6881137,1.7221811,0.0340674
48,0.19995326,0.2995016,"('unintelligent', 'intelligent')",0.1999533,0.2995016,0.0995483
49,-0.0033743214,0.13448602,"('unable', 'able')",-0.0033743,0.134486,0.1378603
50,1.0108395,0.9604677,"('clumsy', 'skillful')",1.0108395,0.9604677,-0.0503718
51,-1.0314753,-1.1362721,"('uneducated', 'educated')",-1.0314753,-1.1362721,-0.1047968
52,-0.14617684,-0.32826003,"('irrational', 'rational')",-0.1461768,-0.32826,-0.1820832
53,-1.035208,-1.1829123,"('uncreative', 'creative')",-1.035208,-1.1829123,-0.1477043
54,0.42984414,0.31904218,"('incapable', 'capable')",0.4298441,0.3190422,-0.1108019
55,-0.32249072,-0.2670821,"('incompetent', 'clever')",-0.3224907,-0.2670821,0.0554086
56,0.20543092,0.2547238,"('impractical', 'practical')",0.2054309,0.2547238,0.0492929
57,-1.6885064,-1.695128,"('unimaginative', 'imaginative')",-1.6885064,-1.695128,-0.0066216
58,-0.3043958,-0.33380646,"('undiscriminating', 'discriminating')",-0.3043958,-0.3338065,-0.0294107
59,0.49158502,0.37779063,"('foolish', 'wise')",0.491585,0.3777906,-0.1137944
60,-0.24653906,-0.07452336,"('inefficient', 'efficient')",-0.2465391,-0.0745234,0.1720157
61,-0.38646764,-0.4960357,"('illogical', 'logical')",-0.3864676,-0.4960357,-0.1095681
62,0.049019575,0.17357104,"('incompetent', 'brilliant')",0.0490196,0.173571,0.1245514
63,-0.15970698,-0.08443961,"('unperceptive', 'insightful')",-0.159707,-0.0844396,0.0752674
64,-2.4893026,-2.4613657,"('shy', 'confident')",-2.4893026,-2.4613657,0.0279369
65,-0.2985514,-0.33393273,"('insecure', 'secure')",-0.2985514,-0.3339327,-0.0353813
66,-0.5914742,-0.6972256,"('inactive', 'active')",-0.5914742,-0.6972256,-0.1057514
67,0.3540103,0.44409388,"('doubtful', 'determined')",0.3540103,0.4440939,0.0900836
68,-1.1777554,-1.1366224,"('dependent', 'independent')",-1.1777554,-1.1366224,0.041133
69,0.9380821,0.89443135,"('lazy', 'industrious')",0.9380821,0.8944314,-0.0436507
70,0.029211894,0.019608147,"('lethargic', 'energetic')",0.0292119,0.0196081,-0.0096038
71,0.86130375,0.7988295,"('diffident', 'self-confident')",0.8613037,0.7988295,-0.0624742
72,-0.56512594,-0.5177942,"('unambitious', 'ambitious')",-0.5651259,-0.5177942,0.0473317
73,-0.616489,-0.6319962,"('helpless', 'self-reliant')",-0.616489,-0.6319962,-0.0155072
74,-0.4495,-0.40331507,"('undedicated', 'dedicated')",-0.4495,-0.4033151,0.0461849
75,0.17636096,0.19484475,"('meek', 'impulsive')",0.176361,0.1948448,0.0184838
76,-0.07692791,-0.005361424,"('anxious', 'daring')",-0.0769279,-0.0053614,0.0715665
77,-0.82597506,-0.71354395,"('unmotivated', 'motivated')",-0.8259751,-0.713544,0.1124311
78,0.12459593,0.1953993,"('nonresilient', 'resilient')",0.1245959,0.1953993,0.0708034
79,0.09867135,0.029910488,"('wavering', 'unwavering')",0.0986713,0.0299105,-0.0687608
80,0.10380848,0.1847467,"('dominated', 'dominating')",0.1038085,0.1847467,0.0809382
81,-0.7277534,-0.68172604,"('submissive', 'aggressive')",-0.7277534,-0.681726,0.0460274
82,1.1099449,1.0355083,"('poor', 'rich')",1.1099449,1.0355083,-0.0744366
83,-0.0824002,-0.08809875,"('powerless', 'powerful')",-0.0824002,-0.0880987,-0.0056985
84,0.4276399,0.4237557,"('inferior', 'superior')",0.4276399,0.4237557,-0.0038842
85,0.9376551,0.83624756,"('insignificant', 'prestigious')",0.9376551,0.8362476,-0.1014075
86,-1.1074748,-1.2049004,"('uninfluential', 'influential')",-1.1074748,-1.2049004,-0.0974256
87,0.17532532,0.18541034,"('unsuccessful', 'successful')",0.1753253,0.1854103,0.010085
88,-0.31180915,-0.38077947,"('low', 'eminent')",-0.3118092,-0.3807795,-0.0689703
