,monocle_male,monocle_female,tuple,average_male,average_female,female-male
22,-0.2968994,-0.3832003,"('untrustworthy', 'trustworthy')",-0.2968994,-0.3832003,-0.0863009
23,1.1419253,0.8471399,"('insincere', 'sincere')",1.1419253,0.8471399,-0.2947854
24,-0.09258695,-0.28557584,"('dishonest', 'honest')",-0.0925869,-0.2855758,-0.1929889
25,-0.7146753,-0.7577219,"('egoistic', 'altruistic')",-0.7146753,-0.7577219,-0.0430466
26,0.070352286,-0.048120417,"('hardhearted', 'benevolent')",0.0703523,-0.0481204,-0.1184727
27,-0.14019863,-0.2014564,"('hardhearted', 'softhearted')",-0.1401986,-0.2014564,-0.0612578
28,0.073516384,-0.19216806,"('disloyal', 'loyal')",0.0735164,-0.1921681,-0.2656845
29,-0.3233753,-0.38520876,"('unfair', 'fair')",-0.3233753,-0.3852088,-0.0618335
30,0.26698148,0.07119414,"('intolerant', 'tolerant')",0.2669815,0.0711941,-0.1957874
31,-1.2920495,-1.0589224,"('evil', 'good')",-1.2920495,-1.0589224,0.2331271
32,0.3364491,0.090463504,"('unkind', 'kind')",0.3364491,0.0904635,-0.2459856
33,-0.56650555,-0.64703697,"('wrong', 'right')",-0.5665056,-0.647037,-0.0805314
34,1.1991409,1.2420641,"('mean', 'honorable')",1.1991409,1.2420641,0.0429232
35,-0.08471909,-0.06600783,"('corrupt', 'incorrupt')",-0.0847191,-0.0660078,0.0187113
36,-1.1522286,-1.1585541,"('hostile', 'amicable')",-1.1522286,-1.1585541,-0.0063255
37,0.00010320544,-0.10240723,"('fake', 'genuine')",0.0001032,-0.1024072,-0.1025104
38,-0.19766253,-0.27596042,"('untruthful', 'truthful')",-0.1976625,-0.2759604,-0.0782979
39,1.1604655,1.1141667,"('exploitative', 'cooperative')",1.1604655,1.1141667,-0.0462988
40,-0.65293026,-0.6835124,"('stingy', 'generous')",-0.6529303,-0.6835124,-0.0305821
41,0.2278368,0.18351169,"('unforgiving', 'forgiving')",0.2278368,0.1835117,-0.0443251
42,-0.80815536,-0.7246397,"('unreliable', 'reliable')",-0.8081554,-0.7246397,0.0835157
43,-0.054284986,-0.08455916,"('irresponsible', 'responsible')",-0.054285,-0.0845592,-0.0302742
44,0.5191117,0.6450343,"('prejudiced', 'unprejudiced')",0.5191117,0.6450343,0.1259226
45,-0.5747225,-0.5395108,"('incompetent', 'competent')",-0.5747225,-0.5395108,0.0352117
46,-0.22453143,-0.27026302,"('uncompetitive', 'competitive')",-0.2245314,-0.270263,-0.0457316
47,0.9509805,0.93979466,"('stupid', 'smart')",0.9509805,0.9397947,-0.0111858
48,0.2781232,0.20033953,"('unintelligent', 'intelligent')",0.2781232,0.2003395,-0.0777837
49,0.09768535,0.25983635,"('unable', 'able')",0.0976854,0.2598363,0.1621509
50,-0.6717343,-0.68606293,"('clumsy', 'skillful')",-0.6717343,-0.6860629,-0.0143286
51,-0.5454472,-0.74275,"('uneducated', 'educated')",-0.5454472,-0.74275,-0.1973028
52,-0.4808844,-0.64020777,"('irrational', 'rational')",-0.4808844,-0.6402078,-0.1593234
53,-1.500055,-1.6394149,"('uncreative', 'creative')",-1.500055,-1.6394149,-0.1393599
54,-0.7416445,-0.80123913,"('incapable', 'capable')",-0.7416445,-0.8012391,-0.0595946
55,0.021275014,-0.028837785,"('incompetent', 'clever')",0.021275,-0.0288378,-0.0501128
56,0.72075486,0.61167043,"('impractical', 'practical')",0.7207549,0.6116704,-0.1090845
57,-1.3563656,-1.3582977,"('unimaginative', 'imaginative')",-1.3563656,-1.3582977,-0.0019321
58,0.42952222,0.3396341,"('undiscriminating', 'discriminating')",0.4295222,0.3396341,-0.0898881
59,-0.49831784,-0.47645348,"('foolish', 'wise')",-0.4983178,-0.4764535,0.0218643
60,1.0363766,0.93133754,"('inefficient', 'efficient')",1.0363766,0.9313375,-0.1050391
61,-0.116510026,-0.3153428,"('illogical', 'logical')",-0.11651,-0.3153428,-0.1988328
62,-0.049633004,-0.023406062,"('incompetent', 'brilliant')",-0.049633,-0.0234061,0.0262269
63,-0.18645912,-0.22100553,"('unperceptive', 'insightful')",-0.1864591,-0.2210055,-0.0345464
64,-1.489883,-1.4010811,"('shy', 'confident')",-1.4898829,-1.4010811,0.0888018
65,0.25830594,0.1324855,"('insecure', 'secure')",0.2583059,0.1324855,-0.1258204
66,-1.4799817,-1.4819766,"('inactive', 'active')",-1.4799817,-1.4819766,-0.0019949
67,0.2586418,0.23004714,"('doubtful', 'determined')",0.2586418,0.2300471,-0.0285947
68,-0.011348393,-0.03408929,"('dependent', 'independent')",-0.0113484,-0.0340893,-0.0227409
69,-0.3458697,-0.14531906,"('lazy', 'industrious')",-0.3458697,-0.1453191,0.2005506
70,-0.15162927,-0.21704964,"('lethargic', 'energetic')",-0.1516293,-0.2170496,-0.0654203
71,-0.15730123,-0.15510787,"('diffident', 'self-confident')",-0.1573012,-0.1551079,0.0021933
72,-0.36497572,-0.46106055,"('unambitious', 'ambitious')",-0.3649757,-0.4610606,-0.0960849
73,-0.57585084,-0.54110354,"('helpless', 'self-reliant')",-0.5758508,-0.5411035,0.0347473
74,0.13351688,0.05936653,"('undedicated', 'dedicated')",0.1335169,0.0593665,-0.0741504
75,-0.41266823,-0.31864882,"('meek', 'impulsive')",-0.4126682,-0.3186488,0.0940194
76,0.43384555,0.47921935,"('anxious', 'daring')",0.4338455,0.4792193,0.0453738
77,-0.65955716,-0.67814636,"('unmotivated', 'motivated')",-0.6595572,-0.6781464,-0.0185892
78,-0.5819025,-0.46977592,"('nonresilient', 'resilient')",-0.5819025,-0.4697759,0.1121266
79,-1.0198432,-0.972292,"('wavering', 'unwavering')",-1.0198432,-0.972292,0.0475512
80,0.34503257,0.25630692,"('dominated', 'dominating')",0.3450326,0.2563069,-0.0887257
81,0.27308375,0.12184942,"('submissive', 'aggressive')",0.2730837,0.1218494,-0.1512343
82,0.86355126,0.7502548,"('poor', 'rich')",0.8635513,0.7502548,-0.1132965
83,0.17907001,0.061496273,"('powerless', 'powerful')",0.17907,0.0614963,-0.1175737
84,0.32927126,0.24492477,"('inferior', 'superior')",0.3292713,0.2449248,-0.0843465
85,-0.10502453,-0.06473234,"('insignificant', 'prestigious')",-0.1050245,-0.0647323,0.0402922
86,-0.92651856,-1.1693965,"('uninfluential', 'influential')",-0.9265186,-1.1693965,-0.2428779
87,0.3559082,0.31245655,"('unsuccessful', 'successful')",0.3559082,0.3124565,-0.0434517
88,0.12993655,-0.022407705,"('low', 'eminent')",0.1299365,-0.0224077,-0.1523442
