,utilization_male,utilization_female,tuple,average_male,average_female,female-male
34,4.5392637,4.640251,"('mean', 'honorable')",4.5392637,4.6402512,0.1009875
35,-1.1449804,-1.2740061,"('corrupt', 'incorrupt')",-1.1449804,-1.2740061,-0.1290257
36,-0.95772445,-1.0428374,"('hostile', 'amicable')",-0.9577245,-1.0428374,-0.0851129
37,0.6937398,0.6834667,"('fake', 'genuine')",0.6937398,0.6834667,-0.0102731
38,0.050248615,0.02152042,"('untruthful', 'truthful')",0.0502486,0.0215204,-0.0287282
39,0.30630922,0.29362467,"('exploitative', 'cooperative')",0.3063092,0.2936247,-0.0126845
40,-1.7747632,-1.7245944,"('stingy', 'generous')",-1.7747632,-1.7245944,0.0501688
41,0.22086444,0.075135656,"('unforgiving', 'forgiving')",0.2208644,0.0751357,-0.1457287
42,-2.04181,-1.9737669,"('unreliable', 'reliable')",-2.04181,-1.9737669,0.0680431
43,1.1973782,1.1842014,"('irresponsible', 'responsible')",1.1973782,1.1842014,-0.0131768
44,-1.2675412,-1.3031982,"('prejudiced', 'unprejudiced')",-1.2675412,-1.3031982,-0.035657
45,0.37126142,0.35267052,"('incompetent', 'competent')",0.3712614,0.3526705,-0.0185909
46,-0.2924082,-0.21293293,"('uncompetitive', 'competitive')",-0.2924082,-0.2129329,0.0794753
47,5.1139727,5.2923384,"('stupid', 'smart')",5.1139727,5.2923384,0.1783657
48,0.8227078,0.6905477,"('unintelligent', 'intelligent')",0.8227078,0.6905477,-0.1321601
49,-0.044239756,0.089634225,"('unable', 'able')",-0.0442398,0.0896342,0.133874
50,-0.04202411,-0.046169426,"('clumsy', 'skillful')",-0.0420241,-0.0461694,-0.0041453
51,0.7355547,0.6533408,"('uneducated', 'educated')",0.7355547,0.6533408,-0.0822139
52,-0.7213387,-0.77321017,"('irrational', 'rational')",-0.7213387,-0.7732102,-0.0518715
53,0.08818243,0.08875396,"('uncreative', 'creative')",0.0881824,0.088754,0.0005716
54,0.79720986,0.9953934,"('incapable', 'capable')",0.7972099,0.9953934,0.1981835
55,1.024376,0.94918704,"('incompetent', 'clever')",1.024376,0.949187,-0.075189
56,1.23308,1.1755518,"('impractical', 'practical')",1.23308,1.1755518,-0.0575282
57,-2.416381,-2.4117632,"('unimaginative', 'imaginative')",-2.4163809,-2.4117632,0.0046177
58,-0.15272082,-0.16896392,"('undiscriminating', 'discriminating')",-0.1527208,-0.1689639,-0.0162431
59,-0.20689061,-0.15409486,"('foolish', 'wise')",-0.2068906,-0.1540949,0.0527957
60,1.0867088,1.0843577,"('inefficient', 'efficient')",1.0867088,1.0843577,-0.0023511
61,0.1709254,-0.054830037,"('illogical', 'logical')",0.1709254,-0.05483,-0.2257554
62,1.2716954,1.4301143,"('incompetent', 'brilliant')",1.2716954,1.4301143,0.1584189
63,0.550976,0.65688616,"('unperceptive', 'insightful')",0.550976,0.6568862,0.1059102
64,-5.7674327,-5.6176357,"('shy', 'confident')",-5.7674327,-5.6176357,0.149797
65,0.9325345,1.0086937,"('insecure', 'secure')",0.9325345,1.0086937,0.0761592
66,-0.5937934,-0.5323588,"('inactive', 'active')",-0.5937934,-0.5323588,0.0614346
67,-0.44497943,-0.458881,"('doubtful', 'determined')",-0.4449794,-0.458881,-0.0139016
68,-0.5702365,-0.5105326,"('dependent', 'independent')",-0.5702365,-0.5105326,0.0597039
69,-1.9375376,-1.83202,"('lazy', 'industrious')",-1.9375376,-1.83202,0.1055176
70,1.5397923,1.513127,"('lethargic', 'energetic')",1.5397923,1.513127,-0.0266653
71,0.2822709,0.3670938,"('diffident', 'self-confident')",0.2822709,0.3670938,0.0848229
72,0.57088715,0.80879825,"('unambitious', 'ambitious')",0.5708871,0.8087983,0.2379112
73,-3.0814502,-2.9798105,"('helpless', 'self-reliant')",-3.0814502,-2.9798105,0.1016397
74,0.24256524,0.052169852,"('undedicated', 'dedicated')",0.2425652,0.0521699,-0.1903953
75,-0.9053475,-0.7021697,"('meek', 'impulsive')",-0.9053475,-0.7021697,0.2031778
76,0.8911962,0.84408855,"('anxious', 'daring')",0.8911962,0.8440886,-0.0471076
77,-0.8398718,-0.8020151,"('unmotivated', 'motivated')",-0.8398718,-0.8020151,0.0378567
78,-0.51443845,-0.5337297,"('nonresilient', 'resilient')",-0.5144385,-0.5337297,-0.0192912
79,-0.32187963,-0.27741995,"('wavering', 'unwavering')",-0.3218796,-0.27742,0.0444596
80,-0.032413416,-0.09269164,"('dominated', 'dominating')",-0.0324134,-0.0926916,-0.0602782
81,0.6762027,0.6842893,"('submissive', 'aggressive')",0.6762027,0.6842893,0.0080866
82,6.7759957,6.817341,"('poor', 'rich')",6.7759957,6.8173409,0.0413452
83,-0.7744858,-0.7335752,"('powerless', 'powerful')",-0.7744858,-0.7335752,0.0409106
84,-0.048570804,-0.093435705,"('inferior', 'superior')",-0.0485708,-0.0934357,-0.0448649
85,-1.1361567,-1.399515,"('insignificant', 'prestigious')",-1.1361567,-1.399515,-0.2633583
86,0.4145564,0.4576025,"('uninfluential', 'influential')",0.4145564,0.4576025,0.0430461
87,0.069648504,0.0890497,"('unsuccessful', 'successful')",0.0696485,0.0890497,0.0194012
88,0.69449,0.42403516,"('low', 'eminent')",0.69449,0.4240352,-0.2704548
