,brush_male,brush_female,tuple,average_male,average_female,female-male
24,1.6909952,1.6161058,"('dishonest', 'honest')",1.6909952,1.6161058,-0.0748894
25,0.7110202,0.684593,"('egoistic', 'altruistic')",0.7110202,0.684593,-0.0264272
26,0.9620875,0.77991444,"('hardhearted', 'benevolent')",0.9620875,0.7799144,-0.1821731
27,1.7965599,1.5986277,"('hardhearted', 'softhearted')",1.7965599,1.5986277,-0.1979322
28,0.9957399,0.917129,"('disloyal', 'loyal')",0.9957399,0.917129,-0.0786109
29,-1.1178683,-1.0915959,"('unfair', 'fair')",-1.1178683,-1.0915959,0.0262724
30,1.0258516,0.88796157,"('intolerant', 'tolerant')",1.0258516,0.8879616,-0.13789
31,-1.6452891,-1.4303598,"('evil', 'good')",-1.6452891,-1.4303598,0.2149293
32,1.346443,1.2325895,"('unkind', 'kind')",1.3464431,1.2325895,-0.1138536
33,-0.065321445,-0.05615251,"('wrong', 'right')",-0.0653214,-0.0561525,0.0091689
34,4.887014,5.0620847,"('mean', 'honorable')",4.8870139,5.0620847,0.1750708
35,-0.7427257,-0.683015,"('corrupt', 'incorrupt')",-0.7427257,-0.683015,0.0597107
36,-0.52734774,-0.40334868,"('hostile', 'amicable')",-0.5273477,-0.4033487,0.123999
37,0.74243337,0.74802095,"('fake', 'genuine')",0.7424334,0.7480209,0.0055875
38,0.33000302,0.3555047,"('untruthful', 'truthful')",0.330003,0.3555047,0.0255017
39,0.2159997,0.087731265,"('exploitative', 'cooperative')",0.2159997,0.0877313,-0.1282684
40,-2.545569,-2.7394576,"('stingy', 'generous')",-2.5455689,-2.7394576,-0.1938887
41,0.45403922,0.26893127,"('unforgiving', 'forgiving')",0.4540392,0.2689313,-0.1851079
42,-3.0377557,-2.9759858,"('unreliable', 'reliable')",-3.0377557,-2.9759858,0.0617699
43,0.9775485,0.8791909,"('irresponsible', 'responsible')",0.9775485,0.8791909,-0.0983576
44,-1.7620013,-1.6567049,"('prejudiced', 'unprejudiced')",-1.7620013,-1.6567049,0.1052964
45,-0.059643365,-0.13027595,"('incompetent', 'competent')",-0.0596434,-0.1302759,-0.0706325
46,-0.6336282,-0.83545953,"('uncompetitive', 'competitive')",-0.6336282,-0.8354595,-0.2018313
47,5.478201,5.6091495,"('stupid', 'smart')",5.4782009,5.6091495,0.1309486
48,1.2845001,1.0856179,"('unintelligent', 'intelligent')",1.2845001,1.0856179,-0.1988822
49,0.063277386,0.15937534,"('unable', 'able')",0.0632774,0.1593753,0.0960979
50,-0.43017557,-0.25880408,"('clumsy', 'skillful')",-0.4301756,-0.2588041,0.1713715
51,0.1120736,0.010188885,"('uneducated', 'educated')",0.1120736,0.0101889,-0.1018847
52,-0.81264085,-0.6657249,"('irrational', 'rational')",-0.8126408,-0.6657249,0.1469159
53,0.51037943,0.5266337,"('uncreative', 'creative')",0.5103794,0.5266337,0.0162543
54,1.0461613,1.3099407,"('incapable', 'capable')",1.0461613,1.3099407,0.2637794
55,0.5361014,0.32876247,"('incompetent', 'clever')",0.5361014,0.3287625,-0.2073389
56,1.0537701,0.9452592,"('impractical', 'practical')",1.0537701,0.9452592,-0.1085109
57,-3.0132084,-2.9912107,"('unimaginative', 'imaginative')",-3.0132084,-2.9912107,0.0219977
58,-0.3092829,-0.30538502,"('undiscriminating', 'discriminating')",-0.3092829,-0.305385,0.0038979
59,-0.26575217,-0.08233288,"('foolish', 'wise')",-0.2657522,-0.0823329,0.1834193
60,0.94509643,0.75864893,"('inefficient', 'efficient')",0.9450964,0.7586489,-0.1864475
61,0.3686324,0.118432626,"('illogical', 'logical')",0.3686324,0.1184326,-0.2501998
62,0.88233644,0.87379164,"('incompetent', 'brilliant')",0.8823364,0.8737916,-0.0085448
63,0.24390155,0.22311878,"('unperceptive', 'insightful')",0.2439016,0.2231188,-0.0207828
64,-7.1371264,-7.1630507,"('shy', 'confident')",-7.1371264,-7.1630507,-0.0259243
65,-0.266384,-0.38478065,"('insecure', 'secure')",-0.266384,-0.3847806,-0.1183966
66,-0.47493088,-0.30648002,"('inactive', 'active')",-0.4749309,-0.30648,0.1684509
67,-0.47468194,-0.4545675,"('doubtful', 'determined')",-0.4746819,-0.4545675,0.0201144
68,-0.9362771,-0.9368293,"('dependent', 'independent')",-0.9362771,-0.9368293,-0.0005522
69,-1.4117385,-1.3053076,"('lazy', 'industrious')",-1.4117385,-1.3053076,0.1064309
70,0.6182851,0.5875952,"('lethargic', 'energetic')",0.6182851,0.5875952,-0.0306899
71,0.46054962,0.4939212,"('diffident', 'self-confident')",0.4605496,0.4939212,0.0333716
72,0.40727177,0.44450486,"('unambitious', 'ambitious')",0.4072718,0.4445049,0.0372331
73,-3.8204591,-3.7138467,"('helpless', 'self-reliant')",-3.8204591,-3.7138467,0.1066124
74,0.002553679,-0.17427994,"('undedicated', 'dedicated')",0.0025537,-0.1742799,-0.1768336
75,-1.3516653,-1.0456109,"('meek', 'impulsive')",-1.3516653,-1.0456109,0.3060544
76,0.30822408,0.228948,"('anxious', 'daring')",0.3082241,0.228948,-0.0792761
77,-0.81400716,-0.8338994,"('unmotivated', 'motivated')",-0.8140072,-0.8338994,-0.0198922
78,-0.07535609,-0.18094575,"('nonresilient', 'resilient')",-0.0753561,-0.1809458,-0.1055897
79,-0.5719095,-0.32378647,"('wavering', 'unwavering')",-0.5719095,-0.3237865,0.248123
80,-0.6002439,-0.7359461,"('dominated', 'dominating')",-0.6002439,-0.7359461,-0.1357022
81,-0.21681038,-0.23910134,"('submissive', 'aggressive')",-0.2168104,-0.2391013,-0.0222909
82,6.462819,6.7633357,"('poor', 'rich')",6.4628191,6.7633357,0.3005166
83,-0.7454724,-0.8445986,"('powerless', 'powerful')",-0.7454724,-0.8445986,-0.0991262
84,0.123460636,0.1287241,"('inferior', 'superior')",0.1234606,0.1287241,0.0052635
85,-0.5039586,-0.4695862,"('insignificant', 'prestigious')",-0.5039586,-0.4695862,0.0343724
86,0.4672494,0.27963546,"('uninfluential', 'influential')",0.4672494,0.2796355,-0.1876139
87,-0.3428074,-0.24498408,"('unsuccessful', 'successful')",-0.3428074,-0.2449841,0.0978233
88,0.34930697,0.33463618,"('low', 'eminent')",0.349307,0.3346362,-0.0146708
